# exported by xylib from a canberra_cnf file

### block #0 Sample title.
# date and time: Fri, 2024-03-15 11:12:39
# energy calib 0: 0.6693549
# energy calib 1: 0.8467742
# energy calib 2: 0
# live time (s): 1200.00
# real time (s): 1201.42
# column_1	column_2
208.129039	2809.000000
208.975813	2734.000000
209.822587	2639.000000
210.669362	2676.000000
211.516136	2605.000000
212.362910	2565.000000
213.209684	2590.000000
214.056458	2386.000000
214.903233	2448.000000
215.750007	2314.000000
216.596781	2391.000000
217.443555	2293.000000
218.290330	2217.000000
219.137104	2146.000000
219.983878	2144.000000
220.830652	2270.000000
221.677426	2153.000000
222.524201	2077.000000
223.370975	2055.000000
224.217749	1991.000000
225.064523	1938.000000
225.911298	1996.000000
226.758072	1833.000000
227.604846	1949.000000
228.451620	1837.000000
229.298394	1834.000000
230.145169	1843.000000
230.991943	1880.000000
231.838717	1752.000000
232.685491	1752.000000
233.532265	1790.000000
234.379040	1708.000000
235.225814	1700.000000
236.072588	1594.000000
236.919362	1605.000000
237.766137	1632.000000
238.612911	1605.000000
239.459685	1693.000000
240.306459	1613.000000
241.153233	1512.000000
242.000008	1533.000000
242.846782	1483.000000
243.693556	1480.000000
244.540330	1504.000000
245.387105	1475.000000
246.233879	1407.000000
247.080653	1425.000000
247.927427	1457.000000
248.774201	1403.000000
249.620976	1344.000000
250.467750	1400.000000
251.314524	1351.000000
252.161298	1354.000000
253.008073	1253.000000
253.854847	1301.000000
254.701621	1282.000000
255.548395	1193.000000
256.395169	1178.000000
257.241944	1193.000000
258.088718	1100.000000
258.935492	1073.000000
259.782266	1150.000000
260.629041	1093.000000
261.475815	1085.000000
262.322589	1038.000000
263.169363	1035.000000
264.016137	1035.000000
264.862912	978.000000
265.709686	1019.000000
266.556460	976.000000
267.403234	1012.000000
268.250009	984.000000
269.096783	946.000000
269.943557	957.000000
270.790331	1027.000000
271.637105	1001.000000
272.483880	904.000000
273.330654	925.000000
274.177428	914.000000
275.024202	854.000000
275.870977	950.000000
276.717751	877.000000
277.564525	858.000000
278.411299	852.000000
279.258073	874.000000
280.104848	866.000000
280.951622	846.000000
281.798396	787.000000
282.645170	860.000000
283.491944	838.000000
284.338719	839.000000
285.185493	811.000000
286.032267	823.000000
286.879041	764.000000
287.725816	825.000000
288.572590	778.000000
289.419364	799.000000
290.266138	794.000000
291.112912	760.000000
291.959687	752.000000
292.806461	789.000000
293.653235	788.000000
294.500009	766.000000
295.346784	771.000000
296.193558	750.000000
297.040332	750.000000
297.887106	722.000000
298.733880	703.000000
299.580655	691.000000
300.427429	772.000000
301.274203	738.000000
302.120977	769.000000
302.967752	706.000000
303.814526	754.000000
304.661300	695.000000
305.508074	679.000000
306.354848	701.000000
307.201623	656.000000
308.048397	715.000000
308.895171	725.000000
309.741945	722.000000
310.588720	640.000000
311.435494	712.000000
312.282268	700.000000
313.129042	665.000000
313.975816	667.000000
314.822591	701.000000
315.669365	670.000000
316.516139	673.000000
317.362913	693.000000
318.209688	667.000000
319.056462	663.000000
319.903236	689.000000
320.750010	709.000000
321.596784	647.000000
322.443559	639.000000
323.290333	668.000000
324.137107	646.000000
324.983881	670.000000
325.830656	566.000000
326.677430	624.000000
327.524204	598.000000
328.370978	632.000000
329.217752	654.000000
330.064527	658.000000
330.911301	615.000000
331.758075	664.000000
332.604849	663.000000
333.451623	666.000000
334.298398	647.000000
335.145172	623.000000
335.991946	642.000000
336.838720	610.000000
337.685495	645.000000
338.532269	618.000000
339.379043	640.000000
340.225817	642.000000
341.072591	608.000000
341.919366	685.000000
342.766140	598.000000
343.612914	624.000000
344.459688	626.000000
345.306463	625.000000
346.153237	560.000000
347.000011	666.000000
347.846785	601.000000
348.693559	656.000000
349.540334	630.000000
350.387108	632.000000
351.233882	607.000000
352.080656	641.000000
352.927431	588.000000
353.774205	595.000000
354.620979	597.000000
355.467753	597.000000
356.314527	636.000000
357.161302	586.000000
358.008076	612.000000
358.854850	605.000000
359.701624	574.000000
360.548399	603.000000
361.395173	602.000000
362.241947	573.000000
363.088721	582.000000
363.935495	548.000000
364.782270	624.000000
365.629044	592.000000
366.475818	546.000000
367.322592	592.000000
368.169367	535.000000
369.016141	567.000000
369.862915	553.000000
370.709689	551.000000
371.556463	586.000000
372.403238	586.000000
373.250012	566.000000
374.096786	582.000000
374.943560	617.000000
375.790335	503.000000
376.637109	588.000000
377.483883	543.000000
378.330657	566.000000
379.177431	560.000000
380.024206	556.000000
380.870980	575.000000
381.717754	567.000000
382.564528	549.000000
383.411303	519.000000
384.258077	527.000000
385.104851	531.000000
385.951625	538.000000
386.798399	511.000000
387.645174	532.000000
388.491948	503.000000
389.338722	514.000000
390.185496	522.000000
391.032270	558.000000
391.879045	549.000000
392.725819	534.000000
393.572593	500.000000
394.419367	474.000000
395.266142	503.000000
396.112916	510.000000
396.959690	484.000000
397.806464	541.000000
398.653238	512.000000
399.500013	475.000000
400.346787	481.000000
401.193561	478.000000
402.040335	506.000000
402.887110	432.000000
403.733884	445.000000
404.580658	444.000000
405.427432	422.000000
406.274206	459.000000
407.120981	472.000000
407.967755	436.000000
408.814529	438.000000
409.661303	442.000000
410.508078	458.000000
411.354852	440.000000
412.201626	423.000000
413.048400	428.000000
413.895174	415.000000
414.741949	432.000000
415.588723	399.000000
416.435497	431.000000
417.282271	421.000000
418.129046	406.000000
418.975820	398.000000
419.822594	417.000000
420.669368	430.000000
421.516142	430.000000
422.362917	418.000000
423.209691	410.000000
424.056465	393.000000
424.903239	416.000000
425.750014	369.000000
426.596788	427.000000
427.443562	371.000000
428.290336	389.000000
429.137110	408.000000
429.983885	396.000000
430.830659	401.000000
431.677433	405.000000
432.524207	419.000000
433.370982	382.000000
434.217756	438.000000
435.064530	443.000000
435.911304	406.000000
436.758078	386.000000
437.604853	334.000000
438.451627	398.000000
439.298401	438.000000
440.145175	397.000000
440.991949	408.000000
441.838724	411.000000
442.685498	384.000000
443.532272	419.000000
444.379046	423.000000
445.225821	401.000000
446.072595	381.000000
446.919369	384.000000
447.766143	406.000000
