# exported by xylib from a canberra_cnf file

### block #0 Sample title.
# date and time: Fri, 2024-03-15 11:33:44
# energy calib 0: 0.6693549
# energy calib 1: 0.8467742
# energy calib 2: 0
# live time (s): 1200.00
# real time (s): 1200.17
# column_1	column_2
261.475815	257.000000
262.322589	244.000000
263.169363	263.000000
264.016137	251.000000
264.862912	248.000000
265.709686	248.000000
266.556460	237.000000
267.403234	223.000000
268.250009	207.000000
269.096783	264.000000
269.943557	256.000000
270.790331	242.000000
271.637105	228.000000
272.483880	216.000000
273.330654	255.000000
274.177428	213.000000
275.024202	211.000000
275.870977	223.000000
276.717751	245.000000
277.564525	233.000000
278.411299	196.000000
279.258073	248.000000
280.104848	227.000000
280.951622	254.000000
281.798396	229.000000
282.645170	230.000000
283.491944	232.000000
284.338719	222.000000
285.185493	217.000000
286.032267	230.000000
286.879041	213.000000
287.725816	206.000000
288.572590	192.000000
289.419364	226.000000
290.266138	231.000000
291.112912	228.000000
291.959687	230.000000
292.806461	252.000000
293.653235	211.000000
294.500009	214.000000
295.346784	235.000000
296.193558	220.000000
297.040332	182.000000
297.887106	195.000000
298.733880	220.000000
299.580655	208.000000
300.427429	206.000000
301.274203	175.000000
302.120977	214.000000
302.967752	196.000000
303.814526	198.000000
304.661300	193.000000
305.508074	185.000000
306.354848	181.000000
307.201623	215.000000
308.048397	187.000000
308.895171	190.000000
309.741945	172.000000
310.588720	191.000000
311.435494	192.000000
312.282268	196.000000
313.129042	219.000000
313.975816	176.000000
314.822591	203.000000
315.669365	186.000000
316.516139	186.000000
317.362913	167.000000
318.209688	200.000000
319.056462	182.000000
319.903236	200.000000
320.750010	177.000000
321.596784	175.000000
322.443559	186.000000
323.290333	191.000000
324.137107	182.000000
324.983881	158.000000
325.830656	160.000000
326.677430	186.000000
327.524204	146.000000
328.370978	168.000000
329.217752	173.000000
330.064527	153.000000
330.911301	157.000000
331.758075	163.000000
332.604849	170.000000
333.451623	153.000000
334.298398	133.000000
335.145172	162.000000
335.991946	150.000000
336.838720	178.000000
337.685495	178.000000
338.532269	170.000000
339.379043	142.000000
340.225817	149.000000
341.072591	165.000000
341.919366	155.000000
342.766140	151.000000
343.612914	145.000000
344.459688	160.000000
345.306463	165.000000
346.153237	136.000000
347.000011	151.000000
347.846785	133.000000
348.693559	145.000000
349.540334	136.000000
350.387108	129.000000
351.233882	137.000000
352.080656	129.000000
352.927431	136.000000
353.774205	142.000000
354.620979	145.000000
355.467753	126.000000
356.314527	139.000000
357.161302	132.000000
358.008076	153.000000
358.854850	135.000000
359.701624	118.000000
360.548399	134.000000
361.395173	131.000000
362.241947	140.000000
363.088721	148.000000
363.935495	120.000000
364.782270	134.000000
365.629044	141.000000
366.475818	108.000000
367.322592	124.000000
368.169367	123.000000
369.016141	113.000000
369.862915	136.000000
370.709689	135.000000
371.556463	106.000000
372.403238	132.000000
373.250012	112.000000
374.096786	108.000000
374.943560	119.000000
375.790335	145.000000
376.637109	131.000000
377.483883	108.000000
378.330657	120.000000
379.177431	99.000000
380.024206	112.000000
380.870980	121.000000
381.717754	103.000000
382.564528	106.000000
383.411303	105.000000
384.258077	129.000000
385.104851	111.000000
385.951625	92.000000
386.798399	122.000000
387.645174	129.000000
388.491948	123.000000
389.338722	93.000000
390.185496	108.000000
391.032270	95.000000
391.879045	118.000000
392.725819	98.000000
393.572593	99.000000
394.419367	93.000000
395.266142	110.000000
396.112916	110.000000
396.959690	95.000000
397.806464	96.000000
398.653238	113.000000
399.500013	111.000000
400.346787	89.000000
401.193561	93.000000
402.040335	119.000000
402.887110	90.000000
403.733884	102.000000
404.580658	103.000000
405.427432	87.000000
406.274206	89.000000
407.120981	96.000000
407.967755	91.000000
408.814529	82.000000
409.661303	88.000000
410.508078	108.000000
411.354852	69.000000
412.201626	99.000000
413.048400	93.000000
413.895174	98.000000
414.741949	81.000000
415.588723	66.000000
416.435497	85.000000
417.282271	91.000000
418.129046	92.000000
418.975820	82.000000
419.822594	82.000000
420.669368	86.000000
421.516142	98.000000
422.362917	81.000000
423.209691	78.000000
424.056465	86.000000
424.903239	80.000000
425.750014	78.000000
426.596788	71.000000
427.443562	69.000000
428.290336	85.000000
429.137110	87.000000
429.983885	80.000000
430.830659	71.000000
431.677433	79.000000
432.524207	77.000000
433.370982	76.000000
434.217756	88.000000
435.064530	75.000000
435.911304	79.000000
436.758078	65.000000
437.604853	59.000000
438.451627	52.000000
439.298401	72.000000
440.145175	76.000000
440.991949	97.000000
441.838724	72.000000
442.685498	84.000000
443.532272	87.000000
444.379046	74.000000
445.225821	75.000000
446.072595	88.000000
446.919369	69.000000
447.766143	92.000000
448.612917	67.000000
449.459692	84.000000
450.306466	76.000000
451.153240	93.000000
452.000014	68.000000
452.846789	67.000000
453.693563	62.000000
454.540337	66.000000
455.387111	77.000000
456.233885	60.000000
457.080660	76.000000
457.927434	63.000000
458.774208	69.000000
459.620982	74.000000
460.467757	65.000000
461.314531	51.000000
462.161305	63.000000
463.008079	73.000000
463.854853	66.000000
464.701628	52.000000
465.548402	75.000000
466.395176	56.000000
467.241950	56.000000
468.088725	68.000000
468.935499	50.000000
469.782273	57.000000
470.629047	54.000000
471.475821	68.000000
472.322596	64.000000
473.169370	61.000000
474.016144	53.000000
474.862918	49.000000
475.709693	48.000000
476.556467	69.000000
477.403241	65.000000
478.250015	60.000000
479.096789	59.000000
479.943564	49.000000
480.790338	44.000000
481.637112	49.000000
482.483886	68.000000
483.330661	80.000000
484.177435	56.000000
485.024209	56.000000
485.870983	58.000000
486.717757	60.000000
487.564532	67.000000
488.411306	45.000000
489.258080	47.000000
490.104854	44.000000
490.951629	43.000000
491.798403	62.000000
492.645177	52.000000
493.491951	63.000000
494.338725	49.000000
495.185500	58.000000
496.032274	51.000000
496.879048	59.000000
497.725822	48.000000
498.572596	55.000000
499.419371	38.000000
500.266145	51.000000
501.112919	52.000000
501.959693	66.000000
502.806468	58.000000
503.653242	54.000000
504.500016	46.000000
505.346790	41.000000
506.193564	55.000000
507.040339	55.000000
507.887113	33.000000
508.733887	38.000000
509.580661	38.000000
510.427436	49.000000
511.274210	54.000000
512.120984	54.000000
512.967758	38.000000
513.814532	57.000000
514.661307	43.000000
515.508081	38.000000
516.354855	47.000000
517.201629	41.000000
518.048404	48.000000
518.895178	47.000000
519.741952	35.000000
520.588726	45.000000
521.435500	44.000000
522.282275	45.000000
523.129049	35.000000
523.975823	53.000000
524.822597	43.000000
525.669372	39.000000
526.516146	46.000000
527.362920	41.000000
528.209694	42.000000
529.056468	38.000000
529.903243	50.000000
530.750017	64.000000
531.596791	39.000000
532.443565	46.000000
533.290340	42.000000
534.137114	44.000000
534.983888	39.000000
535.830662	36.000000
536.677436	47.000000
537.524211	41.000000
538.370985	44.000000
539.217759	44.000000
540.064533	43.000000
540.911308	42.000000
541.758082	40.000000
542.604856	33.000000
543.451630	30.000000
544.298404	40.000000
545.145179	27.000000
545.991953	41.000000
546.838727	48.000000
547.685501	36.000000
548.532275	42.000000
549.379050	47.000000
550.225824	41.000000
551.072598	37.000000
551.919372	29.000000
552.766147	35.000000
553.612921	43.000000
554.459695	30.000000
555.306469	40.000000
556.153243	35.000000
557.000018	48.000000
557.846792	36.000000
558.693566	39.000000
559.540340	44.000000
560.387115	37.000000
561.233889	34.000000
562.080663	45.000000
562.927437	33.000000
563.774211	36.000000
564.620986	39.000000
565.467760	35.000000
566.314534	38.000000
567.161308	40.000000
568.008083	33.000000
568.854857	37.000000
569.701631	23.000000
570.548405	26.000000
571.395179	34.000000
572.241954	48.000000
573.088728	36.000000
573.935502	42.000000
574.782276	40.000000
575.629051	29.000000
576.475825	34.000000
577.322599	25.000000
578.169373	32.000000
579.016147	25.000000
579.862922	33.000000
580.709696	39.000000
581.556470	34.000000
582.403244	26.000000
583.250019	35.000000
584.096793	39.000000
584.943567	36.000000
585.790341	39.000000
586.637115	31.000000
587.483890	34.000000
588.330664	31.000000
589.177438	28.000000
590.024212	28.000000
590.870987	31.000000
591.717761	34.000000
592.564535	47.000000
593.411309	49.000000
594.258083	26.000000
595.104858	29.000000
595.951632	22.000000
596.798406	29.000000
597.645180	34.000000
598.491955	19.000000
599.338729	35.000000
600.185503	27.000000
601.032277	29.000000
601.879051	27.000000
602.725826	40.000000
603.572600	23.000000
604.419374	32.000000
605.266148	25.000000
606.112922	35.000000
606.959697	31.000000
607.806471	27.000000
608.653245	23.000000
609.500019	28.000000
610.346794	16.000000
611.193568	25.000000
612.040342	24.000000
612.887116	26.000000
613.733890	28.000000
614.580665	30.000000
615.427439	29.000000
616.274213	27.000000
617.120987	29.000000
617.967762	35.000000
618.814536	26.000000
619.661310	27.000000
620.508084	31.000000
621.354858	19.000000
622.201633	27.000000
623.048407	25.000000
623.895181	31.000000
624.741955	30.000000
625.588730	29.000000
626.435504	25.000000
627.282278	16.000000
628.129052	35.000000
628.975826	37.000000
629.822601	28.000000
630.669375	25.000000
631.516149	25.000000
632.362923	17.000000
633.209698	24.000000
634.056472	24.000000
634.903246	34.000000
635.750020	31.000000
636.596794	19.000000
637.443569	28.000000
638.290343	33.000000
639.137117	32.000000
639.983891	29.000000
640.830666	24.000000
641.677440	21.000000
642.524214	26.000000
643.370988	25.000000
644.217762	21.000000
645.064537	19.000000
645.911311	31.000000
646.758085	19.000000
647.604859	24.000000
648.451634	22.000000
649.298408	17.000000
650.145182	25.000000
650.991956	21.000000
651.838730	29.000000
652.685505	27.000000
653.532279	17.000000
654.379053	14.000000
655.225827	26.000000
656.072601	21.000000
656.919376	27.000000
657.766150	21.000000
658.612924	18.000000
659.459698	17.000000
660.306473	17.000000
661.153247	17.000000
662.000021	19.000000
662.846795	15.000000
663.693569	19.000000
664.540344	26.000000
665.387118	24.000000
666.233892	24.000000
667.080666	17.000000
667.927441	21.000000
668.774215	18.000000
669.620989	22.000000
670.467763	18.000000
671.314537	22.000000
672.161312	18.000000
673.008086	19.000000
673.854860	22.000000
674.701634	17.000000
675.548409	27.000000
676.395183	30.000000
677.241957	19.000000
678.088731	11.000000
678.935505	25.000000
679.782280	16.000000
680.629054	16.000000
681.475828	26.000000
682.322602	23.000000
683.169377	16.000000
684.016151	20.000000
684.862925	14.000000
685.709699	15.000000
686.556473	24.000000
687.403248	26.000000
688.250022	21.000000
689.096796	20.000000
689.943570	17.000000
690.790345	19.000000
691.637119	22.000000
692.483893	9.000000
693.330667	21.000000
694.177441	16.000000
695.024216	17.000000
695.870990	23.000000
696.717764	12.000000
697.564538	22.000000
698.411313	11.000000
699.258087	15.000000
700.104861	9.000000
700.951635	6.000000
701.798409	19.000000
702.645184	16.000000
703.491958	17.000000
704.338732	23.000000
705.185506	22.000000
706.032281	15.000000
706.879055	17.000000
707.725829	17.000000
708.572603	15.000000
709.419377	16.000000
710.266152	20.000000
711.112926	16.000000
711.959700	15.000000
712.806474	19.000000
713.653248	19.000000
714.500023	11.000000
715.346797	19.000000
716.193571	12.000000
717.040345	17.000000
717.887120	17.000000
718.733894	11.000000
719.580668	21.000000
720.427442	11.000000
721.274216	18.000000
722.120991	17.000000
722.967765	12.000000
723.814539	14.000000
724.661313	12.000000
725.508088	9.000000
726.354862	18.000000
727.201636	6.000000
728.048410	9.000000
728.895184	16.000000
729.741959	19.000000
730.588733	14.000000
731.435507	15.000000
732.282281	16.000000
733.129056	10.000000
733.975830	13.000000
734.822604	5.000000
735.669378	16.000000
736.516152	14.000000
737.362927	19.000000
738.209701	14.000000
739.056475	20.000000
739.903249	7.000000
740.750024	12.000000
741.596798	10.000000
742.443572	13.000000
743.290346	6.000000
744.137120	12.000000
744.983895	12.000000
745.830669	11.000000
746.677443	6.000000
747.524217	11.000000
748.370992	10.000000
749.217766	22.000000
750.064540	3.000000
750.911314	6.000000
751.758088	17.000000
752.604863	12.000000
753.451637	12.000000
754.298411	12.000000
755.145185	11.000000
755.991960	18.000000
756.838734	17.000000
757.685508	10.000000
758.532282	10.000000
759.379056	13.000000
760.225831	9.000000
761.072605	8.000000
761.919379	8.000000
762.766153	14.000000
763.612927	9.000000
764.459702	16.000000
765.306476	11.000000
766.153250	10.000000
767.000024	9.000000
767.846799	14.000000
768.693573	11.000000
769.540347	11.000000
770.387121	6.000000
771.233895	9.000000
772.080670	11.000000
772.927444	9.000000
773.774218	8.000000
774.620992	7.000000
775.467767	5.000000
776.314541	12.000000
777.161315	9.000000
778.008089	8.000000
778.854863	15.000000
779.701638	12.000000
780.548412	6.000000
781.395186	12.000000
782.241960	6.000000
783.088735	8.000000
783.935509	7.000000
784.782283	5.000000
785.629057	10.000000
786.475831	12.000000
787.322606	12.000000
788.169380	7.000000
789.016154	13.000000
789.862928	8.000000
790.709703	7.000000
791.556477	6.000000
792.403251	6.000000
793.250025	9.000000
794.096799	16.000000
794.943574	8.000000
795.790348	12.000000
796.637122	9.000000
797.483896	11.000000
798.330671	8.000000
799.177445	6.000000
800.024219	21.000000
800.870993	9.000000
801.717767	9.000000
802.564542	10.000000
803.411316	16.000000
804.258090	12.000000
805.104864	15.000000
805.951639	9.000000
806.798413	4.000000
807.645187	5.000000
808.491961	8.000000
809.338735	7.000000
810.185510	5.000000
811.032284	11.000000
811.879058	9.000000
812.725832	6.000000
813.572607	8.000000
814.419381	9.000000
815.266155	5.000000
816.112929	14.000000
816.959703	7.000000
817.806478	7.000000
818.653252	4.000000
819.500026	5.000000
820.346800	9.000000
821.193574	12.000000
822.040349	6.000000
822.887123	11.000000
823.733897	3.000000
824.580671	5.000000
825.427446	7.000000
826.274220	9.000000
827.120994	5.000000
827.967768	7.000000
828.814542	4.000000
829.661317	5.000000
830.508091	6.000000
831.354865	10.000000
832.201639	7.000000
833.048414	5.000000
833.895188	9.000000
834.741962	3.000000
835.588736	7.000000
836.435510	4.000000
837.282285	7.000000
838.129059	3.000000
838.975833	6.000000
839.822607	5.000000
840.669382	5.000000
841.516156	4.000000
842.362930	7.000000
843.209704	8.000000
844.056478	2.000000
844.903253	1.000000
845.750027	8.000000
846.596801	7.000000
847.443575	6.000000
848.290350	5.000000
849.137124	12.000000
849.983898	5.000000
850.830672	7.000000
851.677446	9.000000
852.524221	6.000000
853.370995	10.000000
854.217769	9.000000
855.064543	0.000000
855.911318	5.000000
856.758092	2.000000
857.604866	7.000000
858.451640	3.000000
859.298414	6.000000
860.145189	6.000000
860.991963	5.000000
861.838737	6.000000
862.685511	7.000000
863.532286	3.000000
864.379060	8.000000
865.225834	7.000000
866.072608	4.000000
866.919382	6.000000
867.766157	6.000000
