Model,MDO3024
Firmware Version,1.20

Waveform Type,ANALOG,,
3.188000e-06,0.528,0,0.72
3.192000e-06,0.528,0,0.72
3.196000e-06,0.528,0,0.72
3.200000e-06,0.528,0,0.8
3.204000e-06,0.52,0,0.72
3.208000e-06,0.528,0,0.72
3.212000e-06,0.528,0,0.72
3.216000e-06,0.528,0,0.72
3.220000e-06,0.528,0,0.8
3.224000e-06,0.528,0,0.8
3.228000e-06,0.536,0,0.72
3.232000e-06,0.536,0,0.8
3.236000e-06,0.528,0,0.8
3.240000e-06,0.528,0,0.72
3.244000e-06,0.528,0,0.88
3.248000e-06,0.536,0,0.72
3.252000e-06,0.536,0,0.8
3.256000e-06,0.536,0,0.64
3.260000e-06,0.528,0,0.72
3.264000e-06,0.528,0,0.72
3.268000e-06,0.528,0,0.72
3.272000e-06,0.528,0,0.8
3.276000e-06,0.536,0,0.72
3.280000e-06,0.528,-0.0008,0.8
3.284000e-06,0.536,0,0.8
3.288000e-06,0.528,0,0.72
3.292000e-06,0.536,0,0.8
3.296000e-06,0.528,0,0.72
3.300000e-06,0.536,0,0.8
3.304000e-06,0.528,0,0.8
3.308000e-06,0.528,0,0.72
3.312000e-06,0.528,0,0.8
3.316000e-06,0.528,0,0.72
3.320000e-06,0.528,0,0.8
3.324000e-06,0.528,0,0.72
3.328000e-06,0.528,0,0.8
3.332000e-06,0.528,0,0.72
3.336000e-06,0.528,0,0.8
3.340000e-06,0.528,0,0.8
3.344000e-06,0.528,0,0.72
3.348000e-06,0.536,0,0.8
3.352000e-06,0.528,0,0.8
3.356000e-06,0.52,0,0.8
3.360000e-06,0.528,0,0.72
3.364000e-06,0.528,0,0.8
3.368000e-06,0.52,0,0.72
3.372000e-06,0.528,0,0.72
3.376000e-06,0.536,0,0.72
3.380000e-06,0.536,0,0.8
3.384000e-06,0.536,0,0.72
3.388000e-06,0.528,0,0.64
3.392000e-06,0.528,0,0.8
3.396000e-06,0.528,0,0.72
3.400000e-06,0.528,0,0.72
3.404000e-06,0.536,0,0.8
3.408000e-06,0.528,0,0.8
3.412000e-06,0.528,-0.0008,0.72
3.416000e-06,0.536,0,0.8
3.420000e-06,0.528,-0.0008,0.72
3.424000e-06,0.536,-0.0008,0.8
3.428000e-06,0.536,0,0.8
3.432000e-06,0.528,0,0.88
3.436000e-06,0.528,0,0.72
3.440000e-06,0.536,0,0.72
3.444000e-06,0.528,0,0.88
3.448000e-06,0.528,0,0.8
3.452000e-06,0.536,-0.0008,0.72
3.456000e-06,0.528,0,0.72
3.460000e-06,0.528,-0.0008,0.72
3.464000e-06,0.528,0,0.72
3.468000e-06,0.528,0,0.8
3.472000e-06,0.528,0,0.72
3.476000e-06,0.528,0,0.8
3.480000e-06,0.528,0,0.72
3.484000e-06,0.528,0,0.8
3.488000e-06,0.536,0,0.8
3.492000e-06,0.536,0,0.72
3.496000e-06,0.52,0,0.8
3.500000e-06,0.528,0,0.72
3.504000e-06,0.528,0,0.8
3.508000e-06,0.528,0,0.8
3.512000e-06,0.536,0,0.8
3.516000e-06,0.528,0,0.8
3.520000e-06,0.528,0,0.8
3.524000e-06,0.536,0,0.72
3.528000e-06,0.528,0,0.8
3.532000e-06,0.528,0,0.8
3.536000e-06,0.52,0,0.8
3.540000e-06,0.528,0,0.72
3.544000e-06,0.528,0,0.8
3.548000e-06,0.528,0,0.72
3.552000e-06,0.528,0,0.8
3.556000e-06,0.528,0,0.8
3.560000e-06,0.528,0,0.8
3.564000e-06,0.528,0,0.8
3.568000e-06,0.528,0,0.8
3.572000e-06,0.528,0,0.72
3.576000e-06,0.528,0,0.8
3.580000e-06,0.536,0,0.8
3.584000e-06,0.528,0,0.72
3.588000e-06,0.528,0,0.8
3.592000e-06,0.528,0,0.72
3.596000e-06,0.528,0,0.8
3.600000e-06,0.528,0,0.8
3.604000e-06,0.528,0,0.8
3.608000e-06,0.536,0,0.8
3.612000e-06,0.528,0,0.8
3.616000e-06,0.528,0,0.72
3.620000e-06,0.528,0,0.8
3.624000e-06,0.528,0,0.72
3.628000e-06,0.528,0,0.72
3.632000e-06,0.536,0,0.72
3.636000e-06,0.536,0,0.72
3.640000e-06,0.528,0.0008,0.8
3.644000e-06,0.536,0,0.72
3.648000e-06,0.528,0,0.72
3.652000e-06,0.536,0,0.72
3.656000e-06,0.528,-0.0008,0.8
3.660000e-06,0.528,0,0.8
3.664000e-06,0.528,0,0.8
3.668000e-06,0.536,0,0.72
3.672000e-06,0.528,0,0.8
3.676000e-06,0.528,0,0.8
3.680000e-06,0.528,0,0.72
3.684000e-06,0.528,0,0.8
3.688000e-06,0.528,0.0008,0.8
3.692000e-06,0.528,0,0.8
3.696000e-06,0.52,0,0.88
3.700000e-06,0.52,0,0.72
3.704000e-06,0.528,0,0.8
3.708000e-06,0.528,0.0008,0.8
3.712000e-06,0.528,0,0.72
3.716000e-06,0.528,0,0.8
3.720000e-06,0.528,0,0.8
3.724000e-06,0.528,-0.0008,0.8
3.728000e-06,0.528,-0.0008,0.72
3.732000e-06,0.528,0,0.8
3.736000e-06,0.528,0,0.8
3.740000e-06,0.528,0,0.8
3.744000e-06,0.536,0,0.8
3.748000e-06,0.528,0,0.72
3.752000e-06,0.528,0,0.72
3.756000e-06,0.536,0,0.72
3.760000e-06,0.528,0,0.8
3.764000e-06,0.528,0,0.72
3.768000e-06,0.528,0,0.8
3.772000e-06,0.536,0,0.8
3.776000e-06,0.528,0,0.72
3.780000e-06,0.528,0,0.8
3.784000e-06,0.536,0,0.72
3.788000e-06,0.52,0,0.8
3.792000e-06,0.528,0,0.8
3.796000e-06,0.536,0,0.8
3.800000e-06,0.528,0,0.72
3.804000e-06,0.528,0,0.8
3.808000e-06,0.536,-0.0008,0.8
3.812000e-06,0.52,0,0.8
3.816000e-06,0.528,0,0.8
3.820000e-06,0.536,0,0.8
3.824000e-06,0.528,0,0.72
3.828000e-06,0.528,0,0.72
3.832000e-06,0.528,0,0.72
3.836000e-06,0.528,0,0.72
3.840000e-06,0.528,0,0.88
3.844000e-06,0.536,0,0.72
3.848000e-06,0.528,0,0.72
3.852000e-06,0.52,0,0.72
3.856000e-06,0.528,0,0.72
3.860000e-06,0.528,0,0.72
3.864000e-06,0.528,0,0.72
3.868000e-06,0.528,0,0.72
3.872000e-06,0.528,0,0.8
3.876000e-06,0.528,0,0.8
3.880000e-06,0.528,0,0.72
3.884000e-06,0.536,-0.0008,0.8
3.888000e-06,0.528,0,0.8
3.892000e-06,0.528,0,0.8
3.896000e-06,0.528,0,0.72
3.900000e-06,0.528,0,0.8
3.904000e-06,0.536,0,0.72
3.908000e-06,0.528,0,0.72
3.912000e-06,0.536,0,0.8
3.916000e-06,0.528,0,0.8
3.920000e-06,0.528,0,0.8
3.924000e-06,0.528,0,0.88
3.928000e-06,0.528,0,0.88
3.932000e-06,0.528,-0.0008,0.8
3.936000e-06,0.536,0,0.8
3.940000e-06,0.528,0,0.8
3.944000e-06,0.528,0,0.8
3.948000e-06,0.52,0,0.72
3.952000e-06,0.528,0,0.8
3.956000e-06,0.528,0,0.8
3.960000e-06,0.528,0,0.8
3.964000e-06,0.536,0,0.8
3.968000e-06,0.528,0,0.72
3.972000e-06,0.528,0,0.8
3.976000e-06,0.536,0,0.8
3.980000e-06,0.528,0,0.72
3.984000e-06,0.52,0,0.72
3.988000e-06,0.528,0,0.72
3.992000e-06,0.536,0,0.8
3.996000e-06,0.536,0,0.8
4.000000e-06,0.528,0,0.8
4.004000e-06,0.536,0,0.8
4.008000e-06,0.528,0,0.8
4.012000e-06,0.528,0,0.72
4.016000e-06,0.52,0,0.72
4.020000e-06,0.528,0,0.8
4.024000e-06,0.528,0,0.8
4.028000e-06,0.528,0,0.8
4.032000e-06,0.528,0,0.72
4.036000e-06,0.528,0,0.8
4.040000e-06,0.52,0,0.8
4.044000e-06,0.528,0,0.8
4.048000e-06,0.528,0,0.8
4.052000e-06,0.528,0,0.72
4.056000e-06,0.528,0,0.72
4.060000e-06,0.528,0,0.72
4.064000e-06,0.52,0,0.72
4.068000e-06,0.528,0.0008,0.8
4.072000e-06,0.528,0,0.8
4.076000e-06,0.528,0,0.8
4.080000e-06,0.536,0,0.72
4.084000e-06,0.528,0,0.8
4.088000e-06,0.536,0,0.8
4.092000e-06,0.528,0,0.8
4.096000e-06,0.528,0,0.8
4.100000e-06,0.528,0,0.8
4.104000e-06,0.528,0,0.72
4.108000e-06,0.52,0,0.72
4.112000e-06,0.52,0,0.8
4.116000e-06,0.528,0,0.8
4.120000e-06,0.528,0,0.72
4.124000e-06,0.528,0,0.8
4.128000e-06,0.528,0,0.88
4.132000e-06,0.528,0,0.72
4.136000e-06,0.528,0,0.8
4.140000e-06,0.528,0,0.8
4.144000e-06,0.536,0,0.72
4.148000e-06,0.528,0.0008,0.72
4.152000e-06,0.528,0,0.72
4.156000e-06,0.528,0,0.72
4.160000e-06,0.528,0,0.72
4.164000e-06,0.528,0,0.8
4.168000e-06,0.52,0,0.8
4.172000e-06,0.528,0,0.8
4.176000e-06,0.536,0,0.72
4.180000e-06,0.528,0,0.8
4.184000e-06,0.528,0,0.72
4.188000e-06,0.528,0,0.8
4.192000e-06,0.528,0,0.72
4.196000e-06,0.52,0,0.72
4.200000e-06,0.528,0,0.8
4.204000e-06,0.528,0,0.88
4.208000e-06,0.528,0,0.72
4.212000e-06,0.52,0,0.8
4.216000e-06,0.528,0,0.72
4.220000e-06,0.52,0,0.64
4.224000e-06,0.528,0,0.8
4.228000e-06,0.528,0,0.72
4.232000e-06,0.528,0,0.72
4.236000e-06,0.528,-0.0008,0.72
4.240000e-06,0.528,0,0.8
4.244000e-06,0.528,0,0.8
4.248000e-06,0.528,0,0.72
4.252000e-06,0.528,0,0.72
4.256000e-06,0.528,0.0008,0.8
4.260000e-06,0.528,0,0.72
4.264000e-06,0.52,0,0.8
4.268000e-06,0.528,0,0.8
4.272000e-06,0.528,0,0.8
4.276000e-06,0.52,0,0.72
4.280000e-06,0.52,0,0.8
4.284000e-06,0.528,0,0.72
4.288000e-06,0.528,0,0.72
4.292000e-06,0.528,0,0.8
4.296000e-06,0.528,0,0.72
4.300000e-06,0.528,0,0.8
4.304000e-06,0.536,0,0.8
4.308000e-06,0.52,0,0.8
4.312000e-06,0.52,0,0.8
4.316000e-06,0.52,0,0.8
4.320000e-06,0.528,0,0.88
4.324000e-06,0.52,0.0008,0.72
4.328000e-06,0.528,0,0.64
4.332000e-06,0.528,0,0.8
4.336000e-06,0.528,0,0.8
4.340000e-06,0.528,0,0.8
4.344000e-06,0.536,0,0.8
4.348000e-06,0.528,0,0.8
4.352000e-06,0.528,0,0.72
4.356000e-06,0.52,0,0.8
4.360000e-06,0.52,0,0.88
4.364000e-06,0.528,0,0.72
4.368000e-06,0.528,0,0.8
4.372000e-06,0.528,0,0.8
4.376000e-06,0.52,0,0.8
4.380000e-06,0.528,0,0.8
4.384000e-06,0.52,0,0.72
4.388000e-06,0.528,0,0.72
4.392000e-06,0.528,0,0.72
4.396000e-06,0.528,0,0.8
4.400000e-06,0.528,0,0.8
4.404000e-06,0.528,0,0.72
4.408000e-06,0.528,0,0.72
4.412000e-06,0.528,0,0.72
4.416000e-06,0.52,0,0.8
4.420000e-06,0.52,0,0.72
4.424000e-06,0.528,0,0.72
4.428000e-06,0.528,0,0.8
4.432000e-06,0.52,0,0.8
4.436000e-06,0.528,0,0.8
4.440000e-06,0.528,0,0.8
4.444000e-06,0.52,0,0.8
4.448000e-06,0.528,0,0.88
4.452000e-06,0.528,0,0.72
4.456000e-06,0.536,0,0.8
4.460000e-06,0.528,0,0.8
4.464000e-06,0.528,0,0.72
4.468000e-06,0.52,0,0.72
4.472000e-06,0.52,0,0.8
4.476000e-06,0.528,0,0.8
4.480000e-06,0.528,0,0.72
4.484000e-06,0.528,0,0.72
4.488000e-06,0.528,0,0.8
4.492000e-06,0.52,0,0.8
4.496000e-06,0.536,0,0.8
4.500000e-06,0.528,0,0.72
4.504000e-06,0.536,0,0.72
4.508000e-06,0.528,0,0.8
4.512000e-06,0.52,0,0.8
4.516000e-06,0.528,0,0.8
4.520000e-06,0.528,0,0.72
4.524000e-06,0.536,0.0008,0.72
4.528000e-06,0.528,0,0.8
4.532000e-06,0.528,0,0.72
4.536000e-06,0.528,0,0.8
4.540000e-06,0.528,0,0.72
4.544000e-06,0.536,0,0.72
4.548000e-06,0.528,0,0.8
4.552000e-06,0.528,0,0.8
4.556000e-06,0.528,0,0.72
4.560000e-06,0.528,0,0.8
4.564000e-06,0.528,0,0.8
4.568000e-06,0.52,0,0.72
4.572000e-06,0.528,0,0.8
4.576000e-06,0.528,0,0.8
4.580000e-06,0.528,0,0.72
4.584000e-06,0.528,0,0.64
4.588000e-06,0.528,0,0.64
4.592000e-06,0.528,0,0.72
4.596000e-06,0.52,0,0.8
4.600000e-06,0.528,0,0.72
4.604000e-06,0.528,0,0.72
4.608000e-06,0.528,0,0.8
4.612000e-06,0.528,0,0.72
4.616000e-06,0.528,0,0.8
4.620000e-06,0.528,0,0.72
4.624000e-06,0.528,0,0.72
4.628000e-06,0.528,-0.0008,0.72
4.632000e-06,0.528,0,0.8
4.636000e-06,0.528,0,0.72
4.640000e-06,0.528,0,0.8
4.644000e-06,0.528,0,0.72
4.648000e-06,0.528,0,0.8
4.652000e-06,0.528,0,0.8
4.656000e-06,0.528,0,0.72
4.660000e-06,0.528,0,0.72
4.664000e-06,0.528,0,0.8
4.668000e-06,0.528,0,0.8
4.672000e-06,0.52,0,0.72
4.676000e-06,0.528,0,0.8
4.680000e-06,0.528,0,0.88
4.684000e-06,0.528,0,0.8
4.688000e-06,0.528,0,0.8
4.692000e-06,0.528,0,0.72
4.696000e-06,0.528,0,0.72
4.700000e-06,0.52,0,0.8
4.704000e-06,0.536,0,0.72
4.708000e-06,0.52,0,0.8
4.712000e-06,0.528,0,0.8
4.716000e-06,0.528,0,0.72
4.720000e-06,0.528,0,0.72
4.724000e-06,0.528,0,0.8
4.728000e-06,0.528,0,0.72
4.732000e-06,0.52,-0.0008,0.72
4.736000e-06,0.52,0,0.72
4.740000e-06,0.52,0,0.8
4.744000e-06,0.52,0,0.72
4.748000e-06,0.528,0,0.8
4.752000e-06,0.528,0,0.72
4.756000e-06,0.528,0,0.72
4.760000e-06,0.52,0,0.8
4.764000e-06,0.528,0,0.72
4.768000e-06,0.52,0,0.8
4.772000e-06,0.528,0,0.8
4.776000e-06,0.528,0,0.72
4.780000e-06,0.528,0,0.8
4.784000e-06,0.528,0,0.8
4.788000e-06,0.52,0,0.72
4.792000e-06,0.52,0,0.8
4.796000e-06,0.528,0,0.72
4.800000e-06,0.52,0,0.8
4.804000e-06,0.528,0,0.8
4.808000e-06,0.52,0,0.8
4.812000e-06,0.52,0.0008,0.72
4.816000e-06,0.536,-0.0008,0.8
4.820000e-06,0.528,0,0.8
4.824000e-06,0.528,0,0.72
4.828000e-06,0.528,0,0.64
4.832000e-06,0.528,0,0.8
4.836000e-06,0.528,0,0.8
4.840000e-06,0.536,0.0008,0.72
4.844000e-06,0.52,0,0.8
4.848000e-06,0.52,0,0.8
4.852000e-06,0.512,0,0.72
4.856000e-06,0.528,0,0.72
4.860000e-06,0.52,0,0.72
4.864000e-06,0.52,0,0.72
4.868000e-06,0.536,0,0.72
4.872000e-06,0.52,0,0.72
4.876000e-06,0.52,0,0.8
4.880000e-06,0.52,0,0.72
4.884000e-06,0.528,0,0.72
4.888000e-06,0.52,0,0.8
4.892000e-06,0.528,0,0.72
4.896000e-06,0.528,0,0.8
4.900000e-06,0.52,0,0.8
4.904000e-06,0.52,0,0.8
4.908000e-06,0.528,0,0.72
4.912000e-06,0.528,0,0.72
4.916000e-06,0.528,0,0.72
4.920000e-06,0.52,0,0.72
4.924000e-06,0.528,0.0008,0.8
4.928000e-06,0.528,0,0.72
4.932000e-06,0.528,0,0.72
4.936000e-06,0.528,0,0.72
4.940000e-06,0.52,0.0008,0.8
4.944000e-06,0.528,0,0.72
4.948000e-06,0.528,0,0.72
4.952000e-06,0.528,-0.0008,0.72
4.956000e-06,0.528,0,0.8
4.960000e-06,0.528,0,0.72
4.964000e-06,0.528,0,0.8
4.968000e-06,0.528,0,0.8
4.972000e-06,0.528,0,0.72
4.976000e-06,0.528,0,0.64
4.980000e-06,0.52,0,0.72
4.984000e-06,0.528,-0.0008,0.72
4.988000e-06,0.528,0,0.8
4.992000e-06,0.52,0,0.8
4.996000e-06,0.528,0,0.8
5.000000e-06,0.52,0,0.8
5.004000e-06,0.52,0,0.8
5.008000e-06,0.52,0,0.8
5.012000e-06,0.52,0,0.72
5.016000e-06,0.528,0,0.72
5.020000e-06,0.52,0,0.72
5.024000e-06,0.528,0,0.72
5.028000e-06,0.52,0,0.72
5.032000e-06,0.512,0,0.8
5.036000e-06,0.528,0,0.72
5.040000e-06,0.52,0.0008,0.8
5.044000e-06,0.528,0,0.8
5.048000e-06,0.528,0,0.8
5.052000e-06,0.528,0,0.8
5.056000e-06,0.528,0,0.72
5.060000e-06,0.52,0,0.72
5.064000e-06,0.528,0,0.72
5.068000e-06,0.52,0,0.72
5.072000e-06,0.528,0,0.8
5.076000e-06,0.528,0.0008,0.72
5.080000e-06,0.52,0,0.8
5.084000e-06,0.52,0,0.8
5.088000e-06,0.528,0,0.8
5.092000e-06,0.528,0,0.8
5.096000e-06,0.52,0,0.8
5.100000e-06,0.528,0,0.8
5.104000e-06,0.528,0,0.8
5.108000e-06,0.528,0,0.72
5.112000e-06,0.52,0,0.8
5.116000e-06,0.528,0,0.72
5.120000e-06,0.52,0,0.88
5.124000e-06,0.52,0,0.72
5.128000e-06,0.52,0,0.8
5.132000e-06,0.528,0,0.8
5.136000e-06,0.52,0,0.72
5.140000e-06,0.528,0,0.8
5.144000e-06,0.528,0,0.72
5.148000e-06,0.528,0.0008,0.72
5.152000e-06,0.52,0,0.8
5.156000e-06,0.528,0,0.72
5.160000e-06,0.528,0,0.8
5.164000e-06,0.52,0,0.8
5.168000e-06,0.528,0,0.72
5.172000e-06,0.528,0,0.8
5.176000e-06,0.528,0,0.8
5.180000e-06,0.528,0,0.8
5.184000e-06,0.52,0,0.72
5.188000e-06,0.528,0,0.72
5.192000e-06,0.52,0,0.72
5.196000e-06,0.52,0,0.72
5.200000e-06,0.528,0,0.72
5.204000e-06,0.52,0,0.72
5.208000e-06,0.528,0,0.72
5.212000e-06,0.52,0,0.8
5.216000e-06,0.528,0,0.8
5.220000e-06,0.528,0,0.8
5.224000e-06,0.528,0,0.8
5.228000e-06,0.52,0,0.72
5.232000e-06,0.528,0,0.8
5.236000e-06,0.52,-0.0008,0.8
5.240000e-06,0.528,0,0.72
5.244000e-06,0.52,0,0.8
5.248000e-06,0.528,0,0.8
5.252000e-06,0.528,0,0.8
5.256000e-06,0.52,0,0.8
5.260000e-06,0.52,0.0008,0.64
5.264000e-06,0.528,0,0.72
5.268000e-06,0.528,0,0.8
5.272000e-06,0.52,0.0008,0.88
5.276000e-06,0.52,0,0.72
5.280000e-06,0.52,0,0.8
5.284000e-06,0.52,0,0.72
5.288000e-06,0.52,-0.0008,0.72
5.292000e-06,0.528,0,0.72
5.296000e-06,0.52,0,0.8
5.300000e-06,0.52,0,0.72
5.304000e-06,0.512,0,0.8
5.308000e-06,0.52,0,0.8
5.312000e-06,0.528,0,0.72
5.316000e-06,0.52,0,0.88
5.320000e-06,0.528,-0.0008,0.8
5.324000e-06,0.528,0,0.88
5.328000e-06,0.528,0,0.72
5.332000e-06,0.52,0,0.8
5.336000e-06,0.528,0,0.72
5.340000e-06,0.528,0.0008,0.88
5.344000e-06,0.528,0,0.8
5.348000e-06,0.528,0,0.72
5.352000e-06,0.528,0,0.72
5.356000e-06,0.52,0,0.8
5.360000e-06,0.528,0,0.72
5.364000e-06,0.528,0,0.64
5.368000e-06,0.528,-0.0008,0.8
5.372000e-06,0.528,0,0.72
5.376000e-06,0.528,0,0.72
5.380000e-06,0.52,0,0.8
5.384000e-06,0.528,0,0.72
5.388000e-06,0.528,0,0.8
5.392000e-06,0.52,0,0.72
5.396000e-06,0.512,0,0.72
5.400000e-06,0.52,0,0.8
5.404000e-06,0.52,0,0.72
5.408000e-06,0.52,0,0.8
5.412000e-06,0.528,0,0.8
5.416000e-06,0.52,0,0.72
5.420000e-06,0.52,0,0.72
5.424000e-06,0.528,0,0.8
5.428000e-06,0.528,0,0.8
5.432000e-06,0.528,0,0.8
5.436000e-06,0.52,0,0.88
5.440000e-06,0.52,0,0.72
5.444000e-06,0.528,0,0.8
5.448000e-06,0.52,0,0.72
5.452000e-06,0.528,0,0.72
5.456000e-06,0.52,0,0.72
5.460000e-06,0.528,0,0.72
5.464000e-06,0.528,0,0.8
5.468000e-06,0.52,0,0.72
5.472000e-06,0.528,0,0.8
5.476000e-06,0.52,0,0.72
5.480000e-06,0.528,0,0.72
5.484000e-06,0.528,0,0.8
5.488000e-06,0.528,0,0.72
5.492000e-06,0.52,0,0.72
5.496000e-06,0.528,0,0.72
5.500000e-06,0.528,0,0.8
5.504000e-06,0.528,0,0.8
5.508000e-06,0.528,-0.0008,0.8
5.512000e-06,0.52,0,0.64
5.516000e-06,0.528,0,0.72
5.520000e-06,0.52,0,0.8
5.524000e-06,0.528,0,0.64
5.528000e-06,0.52,0,0.64
5.532000e-06,0.52,0,0.8
5.536000e-06,0.528,0,0.8
5.540000e-06,0.528,0,0.8
5.544000e-06,0.528,0,0.72
5.548000e-06,0.528,0,0.72
5.552000e-06,0.52,0,0.72
5.556000e-06,0.528,0,0.8
5.560000e-06,0.52,0,0.8
5.564000e-06,0.52,0,0.72
5.568000e-06,0.52,0,0.8
5.572000e-06,0.52,0,0.8
5.576000e-06,0.528,0,0.8
5.580000e-06,0.528,0,0.72
5.584000e-06,0.528,0,0.72
5.588000e-06,0.528,0,0.8
5.592000e-06,0.528,-0.0008,0.8
5.596000e-06,0.52,-0.0008,0.72
5.600000e-06,0.52,0.0008,0.72
5.604000e-06,0.52,0,0.8
5.608000e-06,0.528,-0.0008,0.72
5.612000e-06,0.528,0,0.8
5.616000e-06,0.52,0,0.8
5.620000e-06,0.52,0,0.88
5.624000e-06,0.528,0,0.8
5.628000e-06,0.52,0,0.72
5.632000e-06,0.528,0,0.72
5.636000e-06,0.52,0,0.8
5.640000e-06,0.512,0,0.64
5.644000e-06,0.52,0,0.72
5.648000e-06,0.528,0,0.8
5.652000e-06,0.528,0,0.72
5.656000e-06,0.512,0,0.8
5.660000e-06,0.528,0,0.72
5.664000e-06,0.52,0,0.8
5.668000e-06,0.528,0,0.8
5.672000e-06,0.528,0,0.8
5.676000e-06,0.52,0.0008,0.8
5.680000e-06,0.52,0,0.72
5.684000e-06,0.52,0,0.8
5.688000e-06,0.52,0,0.8
5.692000e-06,0.528,0,0.72
5.696000e-06,0.528,0,0.8
5.700000e-06,0.528,0,0.72
5.704000e-06,0.528,0,0.8
5.708000e-06,0.52,-0.0016,0.72
5.712000e-06,0.528,-0.0008,0.8
5.716000e-06,0.528,0,0.8
5.720000e-06,0.52,0,0.72
5.724000e-06,0.52,0,0.72
5.728000e-06,0.528,0,0.72
5.732000e-06,0.528,-0.0008,0.72
5.736000e-06,0.52,0,0.8
5.740000e-06,0.528,0,0.8
5.744000e-06,0.528,0,0.72
5.748000e-06,0.528,0,0.72
5.752000e-06,0.52,-0.0008,0.8
5.756000e-06,0.528,0,0.72
5.760000e-06,0.52,0,0.8
5.764000e-06,0.52,0,0.72
5.768000e-06,0.52,0,0.72
5.772000e-06,0.512,0,0.8
5.776000e-06,0.52,0,0.8
5.780000e-06,0.512,0.0008,0.72
5.784000e-06,0.528,0.0008,0.8
5.788000e-06,0.52,0,0.72
5.792000e-06,0.512,0,0.72
5.796000e-06,0.52,0,0.72
5.800000e-06,0.528,0,0.72
5.804000e-06,0.52,0,0.72
5.808000e-06,0.52,0,0.8
5.812000e-06,0.528,0,0.8
5.816000e-06,0.528,0,0.8
5.820000e-06,0.528,0,0.8
5.824000e-06,0.52,0,0.72
5.828000e-06,0.52,0,0.8
5.832000e-06,0.52,-0.0008,0.72
5.836000e-06,0.528,0,0.8
5.840000e-06,0.528,0.0008,0.8
5.844000e-06,0.52,0.0008,0.8
5.848000e-06,0.528,0,0.8
5.852000e-06,0.52,0,0.64
5.856000e-06,0.528,0,0.72
5.860000e-06,0.528,0,0.72
5.864000e-06,0.52,0,0.8
5.868000e-06,0.528,0,0.8
5.872000e-06,0.528,0,0.72
5.876000e-06,0.528,0,0.8
5.880000e-06,0.512,0,0.8
5.884000e-06,0.52,0,0.8
5.888000e-06,0.528,0,0.8
5.892000e-06,0.52,0,0.72
5.896000e-06,0.512,0,0.72
5.900000e-06,0.528,0,0.8
5.904000e-06,0.52,0,0.8
5.908000e-06,0.52,-0.0008,0.72
5.912000e-06,0.528,0,0.8
5.916000e-06,0.528,0,0.8
5.920000e-06,0.52,0,0.72
5.924000e-06,0.52,0,0.72
5.928000e-06,0.52,0,0.8
5.932000e-06,0.528,0,0.72
5.936000e-06,0.52,0,0.8
5.940000e-06,0.52,0,0.8
5.944000e-06,0.528,0,0.72
5.948000e-06,0.528,0,0.72
5.952000e-06,0.52,0,0.72
5.956000e-06,0.52,0,0.72
5.960000e-06,0.52,0,0.8
5.964000e-06,0.52,0,0.8
5.968000e-06,0.528,0,0.8
5.972000e-06,0.52,0,0.8
5.976000e-06,0.52,0,0.8
5.980000e-06,0.52,0,0.8
5.984000e-06,0.52,0,0.64
5.988000e-06,0.512,0,0.72
5.992000e-06,0.528,0,0.8
5.996000e-06,0.52,0,0.72
6.000000e-06,0.528,0.0008,0.72
6.004000e-06,0.528,0,0.72
6.008000e-06,0.512,0.0008,0.8
6.012000e-06,0.512,0,0.8
6.016000e-06,0.528,0,0.72
6.020000e-06,0.52,0,0.8
6.024000e-06,0.528,0,0.72
6.028000e-06,0.512,0,0.72
6.032000e-06,0.52,0,0.8
6.036000e-06,0.528,-0.0008,0.8
6.040000e-06,0.52,0,0.8
6.044000e-06,0.52,0,0.88
6.048000e-06,0.52,0,0.8
6.052000e-06,0.52,0,0.8
6.056000e-06,0.528,0,0.72
6.060000e-06,0.52,0,0.72
6.064000e-06,0.52,-0.0008,0.8
6.068000e-06,0.528,0,0.72
6.072000e-06,0.52,0,0.72
6.076000e-06,0.528,0,0.72
6.080000e-06,0.528,0,0.8
6.084000e-06,0.52,0.0008,0.72
6.088000e-06,0.52,0,0.8
6.092000e-06,0.52,0,0.88
6.096000e-06,0.52,0,0.72
6.100000e-06,0.52,0,0.72
6.104000e-06,0.528,0,0.72
6.108000e-06,0.52,0,0.72
6.112000e-06,0.52,0,0.8
6.116000e-06,0.52,0,0.8
6.120000e-06,0.52,-0.0008,0.72
6.124000e-06,0.528,0,0.72
6.128000e-06,0.528,0,0.8
6.132000e-06,0.52,0,0.72
6.136000e-06,0.52,0,0.8
6.140000e-06,0.528,-0.0008,0.72
6.144000e-06,0.52,0,0.72
6.148000e-06,0.528,0,0.64
6.152000e-06,0.528,0,0.8
6.156000e-06,0.52,0,0.8
6.160000e-06,0.528,0,0.88
6.164000e-06,0.52,0,0.8
6.168000e-06,0.52,0,0.8
6.172000e-06,0.528,0,0.8
6.176000e-06,0.52,0,0.8
6.180000e-06,0.52,0,0.72
6.184000e-06,0.528,0,0.8
6.188000e-06,0.528,0,0.72
6.192000e-06,0.52,0,0.72
6.196000e-06,0.512,0,0.8
6.200000e-06,0.528,0,0.64
6.204000e-06,0.528,0,0.8
6.208000e-06,0.52,0,0.8
6.212000e-06,0.528,0,0.8
6.216000e-06,0.52,0.0008,0.72
6.220000e-06,0.52,0,0.72
6.224000e-06,0.528,0,0.8
6.228000e-06,0.52,0,0.8
6.232000e-06,0.528,0,0.8
6.236000e-06,0.528,0,0.8
