#
# Sample name: Sample title.                                                   
# Sample id:   
# Sample type: 
# User name:   
# Sample description: 
#
# Start time:    2024-05-24, 09:17:35
# Real time (s): 1203.260
# Live time (s): 1200.000
#
# Total counts:  117720
#
# Left marker:  511 (433.371 keV)
# Right marker: 513 (435.065 keV)
# Counts:  227
#
# Energy calibration coefficients ( E = sum(Ai * n**i) )
#     A0: 0.669355
#     A1: 0.846774
#     A2: 0.000000
#     A3: 0.000000
# Energy unit: keV
#
# Channel data
# n	energy(keV)	counts	rate(1/s)
#-----------------------------------------------------------------------
228	193.734	239	0.199167
229	194.581	241	0.200833
230	195.427	253	0.210833
231	196.274	273	0.2275
232	197.121	256	0.213333
233	197.968	269	0.224167
234	198.815	229	0.190833
235	199.661	269	0.224167
236	200.508	262	0.218333
237	201.355	256	0.213333
238	202.202	267	0.2225
239	203.048	234	0.195
240	203.895	317	0.264167
241	204.742	250	0.208333
242	205.589	235	0.195833
243	206.435	245	0.204167
244	207.282	238	0.198333
245	208.129	286	0.238333
246	208.976	272	0.226667
247	209.823	236	0.196667
248	210.669	267	0.2225
249	211.516	263	0.219167
250	212.363	218	0.181667
251	213.210	245	0.204167
252	214.056	259	0.215833
253	214.903	240	0.2
254	215.750	278	0.231667
255	216.597	240	0.2
256	217.444	262	0.218333
257	218.290	281	0.234167
258	219.137	253	0.210833
259	219.984	235	0.195833
260	220.831	247	0.205833
261	221.677	247	0.205833
262	222.524	245	0.204167
263	223.371	291	0.2425
264	224.218	270	0.225
265	225.065	229	0.190833
266	225.911	236	0.196667
267	226.758	225	0.1875
268	227.605	255	0.2125
269	228.452	241	0.200833
270	229.298	253	0.210833
271	230.145	278	0.231667
272	230.992	244	0.203333
273	231.839	266	0.221667
274	232.685	227	0.189167
275	233.532	259	0.215833
276	234.379	261	0.2175
277	235.226	266	0.221667
278	236.073	259	0.215833
279	236.919	263	0.219167
280	237.766	247	0.205833
281	238.613	267	0.2225
282	239.460	229	0.190833
283	240.306	250	0.208333
284	241.153	258	0.215
285	242.000	261	0.2175
286	242.847	237	0.1975
287	243.694	252	0.21
288	244.540	209	0.174167
289	245.387	234	0.195
290	246.234	254	0.211667
291	247.081	241	0.200833
292	247.927	226	0.188333
293	248.774	246	0.205
294	249.621	242	0.201667
295	250.468	207	0.1725
296	251.315	253	0.210833
297	252.161	247	0.205833
298	253.008	213	0.1775
299	253.855	229	0.190833
300	254.702	231	0.1925
301	255.548	241	0.200833
302	256.395	250	0.208333
303	257.242	209	0.174167
304	258.089	236	0.196667
305	258.935	229	0.190833
306	259.782	225	0.1875
307	260.629	216	0.18
308	261.476	202	0.168333
309	262.323	256	0.213333
310	263.169	232	0.193333
311	264.016	209	0.174167
312	264.863	242	0.201667
313	265.710	239	0.199167
314	266.556	242	0.201667
315	267.403	207	0.1725
316	268.250	227	0.189167
317	269.097	241	0.200833
318	269.944	211	0.175833
319	270.790	233	0.194167
320	271.637	219	0.1825
321	272.484	244	0.203333
322	273.331	240	0.2
323	274.177	236	0.196667
324	275.024	236	0.196667
325	275.871	209	0.174167
326	276.718	223	0.185833
327	277.565	215	0.179167
328	278.411	224	0.186667
329	279.258	211	0.175833
330	280.105	224	0.186667
331	280.952	222	0.185
332	281.798	207	0.1725
333	282.645	222	0.185
334	283.492	233	0.194167
335	284.339	200	0.166667
336	285.185	212	0.176667
337	286.032	200	0.166667
338	286.879	209	0.174167
339	287.726	214	0.178333
340	288.573	221	0.184167
341	289.419	219	0.1825
342	290.266	201	0.1675
343	291.113	221	0.184167
344	291.960	236	0.196667
345	292.806	197	0.164167
346	293.653	201	0.1675
347	294.500	225	0.1875
348	295.347	218	0.181667
349	296.194	211	0.175833
350	297.040	182	0.151667
351	297.887	214	0.178333
352	298.734	201	0.1675
353	299.581	207	0.1725
354	300.427	206	0.171667
355	301.274	208	0.173333
356	302.121	204	0.17
357	302.968	199	0.165833
358	303.815	179	0.149167
359	304.661	232	0.193333
360	305.508	228	0.19
361	306.355	207	0.1725
362	307.202	214	0.178333
363	308.048	217	0.180833
364	308.895	163	0.135833
365	309.742	214	0.178333
366	310.589	189	0.1575
367	311.435	205	0.170833
368	312.282	206	0.171667
369	313.129	182	0.151667
370	313.976	222	0.185
371	314.823	223	0.185833
372	315.669	202	0.168333
373	316.516	187	0.155833
374	317.363	183	0.1525
375	318.210	184	0.153333
376	319.056	219	0.1825
377	319.903	209	0.174167
378	320.750	195	0.1625
379	321.597	217	0.180833
380	322.444	189	0.1575
381	323.290	209	0.174167
382	324.137	189	0.1575
383	324.984	213	0.1775
384	325.831	206	0.171667
385	326.677	206	0.171667
386	327.524	244	0.203333
387	328.371	231	0.1925
388	329.218	221	0.184167
389	330.065	174	0.145
390	330.911	177	0.1475
391	331.758	182	0.151667
392	332.605	196	0.163333
393	333.452	199	0.165833
394	334.298	204	0.17
395	335.145	177	0.1475
396	335.992	223	0.185833
397	336.839	219	0.1825
398	337.685	188	0.156667
399	338.532	197	0.164167
400	339.379	169	0.140833
401	340.226	209	0.174167
402	341.073	210	0.175
403	341.919	198	0.165
404	342.766	183	0.1525
405	343.613	195	0.1625
406	344.460	214	0.178333
407	345.306	166	0.138333
408	346.153	181	0.150833
409	347.000	177	0.1475
410	347.847	206	0.171667
411	348.694	197	0.164167
412	349.540	179	0.149167
413	350.387	173	0.144167
414	351.234	166	0.138333
415	352.081	190	0.158333
416	352.927	179	0.149167
417	353.774	184	0.153333
418	354.621	171	0.1425
419	355.468	183	0.1525
420	356.315	171	0.1425
421	357.161	188	0.156667
422	358.008	161	0.134167
423	358.855	163	0.135833
424	359.702	171	0.1425
425	360.548	169	0.140833
426	361.395	192	0.16
427	362.242	168	0.14
428	363.089	164	0.136667
429	363.935	179	0.149167
430	364.782	195	0.1625
