#
# Sample name: Sample title.                                                   
# Sample id:   
# Sample type: 
# User name:   
# Sample description: 
#
# Start time:    2024-05-24, 10:30:23
# Real time (s): 1227.290
# Live time (s): 1200.000
#
# Total counts:  1289348
#
# Left marker:  511 (433.371 keV)
# Right marker: 513 (435.065 keV)
# Counts:  2274
#
# Energy calibration coefficients ( E = sum(Ai * n**i) )
#     A0: 0.669355
#     A1: 0.846774
#     A2: 0.000000
#     A3: 0.000000
# Energy unit: keV
#
# Channel data
# n	energy(keV)	counts	rate(1/s)
#-----------------------------------------------------------------------
655	555.306	886	0.738333
656	556.153	833	0.694167
657	557.000	895	0.745833
658	557.847	808	0.673333
659	558.694	855	0.7125
660	559.540	862	0.718333
661	560.387	800	0.666667
662	561.234	795	0.6625
663	562.081	857	0.714167
664	562.927	903	0.7525
665	563.774	835	0.695833
666	564.621	813	0.6775
667	565.468	811	0.675833
668	566.315	820	0.683333
669	567.161	855	0.7125
670	568.008	861	0.7175
671	568.855	784	0.653333
672	569.702	795	0.6625
673	570.548	771	0.6425
674	571.395	845	0.704167
675	572.242	775	0.645833
676	573.089	746	0.621667
677	573.936	768	0.64
678	574.782	787	0.655833
679	575.629	797	0.664167
680	576.476	817	0.680833
681	577.323	742	0.618333
682	578.169	764	0.636667
683	579.016	745	0.620833
684	579.863	696	0.58
685	580.710	764	0.636667
686	581.556	767	0.639167
687	582.403	749	0.624167
688	583.250	746	0.621667
689	584.097	759	0.6325
690	584.944	734	0.611667
691	585.790	751	0.625833
692	586.637	747	0.6225
693	587.484	762	0.635
694	588.331	719	0.599167
695	589.177	721	0.600833
696	590.024	679	0.565833
697	590.871	686	0.571667
698	591.718	704	0.586667
699	592.565	689	0.574167
700	593.411	721	0.600833
701	594.258	700	0.583333
702	595.105	684	0.57
703	595.952	699	0.5825
704	596.798	656	0.546667
705	597.645	652	0.543333
706	598.492	722	0.601667
707	599.339	688	0.573333
708	600.186	657	0.5475
709	601.032	685	0.570833
710	601.879	641	0.534167
711	602.726	653	0.544167
712	603.573	649	0.540833
713	604.419	644	0.536667
714	605.266	658	0.548333
715	606.113	645	0.5375
716	606.960	635	0.529167
717	607.806	660	0.55
718	608.653	633	0.5275
719	609.500	644	0.536667
720	610.347	623	0.519167
721	611.194	625	0.520833
722	612.040	631	0.525833
723	612.887	610	0.508333
724	613.734	651	0.5425
725	614.581	623	0.519167
726	615.427	648	0.54
727	616.274	598	0.498333
728	617.121	644	0.536667
729	617.968	624	0.52
730	618.815	594	0.495
731	619.661	636	0.53
732	620.508	610	0.508333
733	621.355	581	0.484167
734	622.202	605	0.504167
735	623.048	574	0.478333
736	623.895	628	0.523333
737	624.742	599	0.499167
738	625.589	623	0.519167
739	626.436	589	0.490833
740	627.282	592	0.493333
741	628.129	583	0.485833
742	628.976	611	0.509167
743	629.823	557	0.464167
744	630.669	566	0.471667
745	631.516	588	0.49
746	632.363	610	0.508333
747	633.210	554	0.461667
748	634.056	561	0.4675
749	634.903	579	0.4825
750	635.750	549	0.4575
751	636.597	553	0.460833
752	637.444	576	0.48
753	638.290	549	0.4575
754	639.137	587	0.489167
755	639.984	543	0.4525
756	640.831	584	0.486667
757	641.677	580	0.483333
758	642.524	593	0.494167
759	643.371	541	0.450833
760	644.218	583	0.485833
761	645.065	584	0.486667
762	645.911	567	0.4725
763	646.758	564	0.47
764	647.605	612	0.51
765	648.452	579	0.4825
766	649.298	541	0.450833
767	650.145	558	0.465
768	650.992	593	0.494167
769	651.839	562	0.468333
770	652.686	578	0.481667
771	653.532	535	0.445833
772	654.379	597	0.4975
773	655.226	514	0.428333
774	656.073	584	0.486667
775	656.919	559	0.465833
776	657.766	572	0.476667
777	658.613	589	0.490833
778	659.460	611	0.509167
779	660.306	551	0.459167
780	661.153	531	0.4425
781	662.000	537	0.4475
782	662.847	580	0.483333
783	663.694	539	0.449167
784	664.540	547	0.455833
785	665.387	555	0.4625
786	666.234	561	0.4675
787	667.081	573	0.4775
788	667.927	608	0.506667
789	668.774	548	0.456667
790	669.621	541	0.450833
791	670.468	538	0.448333
792	671.315	575	0.479167
793	672.161	517	0.430833
794	673.008	571	0.475833
795	673.855	552	0.46
796	674.702	578	0.481667
797	675.548	576	0.48
798	676.395	569	0.474167
799	677.242	523	0.435833
800	678.089	558	0.465
801	678.936	510	0.425
802	679.782	533	0.444167
803	680.629	547	0.455833
804	681.476	590	0.491667
805	682.323	559	0.465833
806	683.169	625	0.520833
807	684.016	608	0.506667
808	684.863	540	0.45
809	685.710	545	0.454167
810	686.556	564	0.47
811	687.403	575	0.479167
812	688.250	592	0.493333
813	689.097	527	0.439167
814	689.944	572	0.476667
815	690.790	544	0.453333
816	691.637	558	0.465
817	692.484	557	0.464167
818	693.331	567	0.4725
819	694.177	537	0.4475
820	695.024	602	0.501667
821	695.871	552	0.46
822	696.718	548	0.456667
823	697.565	591	0.4925
824	698.411	521	0.434167
825	699.258	531	0.4425
826	700.105	516	0.43
827	700.952	542	0.451667
828	701.798	547	0.455833
829	702.645	545	0.454167
830	703.492	551	0.459167
831	704.339	547	0.455833
832	705.186	535	0.445833
833	706.032	566	0.471667
834	706.879	535	0.445833
835	707.726	549	0.4575
836	708.573	562	0.468333
837	709.419	545	0.454167
838	710.266	573	0.4775
839	711.113	557	0.464167
840	711.960	528	0.44
841	712.806	515	0.429167
842	713.653	516	0.43
843	714.500	515	0.429167
844	715.347	533	0.444167
845	716.194	553	0.460833
846	717.040	500	0.416667
847	717.887	520	0.433333
848	718.734	530	0.441667
849	719.581	580	0.483333
850	720.427	563	0.469167
851	721.274	524	0.436667
852	722.121	549	0.4575
853	722.968	511	0.425833
854	723.815	515	0.429167
855	724.661	557	0.464167
856	725.508	562	0.468333
857	726.355	534	0.445
858	727.202	551	0.459167
859	728.048	536	0.446667
860	728.895	546	0.455
861	729.742	582	0.485
862	730.589	519	0.4325
863	731.436	542	0.451667
864	732.282	589	0.490833
865	733.129	550	0.458333
866	733.976	548	0.456667
867	734.823	556	0.463333
868	735.669	578	0.481667
869	736.516	559	0.465833
870	737.363	534	0.445
871	738.210	531	0.4425
872	739.056	570	0.475
873	739.903	538	0.448333
874	740.750	501	0.4175
875	741.597	551	0.459167
876	742.444	548	0.456667
877	743.290	520	0.433333
878	744.137	568	0.473333
879	744.984	517	0.430833
880	745.831	524	0.436667
881	746.677	551	0.459167
882	747.524	531	0.4425
883	748.371	548	0.456667
884	749.218	551	0.459167
885	750.065	561	0.4675
886	750.911	577	0.480833
887	751.758	571	0.475833
888	752.605	522	0.435
889	753.452	539	0.449167
890	754.298	525	0.4375
891	755.145	528	0.44
892	755.992	513	0.4275
893	756.839	535	0.445833
894	757.686	549	0.4575
895	758.532	547	0.455833
896	759.379	575	0.479167
897	760.226	534	0.445
898	761.073	574	0.478333
899	761.919	585	0.4875
900	762.766	558	0.465
901	763.613	550	0.458333
902	764.460	510	0.425
903	765.306	517	0.430833
904	766.153	523	0.435833
905	767.000	562	0.468333
906	767.847	539	0.449167
907	768.694	542	0.451667
908	769.540	544	0.453333
909	770.387	541	0.450833
910	771.234	557	0.464167
911	772.081	559	0.465833
912	772.927	517	0.430833
913	773.774	586	0.488333
914	774.621	546	0.455
915	775.468	548	0.456667
916	776.315	559	0.465833
917	777.161	576	0.48
918	778.008	583	0.485833
919	778.855	525	0.4375
920	779.702	527	0.439167
921	780.548	583	0.485833
922	781.395	556	0.463333
923	782.242	546	0.455
924	783.089	548	0.456667
925	783.936	510	0.425
926	784.782	508	0.423333
927	785.629	491	0.409167
928	786.476	545	0.454167
929	787.323	586	0.488333
930	788.169	511	0.425833
931	789.016	500	0.416667
932	789.863	516	0.43
933	790.710	541	0.450833
934	791.556	543	0.4525
935	792.403	540	0.45
936	793.250	501	0.4175
937	794.097	531	0.4425
938	794.944	526	0.438333
939	795.790	548	0.456667
940	796.637	479	0.399167
941	797.484	547	0.455833
942	798.331	511	0.425833
943	799.177	543	0.4525
944	800.024	525	0.4375
945	800.871	494	0.411667
946	801.718	511	0.425833
947	802.565	539	0.449167
948	803.411	524	0.436667
949	804.258	558	0.465
950	805.105	540	0.45
951	805.952	522	0.435
952	806.798	526	0.438333
953	807.645	492	0.41
954	808.492	532	0.443333
955	809.339	531	0.4425
956	810.186	483	0.4025
957	811.032	540	0.45
958	811.879	519	0.4325
959	812.726	509	0.424167
960	813.573	513	0.4275
961	814.419	524	0.436667
962	815.266	497	0.414167
963	816.113	466	0.388333
964	816.960	488	0.406667
965	817.806	450	0.375
966	818.653	476	0.396667
967	819.500	480	0.4
968	820.347	516	0.43
969	821.194	492	0.41
970	822.040	498	0.415
971	822.887	493	0.410833
972	823.734	524	0.436667
973	824.581	489	0.4075
974	825.427	489	0.4075
975	826.274	507	0.4225
976	827.121	475	0.395833
