#
# Sample name: Sample title.                                                   
# Sample id:   
# Sample type: 
# User name:   
# Sample description: 
#
# Start time:    2024-05-24, 09:41:36
# Real time (s): 1222.790
# Live time (s): 1200.000
#
# Total counts:  2164782
#
# Left marker:  511 (433.371 keV)
# Right marker: 513 (435.065 keV)
# Counts:  5550
#
# Energy calibration coefficients ( E = sum(Ai * n**i) )
#     A0: 0.669355
#     A1: 0.846774
#     A2: 0.000000
#     A3: 0.000000
# Energy unit: keV
#
# Channel data
# n	energy(keV)	counts	rate(1/s)
#-----------------------------------------------------------------------
977	827.968	218	0.181667
978	828.815	242	0.201667
979	829.661	245	0.204167
980	830.508	246	0.205
981	831.355	237	0.1975
982	832.202	241	0.200833
983	833.048	237	0.1975
984	833.895	235	0.195833
985	834.742	246	0.205
986	835.589	232	0.193333
987	836.436	251	0.209167
988	837.282	226	0.188333
989	838.129	228	0.19
990	838.976	218	0.181667
991	839.823	228	0.19
992	840.669	238	0.198333
993	841.516	222	0.185
994	842.363	211	0.175833
995	843.210	239	0.199167
996	844.056	225	0.1875
997	844.903	227	0.189167
998	845.750	224	0.186667
999	846.597	212	0.176667
1000	847.444	206	0.171667
1001	848.290	208	0.173333
1002	849.137	217	0.180833
1003	849.984	222	0.185
1004	850.831	228	0.19
1005	851.677	216	0.18
1006	852.524	203	0.169167
1007	853.371	211	0.175833
1008	854.218	261	0.2175
1009	855.065	227	0.189167
1010	855.911	216	0.18
1011	856.758	226	0.188333
1012	857.605	240	0.2
1013	858.452	206	0.171667
1014	859.298	223	0.185833
1015	860.145	237	0.1975
1016	860.992	225	0.1875
1017	861.839	199	0.165833
1018	862.686	201	0.1675
1019	863.532	238	0.198333
1020	864.379	200	0.166667
1021	865.226	210	0.175
1022	866.073	211	0.175833
1023	866.919	219	0.1825
1024	867.766	198	0.165
