#
# Sample name: Sample title.                                                   
# Sample id:   
# Sample type: 
# User name:   
# Sample description: 
#
# Start time:    2024-05-24, 08:53:50
# Real time (s): 1245.480
# Live time (s): 1200.000
#
# Total counts:  17444507
#
# Left marker:  511 (433.371 keV)
# Right marker: 513 (435.065 keV)
# Counts:  15538
#
# Energy calibration coefficients ( E = sum(Ai * n**i) )
#     A0: 0.669355
#     A1: 0.846774
#     A2: 0.000000
#     A3: 0.000000
# Energy unit: keV
#
# Channel data
# n	energy(keV)	counts	rate(1/s)
#-----------------------------------------------------------------------
419	355.468	13646	11.3717
420	356.315	13487	11.2392
421	357.161	13472	11.2267
422	358.008	13195	10.9958
423	358.855	12857	10.7142
424	359.702	12766	10.6383
425	360.548	12603	10.5025
426	361.395	12583	10.4858
427	362.242	12365	10.3042
428	363.089	11907	9.9225
429	363.935	11937	9.9475
430	364.782	11552	9.62667
431	365.629	11619	9.6825
432	366.476	11417	9.51417
433	367.323	11250	9.375
434	368.169	11379	9.4825
435	369.016	10922	9.10167
436	369.863	10999	9.16583
437	370.710	10937	9.11417
438	371.556	10669	8.89083
439	372.403	10577	8.81417
440	373.250	10355	8.62917
441	374.097	10346	8.62167
442	374.944	10513	8.76083
443	375.790	10340	8.61667
444	376.637	10126	8.43833
445	377.484	9995	8.32917
446	378.331	9865	8.22083
447	379.177	9942	8.285
448	380.024	9629	8.02417
449	380.871	9843	8.2025
450	381.718	9857	8.21417
451	382.565	9468	7.89
452	383.411	9608	8.00667
453	384.258	9508	7.92333
454	385.105	9251	7.70917
455	385.952	9263	7.71917
456	386.798	9105	7.5875
457	387.645	9097	7.58083
458	388.492	9060	7.55
459	389.339	9137	7.61417
460	390.185	9168	7.64
461	391.032	8992	7.49333
462	391.879	9126	7.605
463	392.726	8792	7.32667
464	393.573	8893	7.41083
465	394.419	8919	7.4325
466	395.266	8802	7.335
467	396.113	8668	7.22333
468	396.960	8631	7.1925
469	397.806	8752	7.29333
470	398.653	8639	7.19917
471	399.500	8620	7.18333
472	400.347	8558	7.13167
473	401.194	8464	7.05333
474	402.040	8563	7.13583
475	402.887	8544	7.12
476	403.734	8383	6.98583
477	404.581	8575	7.14583
478	405.427	8384	6.98667
479	406.274	8334	6.945
480	407.121	8373	6.9775
481	407.968	8289	6.9075
482	408.815	8285	6.90417
483	409.661	8371	6.97583
484	410.508	8313	6.9275
485	411.355	8043	6.7025
486	412.202	8229	6.8575
487	413.048	8274	6.895
488	413.895	8313	6.9275
489	414.742	8070	6.725
490	415.589	8200	6.83333
491	416.435	8039	6.69917
492	417.282	7971	6.6425
493	418.129	8006	6.67167
494	418.976	7982	6.65167
495	419.823	8036	6.69667
496	420.669	8101	6.75083
497	421.516	7952	6.62667
498	422.363	7840	6.53333
499	423.210	8021	6.68417
500	424.056	7827	6.5225
501	424.903	7962	6.635
502	425.750	8056	6.71333
503	426.597	7903	6.58583
504	427.444	7830	6.525
505	428.290	7917	6.5975
506	429.137	7875	6.5625
507	429.984	7940	6.61667
508	430.831	7745	6.45417
509	431.677	7793	6.49417
510	432.524	7737	6.4475
511	433.371	7834	6.52833
512	434.218	7735	6.44583
513	435.065	7803	6.5025
514	435.911	7912	6.59333
515	436.758	7825	6.52083
516	437.605	7722	6.435
517	438.452	7634	6.36167
518	439.298	7709	6.42417
519	440.145	7784	6.48667
520	440.992	7627	6.35583
521	441.839	7650	6.375
522	442.685	7696	6.41333
523	443.532	7740	6.45
524	444.379	7647	6.3725
525	445.226	7658	6.38167
526	446.073	7551	6.2925
527	446.919	7632	6.36
528	447.766	7538	6.28167
529	448.613	7583	6.31917
530	449.460	7794	6.495
531	450.306	7767	6.4725
532	451.153	7632	6.36
533	452.000	7615	6.34583
534	452.847	7603	6.33583
535	453.694	7372	6.14333
536	454.540	7429	6.19083
537	455.387	7503	6.2525
538	456.234	7557	6.2975
539	457.081	7504	6.25333
540	457.927	7195	5.99583
541	458.774	7561	6.30083
542	459.621	7463	6.21917
543	460.468	7691	6.40917
544	461.315	7509	6.2575
545	462.161	7542	6.285
546	463.008	7590	6.325
547	463.855	7454	6.21167
548	464.702	7409	6.17417
549	465.548	7532	6.27667
550	466.395	7254	6.045
551	467.242	7354	6.12833
552	468.089	7341	6.1175
553	468.935	7341	6.1175
554	469.782	7251	6.0425
555	470.629	7336	6.11333
556	471.476	7376	6.14667
557	472.323	7374	6.145
558	473.169	7146	5.955
559	474.016	7515	6.2625
560	474.863	7159	5.96583
561	475.710	7349	6.12417
562	476.556	7458	6.215
563	477.403	7339	6.11583
564	478.250	7239	6.0325
565	479.097	7205	6.00417
566	479.944	7211	6.00917
567	480.790	7151	5.95917
568	481.637	7231	6.02583
569	482.484	7355	6.12917
570	483.331	7322	6.10167
571	484.177	7423	6.18583
572	485.024	7142	5.95167
573	485.871	7287	6.0725
574	486.718	7251	6.0425
575	487.565	7196	5.99667
576	488.411	7264	6.05333
577	489.258	7228	6.02333
578	490.105	7093	5.91083
579	490.952	7335	6.1125
580	491.798	7160	5.96667
581	492.645	7288	6.07333
582	493.492	7364	6.13667
583	494.339	7134	5.945
584	495.185	7139	5.94917
585	496.032	7208	6.00667
586	496.879	7211	6.00917
587	497.726	7148	5.95667
588	498.573	6997	5.83083
589	499.419	7122	5.935
590	500.266	7196	5.99667
591	501.113	7302	6.085
592	501.960	7134	5.945
593	502.806	7145	5.95417
594	503.653	7086	5.905
595	504.500	7093	5.91083
596	505.347	7060	5.88333
597	506.194	7106	5.92167
598	507.040	7090	5.90833
599	507.887	7134	5.945
600	508.734	7033	5.86083
601	509.581	7099	5.91583
602	510.427	7145	5.95417
603	511.274	7048	5.87333
604	512.121	6992	5.82667
605	512.968	7125	5.9375
606	513.815	7133	5.94417
607	514.661	7060	5.88333
608	515.508	7177	5.98083
609	516.355	7124	5.93667
610	517.202	7007	5.83917
611	518.048	7060	5.88333
612	518.895	7000	5.83333
613	519.742	7074	5.895
614	520.589	7051	5.87583
