#
# Sample name: Sample title.                                                   
# Sample id:   
# Sample type: 
# User name:   
# Sample description: 
#
# Start time:    2024-05-22, 16:32:04
# Real time (s): 1944.980
# Live time (s): 1800.000
#
# Total counts:  24068363
#
# Left marker:  511 (433.371 keV)
# Right marker: 513 (435.065 keV)
# Counts:  2555
#
# Energy calibration coefficients ( E = sum(Ai * n**i) )
#     A0: 0.669355
#     A1: 0.846774
#     A2: 0.000000
#     A3: 0.000000
# Energy unit: keV
#
# Channel data
# n	energy(keV)	counts	rate(1/s)
#-----------------------------------------------------------------------
214	181.879	28558	15.8656
215	182.726	28528	15.8489
216	183.573	28048	15.5822
217	184.419	28157	15.6428
218	185.266	27659	15.3661
219	186.113	27347	15.1928
220	186.960	27220	15.1222
221	187.806	27338	15.1878
222	188.653	26703	14.835
223	189.500	26621	14.7894
224	190.347	26690	14.8278
225	191.194	26073	14.485
226	192.040	25646	14.2478
227	192.887	25546	14.1922
228	193.734	25223	14.0128
229	194.581	24970	13.8722
230	195.427	24932	13.8511
231	196.274	24312	13.5067
232	197.121	24022	13.3456
233	197.968	23886	13.27
234	198.815	23697	13.165
235	199.661	23573	13.0961
236	200.508	23532	13.0733
237	201.355	23450	13.0278
238	202.202	23006	12.7811
239	203.048	22946	12.7478
240	203.895	22997	12.7761
241	204.742	22806	12.67
242	205.589	22596	12.5533
243	206.435	22535	12.5194
244	207.282	22330	12.4056
245	208.129	22536	12.52
246	208.976	22646	12.5811
247	209.823	22620	12.5667
248	210.669	22640	12.5778
249	211.516	22653	12.585
250	212.363	23113	12.8406
251	213.210	22940	12.7444
252	214.056	22993	12.7739
253	214.903	23076	12.82
254	215.750	22983	12.7683
255	216.597	23264	12.9244
256	217.444	23400	13
257	218.290	23439	13.0217
258	219.137	23405	13.0028
259	219.984	23343	12.9683
260	220.831	23580	13.1
261	221.677	23401	13.0006
262	222.524	23153	12.8628
263	223.371	23137	12.8539
264	224.218	22986	12.77
265	225.065	22691	12.6061
266	225.911	22633	12.5739
267	226.758	22183	12.3239
268	227.605	22100	12.2778
269	228.452	21748	12.0822
270	229.298	21366	11.87
271	230.145	21103	11.7239
272	230.992	20589	11.4383
273	231.839	20332	11.2956
274	232.685	19909	11.0606
275	233.532	19596	10.8867
276	234.379	19207	10.6706
277	235.226	18339	10.1883
278	236.073	18002	10.0011
279	236.919	17763	9.86833
280	237.766	17096	9.49778
281	238.613	16826	9.34778
282	239.460	16430	9.12778
283	240.306	15938	8.85444
284	241.153	15600	8.66667
285	242.000	15133	8.40722
286	242.847	14817	8.23167
287	243.694	14411	8.00611
288	244.540	14032	7.79556
289	245.387	13712	7.61778
290	246.234	13319	7.39944
291	247.081	13061	7.25611
292	247.927	12615	7.00833
293	248.774	12591	6.995
294	249.621	12243	6.80167
295	250.468	11794	6.55222
296	251.315	11733	6.51833
297	252.161	11193	6.21833
298	253.008	10957	6.08722
299	253.855	10973	6.09611
300	254.702	10649	5.91611
301	255.548	10523	5.84611
302	256.395	10089	5.605
303	257.242	10112	5.61778
304	258.089	9807	5.44833
305	258.935	9731	5.40611
306	259.782	9508	5.28222
307	260.629	9447	5.24833
308	261.476	9329	5.18278
309	262.323	8833	4.90722
310	263.169	8631	4.795
311	264.016	8770	4.87222
312	264.863	8397	4.665
313	265.710	8349	4.63833
314	266.556	7950	4.41667
315	267.403	7994	4.44111
316	268.250	7694	4.27444
317	269.097	7720	4.28889
318	269.944	7457	4.14278
319	270.790	7366	4.09222
320	271.637	7289	4.04944
321	272.484	7125	3.95833
322	273.331	6907	3.83722
323	274.177	6798	3.77667
324	275.024	6602	3.66778
325	275.871	6435	3.575
326	276.718	6361	3.53389
327	277.565	6242	3.46778
328	278.411	6260	3.47778
329	279.258	6036	3.35333
330	280.105	5798	3.22111
331	280.952	5699	3.16611
332	281.798	5673	3.15167
333	282.645	5435	3.01944
334	283.492	5327	2.95944
335	284.339	5280	2.93333
336	285.185	4963	2.75722
337	286.032	5119	2.84389
338	286.879	4900	2.72222
339	287.726	4808	2.67111
340	288.573	4814	2.67444
341	289.419	4580	2.54444
342	290.266	4697	2.60944
343	291.113	4557	2.53167
344	291.960	4364	2.42444
345	292.806	4370	2.42778
346	293.653	4463	2.47944
347	294.500	4483	2.49056
348	295.347	4065	2.25833
349	296.194	4014	2.23
350	297.040	4035	2.24167
351	297.887	4035	2.24167
352	298.734	4067	2.25944
353	299.581	3980	2.21111
354	300.427	3975	2.20833
355	301.274	3944	2.19111
356	302.121	3774	2.09667
357	302.968	3779	2.09944
358	303.815	3797	2.10944
359	304.661	3638	2.02111
360	305.508	3587	1.99278
361	306.355	3676	2.04222
362	307.202	3556	1.97556
363	308.048	3583	1.99056
364	308.895	3508	1.94889
365	309.742	3496	1.94222
366	310.589	3461	1.92278
367	311.435	3387	1.88167
368	312.282	3290	1.82778
369	313.129	3276	1.82
370	313.976	3235	1.79722
371	314.823	3286	1.82556
372	315.669	3108	1.72667
373	316.516	3162	1.75667
374	317.363	3128	1.73778
375	318.210	3201	1.77833
376	319.056	3004	1.66889
377	319.903	3073	1.70722
378	320.750	2924	1.62444
379	321.597	2951	1.63944
380	322.444	2916	1.62
381	323.290	2833	1.57389
382	324.137	2849	1.58278
383	324.984	2814	1.56333
384	325.831	2755	1.53056
385	326.677	2714	1.50778
386	327.524	2690	1.49444
387	328.371	2619	1.455
388	329.218	2672	1.48444
389	330.065	2641	1.46722
390	330.911	2627	1.45944
391	331.758	2570	1.42778
392	332.605	2613	1.45167
393	333.452	2554	1.41889
394	334.298	2608	1.44889
395	335.145	2510	1.39444
396	335.992	2494	1.38556
397	336.839	2505	1.39167
398	337.685	2471	1.37278
399	338.532	2378	1.32111
400	339.379	2406	1.33667
401	340.226	2483	1.37944
402	341.073	2438	1.35444
403	341.919	2355	1.30833
404	342.766	2410	1.33889
405	343.613	2357	1.30944
406	344.460	2416	1.34222
407	345.306	2384	1.32444
408	346.153	2321	1.28944
409	347.000	2313	1.285
410	347.847	2343	1.30167
411	348.694	2364	1.31333
412	349.540	2280	1.26667
413	350.387	2253	1.25167
414	351.234	2291	1.27278
415	352.081	2235	1.24167
416	352.927	2223	1.235
417	353.774	2175	1.20833
418	354.621	2313	1.285
419	355.468	2225	1.23611
420	356.315	2268	1.26
421	357.161	2207	1.22611
422	358.008	2236	1.24222
423	358.855	2092	1.16222
424	359.702	2205	1.225
425	360.548	2190	1.21667
426	361.395	2143	1.19056
427	362.242	2132	1.18444
428	363.089	2128	1.18222
429	363.935	2154	1.19667
430	364.782	2135	1.18611
431	365.629	2095	1.16389
432	366.476	2121	1.17833
433	367.323	2080	1.15556
434	368.169	2134	1.18556
435	369.016	2011	1.11722
436	369.863	2011	1.11722
437	370.710	2079	1.155
438	371.556	2071	1.15056
439	372.403	2054	1.14111
440	373.250	2013	1.11833
441	374.097	2051	1.13944
442	374.944	1974	1.09667
443	375.790	2045	1.13611
444	376.637	1938	1.07667
445	377.484	2079	1.155
446	378.331	2019	1.12167
447	379.177	1972	1.09556
448	380.024	1978	1.09889
449	380.871	1890	1.05
450	381.718	1997	1.10944
451	382.565	1893	1.05167
452	383.411	1947	1.08167
453	384.258	1877	1.04278
454	385.105	1941	1.07833
455	385.952	1906	1.05889
456	386.798	1945	1.08056
457	387.645	1877	1.04278
458	388.492	1774	0.985556
459	389.339	1797	0.998333
460	390.185	1847	1.02611
461	391.032	1850	1.02778
462	391.879	1860	1.03333
463	392.726	1930	1.07222
464	393.573	1864	1.03556
465	394.419	1870	1.03889
466	395.266	1810	1.00556
467	396.113	1736	0.964444
468	396.960	1728	0.96
469	397.806	1689	0.938333
470	398.653	1725	0.958333
471	399.500	1803	1.00167
472	400.347	1746	0.97
473	401.194	1590	0.883333
474	402.040	1724	0.957778
475	402.887	1659	0.921667
476	403.734	1714	0.952222
477	404.581	1731	0.961667
478	405.427	1605	0.891667
479	406.274	1635	0.908333
480	407.121	1700	0.944444
481	407.968	1635	0.908333
482	408.815	1578	0.876667
483	409.661	1554	0.863333
484	410.508	1526	0.847778
485	411.355	1566	0.87
486	412.202	1520	0.844444
487	413.048	1515	0.841667
488	413.895	1503	0.835
489	414.742	1522	0.845556
490	415.589	1494	0.83
491	416.435	1489	0.827222
492	417.282	1417	0.787222
493	418.129	1460	0.811111
494	418.976	1476	0.82
495	419.823	1475	0.819444
496	420.669	1476	0.82
497	421.516	1458	0.81
498	422.363	1359	0.755
499	423.210	1424	0.791111
500	424.056	1417	0.787222
501	424.903	1404	0.78
502	425.750	1356	0.753333
503	426.597	1340	0.744444
504	427.444	1411	0.783889
505	428.290	1323	0.735
506	429.137	1350	0.75
507	429.984	1262	0.701111
508	430.831	1257	0.698333
509	431.677	1317	0.731667
510	432.524	1318	0.732222
511	433.371	1228	0.682222
512	434.218	1209	0.671667
513	435.065	1346	0.747778
514	435.911	1196	0.664444
515	436.758	1213	0.673889
516	437.605	1287	0.715
517	438.452	1180	0.655556
518	439.298	1226	0.681111
519	440.145	1189	0.660556
520	440.992	1190	0.661111
521	441.839	1177	0.653889
522	442.685	1189	0.660556
523	443.532	1154	0.641111
524	444.379	1182	0.656667
525	445.226	1161	0.645
526	446.073	1149	0.638333
527	446.919	1162	0.645556
528	447.766	1121	0.622778
529	448.613	1181	0.656111
530	449.460	1143	0.635
531	450.306	1134	0.63
532	451.153	1153	0.640556
533	452.000	1095	0.608333
534	452.847	1110	0.616667
535	453.694	1051	0.583889
536	454.540	1099	0.610556
537	455.387	1074	0.596667
538	456.234	1047	0.581667
539	457.081	1159	0.643889
540	457.927	1087	0.603889
541	458.774	1045	0.580556
542	459.621	1080	0.6
543	460.468	1085	0.602778
544	461.315	1011	0.561667
545	462.161	1050	0.583333
546	463.008	1072	0.595556
547	463.855	990	0.55
548	464.702	985	0.547222
549	465.548	951	0.528333
550	466.395	1062	0.59
551	467.242	1054	0.585556
552	468.089	1032	0.573333
553	468.935	1016	0.564444
554	469.782	1113	0.618333
555	470.629	1015	0.563889
556	471.476	1023	0.568333
557	472.323	1027	0.570556
558	473.169	1009	0.560556
559	474.016	1037	0.576111
560	474.863	1014	0.563333
561	475.710	1063	0.590556
562	476.556	1017	0.565
563	477.403	968	0.537778
564	478.250	971	0.539444
565	479.097	1015	0.563889
566	479.944	1023	0.568333
567	480.790	1000	0.555556
568	481.637	997	0.553889
569	482.484	996	0.553333
570	483.331	1022	0.567778
571	484.177	960	0.533333
572	485.024	977	0.542778
573	485.871	1030	0.572222
574	486.718	938	0.521111
575	487.565	951	0.528333
576	488.411	971	0.539444
577	489.258	987	0.548333
578	490.105	982	0.545556
579	490.952	914	0.507778
580	491.798	961	0.533889
581	492.645	916	0.508889
582	493.492	908	0.504444
583	494.339	923	0.512778
584	495.185	908	0.504444
585	496.032	901	0.500556
586	496.879	844	0.468889
587	497.726	877	0.487222
588	498.573	852	0.473333
589	499.419	841	0.467222
590	500.266	883	0.490556
591	501.113	802	0.445556
592	501.960	801	0.445
593	502.806	816	0.453333
594	503.653	806	0.447778
595	504.500	815	0.452778
596	505.347	803	0.446111
597	506.194	833	0.462778
598	507.040	774	0.43
599	507.887	793	0.440556
600	508.734	745	0.413889
601	509.581	699	0.388333
602	510.427	683	0.379444
603	511.274	693	0.385
604	512.121	754	0.418889
605	512.968	732	0.406667
606	513.815	678	0.376667
607	514.661	665	0.369444
608	515.508	641	0.356111
609	516.355	639	0.355
610	517.202	662	0.367778
611	518.048	645	0.358333
612	518.895	634	0.352222
613	519.742	623	0.346111
614	520.589	596	0.331111
615	521.436	537	0.298333
616	522.282	569	0.316111
617	523.129	571	0.317222
618	523.976	555	0.308333
619	524.823	552	0.306667
620	525.669	548	0.304444
621	526.516	523	0.290556
622	527.363	527	0.292778
623	528.210	519	0.288333
624	529.056	515	0.286111
625	529.903	541	0.300556
626	530.750	458	0.254444
627	531.597	477	0.265
628	532.444	439	0.243889
629	533.290	451	0.250556
630	534.137	476	0.264444
631	534.984	445	0.247222
632	535.831	454	0.252222
633	536.677	428	0.237778
634	537.524	404	0.224444
635	538.371	427	0.237222
636	539.218	385	0.213889
637	540.065	415	0.230556
638	540.911	391	0.217222
639	541.758	423	0.235
640	542.605	379	0.210556
641	543.452	396	0.22
642	544.298	353	0.196111
643	545.145	373	0.207222
644	545.992	365	0.202778
645	546.839	379	0.210556
646	547.686	358	0.198889
647	548.532	333	0.185
648	549.379	320	0.177778
649	550.226	305	0.169444
650	551.073	304	0.168889
651	551.919	337	0.187222
652	552.766	285	0.158333
653	553.613	279	0.155
654	554.460	308	0.171111
