#
# Sample name: Sample title.                                                   
# Sample id:   
# Sample type: 
# User name:   
# Sample description: 
#
# Start time:    2024-05-22, 14:03:02
# Real time (s): 1807.320
# Live time (s): 1800.000
#
# Total counts:  180146
#
# Left marker:  511 (433.371 keV)
# Right marker: 513 (435.065 keV)
# Counts:  126
#
# Energy calibration coefficients ( E = sum(Ai * n**i) )
#     A0: 0.669355
#     A1: 0.846774
#     A2: 0.000000
#     A3: 0.000000
# Energy unit: keV
#
# Channel data
# n	energy(keV)	counts	rate(1/s)
#-----------------------------------------------------------------------
390	330.911	126	0.07
391	331.758	151	0.0838889
392	332.605	124	0.0688889
393	333.452	155	0.0861111
394	334.298	147	0.0816667
395	335.145	126	0.07
396	335.992	139	0.0772222
397	336.839	118	0.0655556
398	337.685	137	0.0761111
399	338.532	136	0.0755556
400	339.379	133	0.0738889
401	340.226	103	0.0572222
402	341.073	120	0.0666667
403	341.919	107	0.0594444
404	342.766	121	0.0672222
405	343.613	121	0.0672222
406	344.460	116	0.0644444
407	345.306	148	0.0822222
408	346.153	108	0.06
409	347.000	123	0.0683333
410	347.847	113	0.0627778
411	348.694	120	0.0666667
412	349.540	107	0.0594444
413	350.387	120	0.0666667
414	351.234	122	0.0677778
415	352.081	115	0.0638889
416	352.927	110	0.0611111
417	353.774	106	0.0588889
418	354.621	111	0.0616667
419	355.468	116	0.0644444
420	356.315	113	0.0627778
421	357.161	118	0.0655556
422	358.008	112	0.0622222
423	358.855	104	0.0577778
424	359.702	80	0.0444444
425	360.548	114	0.0633333
426	361.395	109	0.0605556
427	362.242	89	0.0494444
428	363.089	106	0.0588889
429	363.935	125	0.0694444
430	364.782	107	0.0594444
431	365.629	105	0.0583333
432	366.476	94	0.0522222
433	367.323	98	0.0544444
434	368.169	105	0.0583333
435	369.016	89	0.0494444
436	369.863	83	0.0461111
437	370.710	107	0.0594444
438	371.556	103	0.0572222
439	372.403	109	0.0605556
440	373.250	99	0.055
441	374.097	103	0.0572222
442	374.944	95	0.0527778
443	375.790	107	0.0594444
444	376.637	85	0.0472222
445	377.484	74	0.0411111
446	378.331	83	0.0461111
447	379.177	92	0.0511111
448	380.024	93	0.0516667
449	380.871	81	0.045
450	381.718	87	0.0483333
451	382.565	84	0.0466667
452	383.411	83	0.0461111
453	384.258	76	0.0422222
454	385.105	102	0.0566667
455	385.952	92	0.0511111
456	386.798	87	0.0483333
457	387.645	103	0.0572222
458	388.492	76	0.0422222
459	389.339	91	0.0505556
460	390.185	94	0.0522222
461	391.032	95	0.0527778
462	391.879	102	0.0566667
463	392.726	100	0.0555556
464	393.573	81	0.045
465	394.419	67	0.0372222
466	395.266	69	0.0383333
467	396.113	89	0.0494444
468	396.960	67	0.0372222
469	397.806	74	0.0411111
470	398.653	79	0.0438889
471	399.500	99	0.055
472	400.347	80	0.0444444
473	401.194	83	0.0461111
474	402.040	69	0.0383333
475	402.887	79	0.0438889
476	403.734	84	0.0466667
477	404.581	96	0.0533333
478	405.427	87	0.0483333
479	406.274	83	0.0461111
480	407.121	94	0.0522222
481	407.968	85	0.0472222
482	408.815	76	0.0422222
483	409.661	85	0.0472222
484	410.508	91	0.0505556
485	411.355	84	0.0466667
486	412.202	79	0.0438889
487	413.048	53	0.0294444
488	413.895	80	0.0444444
489	414.742	68	0.0377778
490	415.589	65	0.0361111
491	416.435	82	0.0455556
492	417.282	69	0.0383333
493	418.129	62	0.0344444
494	418.976	80	0.0444444
495	419.823	69	0.0383333
496	420.669	79	0.0438889
497	421.516	62	0.0344444
498	422.363	71	0.0394444
499	423.210	61	0.0338889
500	424.056	80	0.0444444
501	424.903	69	0.0383333
502	425.750	69	0.0383333
503	426.597	84	0.0466667
504	427.444	64	0.0355556
505	428.290	65	0.0361111
506	429.137	62	0.0344444
507	429.984	56	0.0311111
508	430.831	60	0.0333333
509	431.677	68	0.0377778
510	432.524	69	0.0383333
511	433.371	47	0.0261111
512	434.218	58	0.0322222
513	435.065	68	0.0377778
514	435.911	49	0.0272222
515	436.758	47	0.0261111
516	437.605	73	0.0405556
517	438.452	54	0.03
518	439.298	70	0.0388889
519	440.145	68	0.0377778
520	440.992	43	0.0238889
521	441.839	58	0.0322222
522	442.685	65	0.0361111
523	443.532	52	0.0288889
524	444.379	66	0.0366667
525	445.226	65	0.0361111
526	446.073	63	0.035
527	446.919	61	0.0338889
528	447.766	56	0.0311111
529	448.613	46	0.0255556
530	449.460	53	0.0294444
531	450.306	50	0.0277778
532	451.153	51	0.0283333
533	452.000	58	0.0322222
534	452.847	60	0.0333333
535	453.694	56	0.0311111
536	454.540	53	0.0294444
537	455.387	67	0.0372222
538	456.234	46	0.0255556
539	457.081	51	0.0283333
540	457.927	67	0.0372222
541	458.774	50	0.0277778
542	459.621	56	0.0311111
543	460.468	49	0.0272222
544	461.315	50	0.0277778
545	462.161	51	0.0283333
546	463.008	48	0.0266667
547	463.855	58	0.0322222
548	464.702	63	0.035
549	465.548	65	0.0361111
550	466.395	52	0.0288889
551	467.242	45	0.025
552	468.089	45	0.025
553	468.935	56	0.0311111
554	469.782	55	0.0305556
555	470.629	61	0.0338889
556	471.476	46	0.0255556
557	472.323	44	0.0244444
558	473.169	41	0.0227778
559	474.016	49	0.0272222
560	474.863	48	0.0266667
561	475.710	42	0.0233333
562	476.556	37	0.0205556
563	477.403	40	0.0222222
564	478.250	47	0.0261111
565	479.097	35	0.0194444
566	479.944	41	0.0227778
567	480.790	56	0.0311111
568	481.637	57	0.0316667
569	482.484	51	0.0283333
570	483.331	35	0.0194444
571	484.177	40	0.0222222
572	485.024	33	0.0183333
573	485.871	55	0.0305556
574	486.718	52	0.0288889
575	487.565	33	0.0183333
576	488.411	47	0.0261111
577	489.258	48	0.0266667
578	490.105	40	0.0222222
579	490.952	51	0.0283333
580	491.798	40	0.0222222
581	492.645	34	0.0188889
582	493.492	38	0.0211111
583	494.339	39	0.0216667
584	495.185	42	0.0233333
585	496.032	36	0.02
586	496.879	45	0.025
587	497.726	28	0.0155556
588	498.573	32	0.0177778
589	499.419	36	0.02
590	500.266	39	0.0216667
591	501.113	35	0.0194444
592	501.960	34	0.0188889
593	502.806	37	0.0205556
594	503.653	36	0.02
595	504.500	18	0.01
596	505.347	43	0.0238889
597	506.194	31	0.0172222
598	507.040	27	0.015
599	507.887	29	0.0161111
600	508.734	29	0.0161111
601	509.581	35	0.0194444
602	510.427	32	0.0177778
603	511.274	33	0.0183333
604	512.121	30	0.0166667
605	512.968	33	0.0183333
606	513.815	35	0.0194444
607	514.661	40	0.0222222
608	515.508	34	0.0188889
609	516.355	30	0.0166667
610	517.202	28	0.0155556
611	518.048	33	0.0183333
612	518.895	38	0.0211111
613	519.742	38	0.0211111
614	520.589	20	0.0111111
615	521.436	34	0.0188889
616	522.282	20	0.0111111
617	523.129	27	0.015
618	523.976	18	0.01
619	524.823	28	0.0155556
620	525.669	34	0.0188889
621	526.516	21	0.0116667
622	527.363	26	0.0144444
623	528.210	32	0.0177778
624	529.056	24	0.0133333
625	529.903	27	0.015
626	530.750	31	0.0172222
627	531.597	24	0.0133333
628	532.444	24	0.0133333
629	533.290	24	0.0133333
630	534.137	22	0.0122222
631	534.984	24	0.0133333
