#
# Sample name: Sample title.                                                   
# Sample id:   
# Sample type: 
# User name:   
# Sample description: 
#
# Start time:    2024-05-22, 15:57:57
# Real time (s): 1907.300
# Live time (s): 1800.000
#
# Total counts:  24412704
#
# Left marker:  511 (433.371 keV)
# Right marker: 513 (435.065 keV)
# Counts:  3488
#
# Energy calibration coefficients ( E = sum(Ai * n**i) )
#     A0: 0.669355
#     A1: 0.846774
#     A2: 0.000000
#     A3: 0.000000
# Energy unit: keV
#
# Channel data
# n	energy(keV)	counts	rate(1/s)
#-----------------------------------------------------------------------
457	387.645	2653	1.47389
458	388.492	2617	1.45389
459	389.339	2546	1.41444
460	390.185	2412	1.34
461	391.032	2485	1.38056
462	391.879	2364	1.31333
463	392.726	2439	1.355
464	393.573	2378	1.32111
465	394.419	2423	1.34611
466	395.266	2332	1.29556
467	396.113	2318	1.28778
468	396.960	2223	1.235
469	397.806	2301	1.27833
470	398.653	2270	1.26111
471	399.500	2139	1.18833
472	400.347	2165	1.20278
473	401.194	2165	1.20278
474	402.040	2116	1.17556
475	402.887	2177	1.20944
476	403.734	2114	1.17444
477	404.581	2084	1.15778
478	405.427	2126	1.18111
479	406.274	2019	1.12167
480	407.121	2167	1.20389
481	407.968	2153	1.19611
482	408.815	1955	1.08611
483	409.661	2007	1.115
484	410.508	2019	1.12167
485	411.355	1994	1.10778
486	412.202	1996	1.10889
487	413.048	2079	1.155
488	413.895	1905	1.05833
489	414.742	2083	1.15722
490	415.589	2129	1.18278
491	416.435	1972	1.09556
492	417.282	1998	1.11
493	418.129	1909	1.06056
494	418.976	1941	1.07833
495	419.823	1971	1.095
496	420.669	1868	1.03778
497	421.516	1939	1.07722
498	422.363	1896	1.05333
499	423.210	1912	1.06222
500	424.056	1924	1.06889
501	424.903	1811	1.00611
502	425.750	1813	1.00722
503	426.597	1936	1.07556
504	427.444	1933	1.07389
505	428.290	1823	1.01278
506	429.137	1945	1.08056
507	429.984	1777	0.987222
508	430.831	1791	0.995
509	431.677	1836	1.02
510	432.524	1834	1.01889
511	433.371	1773	0.985
512	434.218	1776	0.986667
513	435.065	1712	0.951111
514	435.911	1822	1.01222
515	436.758	1756	0.975556
516	437.605	1813	1.00722
517	438.452	1824	1.01333
518	439.298	1720	0.955556
519	440.145	1774	0.985556
520	440.992	1742	0.967778
521	441.839	1704	0.946667
522	442.685	1789	0.993889
523	443.532	1698	0.943333
524	444.379	1838	1.02111
525	445.226	1725	0.958333
526	446.073	1747	0.970556
527	446.919	1704	0.946667
528	447.766	1674	0.93
529	448.613	1714	0.952222
530	449.460	1740	0.966667
531	450.306	1741	0.967222
532	451.153	1696	0.942222
533	452.000	1723	0.957222
534	452.847	1633	0.907222
535	453.694	1630	0.905556
536	454.540	1644	0.913333
537	455.387	1721	0.956111
538	456.234	1643	0.912778
539	457.081	1661	0.922778
540	457.927	1580	0.877778
541	458.774	1635	0.908333
542	459.621	1642	0.912222
543	460.468	1596	0.886667
544	461.315	1609	0.893889
545	462.161	1665	0.925
546	463.008	1643	0.912778
547	463.855	1661	0.922778
548	464.702	1585	0.880556
549	465.548	1500	0.833333
550	466.395	1604	0.891111
551	467.242	1535	0.852778
552	468.089	1532	0.851111
553	468.935	1615	0.897222
554	469.782	1545	0.858333
555	470.629	1541	0.856111
556	471.476	1558	0.865556
557	472.323	1512	0.84
558	473.169	1492	0.828889
559	474.016	1522	0.845556
560	474.863	1488	0.826667
561	475.710	1486	0.825556
562	476.556	1518	0.843333
563	477.403	1497	0.831667
564	478.250	1440	0.8
