#
# Sample name: Sample title.                                                   
# Sample id:   
# Sample type: 
# User name:   
# Sample description: 
#
# Start time:    2024-05-24, 16:12:21
# Real time (s): 1251.470
# Live time (s): 1200.000
#
# Total counts:  2322480
#
# Left marker:  511 (433.371 keV)
# Right marker: 513 (435.065 keV)
# Counts:  898
#
# Energy calibration coefficients ( E = sum(Ai * n**i) )
#     A0: 0.669355
#     A1: 0.846774
#     A2: 0.000000
#     A3: 0.000000
# Energy unit: keV
#
# Channel data
# n	energy(keV)	counts	rate(1/s)
#-----------------------------------------------------------------------
91	77.726	8101	6.75083
92	78.573	8122	6.76833
93	79.419	8199	6.8325
94	80.266	8025	6.6875
95	81.113	8167	6.80583
96	81.960	7967	6.63917
97	82.806	7958	6.63167
98	83.653	7845	6.5375
99	84.500	7824	6.52
100	85.347	7812	6.51
101	86.194	7609	6.34083
102	87.040	7635	6.3625
103	87.887	7546	6.28833
104	88.734	7623	6.3525
105	89.581	7647	6.3725
106	90.427	7613	6.34417
107	91.274	7333	6.11083
108	92.121	7430	6.19167
109	92.968	7526	6.27167
110	93.815	7379	6.14917
111	94.661	7281	6.0675
112	95.508	7337	6.11417
113	96.355	7337	6.11417
114	97.202	7231	6.02583
115	98.048	7168	5.97333
116	98.895	7289	6.07417
117	99.742	7192	5.99333
118	100.589	7239	6.0325
119	101.435	6930	5.775
120	102.282	7074	5.895
121	103.129	6923	5.76917
122	103.976	6956	5.79667
123	104.823	6921	5.7675
124	105.669	6986	5.82167
125	106.516	6848	5.70667
126	107.363	7049	5.87417
127	108.210	7057	5.88083
128	109.056	6869	5.72417
129	109.903	7011	5.8425
130	110.750	6949	5.79083
131	111.597	6874	5.72833
132	112.444	6937	5.78083
133	113.290	6682	5.56833
134	114.137	6840	5.7
135	114.984	6697	5.58083
136	115.831	6763	5.63583
137	116.677	6739	5.61583
138	117.524	6702	5.585
139	118.371	6526	5.43833
140	119.218	6682	5.56833
141	120.065	6688	5.57333
142	120.911	6613	5.51083
143	121.758	6634	5.52833
144	122.605	6694	5.57833
145	123.452	6571	5.47583
146	124.298	6654	5.545
147	125.145	6550	5.45833
148	125.992	6647	5.53917
149	126.839	6569	5.47417
150	127.685	6600	5.5
151	128.532	6547	5.45583
152	129.379	6679	5.56583
153	130.226	6680	5.56667
154	131.073	6649	5.54083
155	131.919	6536	5.44667
156	132.766	6745	5.62083
157	133.613	6592	5.49333
158	134.460	6650	5.54167
159	135.306	6591	5.4925
160	136.153	6712	5.59333
161	137.000	6578	5.48167
162	137.847	6571	5.47583
163	138.694	6623	5.51917
164	139.540	6687	5.5725
165	140.387	6583	5.48583
166	141.234	6649	5.54083
167	142.081	6668	5.55667
168	142.927	6617	5.51417
169	143.774	6753	5.6275
170	144.621	6739	5.61583
171	145.468	6567	5.4725
172	146.315	6701	5.58417
173	147.161	6775	5.64583
174	148.008	6609	5.5075
175	148.855	6650	5.54167
176	149.702	6559	5.46583
177	150.548	6793	5.66083
178	151.395	6682	5.56833
179	152.242	6720	5.6
180	153.089	6734	5.61167
181	153.935	6582	5.485
182	154.782	6630	5.525
183	155.629	6641	5.53417
184	156.476	6493	5.41083
185	157.323	6729	5.6075
186	158.169	6548	5.45667
187	159.016	6598	5.49833
188	159.863	6690	5.575
189	160.710	6493	5.41083
190	161.556	6553	5.46083
191	162.403	6766	5.63833
192	163.250	6519	5.4325
193	164.097	6515	5.42917
194	164.944	6569	5.47417
195	165.790	6430	5.35833
196	166.637	6565	5.47083
197	167.484	6317	5.26417
198	168.331	6368	5.30667
199	169.177	6224	5.18667
200	170.024	6108	5.09
201	170.871	6276	5.23
202	171.718	6081	5.0675
203	172.565	6000	5
204	173.411	5866	4.88833
205	174.258	5844	4.87
206	175.105	5662	4.71833
207	175.952	5756	4.79667
208	176.798	5489	4.57417
209	177.645	5594	4.66167
210	178.492	5507	4.58917
211	179.339	5301	4.4175
212	180.185	5208	4.34
213	181.032	5217	4.3475
214	181.879	4937	4.11417
215	182.726	4859	4.04917
216	183.573	4824	4.02
217	184.419	4680	3.9
218	185.266	4641	3.8675
219	186.113	4637	3.86417
220	186.960	4474	3.72833
221	187.806	4416	3.68
222	188.653	4259	3.54917
223	189.500	4203	3.5025
224	190.347	4161	3.4675
225	191.194	4066	3.38833
226	192.040	3910	3.25833
227	192.887	3951	3.2925
228	193.734	4004	3.33667
229	194.581	3784	3.15333
230	195.427	3835	3.19583
231	196.274	3783	3.1525
232	197.121	3779	3.14917
233	197.968	3838	3.19833
234	198.815	3716	3.09667
235	199.661	3765	3.1375
236	200.508	3803	3.16917
237	201.355	3686	3.07167
238	202.202	3810	3.175
239	203.048	3802	3.16833
240	203.895	3836	3.19667
241	204.742	3881	3.23417
242	205.589	3976	3.31333
243	206.435	4074	3.395
244	207.282	3936	3.28
245	208.129	4102	3.41833
246	208.976	4345	3.62083
247	209.823	4202	3.50167
248	210.669	4347	3.6225
249	211.516	4480	3.73333
250	212.363	4707	3.9225
251	213.210	4900	4.08333
252	214.056	4818	4.015
253	214.903	5036	4.19667
254	215.750	5104	4.25333
255	216.597	5246	4.37167
256	217.444	5407	4.50583
257	218.290	5574	4.645
258	219.137	5628	4.69
259	219.984	5774	4.81167
260	220.831	5851	4.87583
261	221.677	6005	5.00417
262	222.524	5978	4.98167
263	223.371	6209	5.17417
264	224.218	6257	5.21417
265	225.065	6398	5.33167
266	225.911	6469	5.39083
267	226.758	6493	5.41083
268	227.605	6496	5.41333
269	228.452	6523	5.43583
270	229.298	6548	5.45667
271	230.145	6765	5.6375
272	230.992	6638	5.53167
273	231.839	6601	5.50083
274	232.685	6494	5.41167
275	233.532	6757	5.63083
276	234.379	6465	5.3875
277	235.226	6444	5.37
278	236.073	6482	5.40167
279	236.919	6420	5.35
280	237.766	6285	5.2375
281	238.613	6161	5.13417
282	239.460	6192	5.16
283	240.306	6148	5.12333
284	241.153	6014	5.01167
285	242.000	5859	4.8825
286	242.847	5829	4.8575
287	243.694	5745	4.7875
288	244.540	5471	4.55917
289	245.387	5441	4.53417
290	246.234	5292	4.41
291	247.081	5259	4.3825
292	247.927	5064	4.22
293	248.774	4921	4.10083
294	249.621	4728	3.94
295	250.468	4654	3.87833
296	251.315	4491	3.7425
297	252.161	4594	3.82833
298	253.008	4407	3.6725
299	253.855	4298	3.58167
300	254.702	4222	3.51833
301	255.548	4145	3.45417
302	256.395	3973	3.31083
303	257.242	3928	3.27333
304	258.089	3801	3.1675
305	258.935	3742	3.11833
306	259.782	3610	3.00833
307	260.629	3587	2.98917
308	261.476	3499	2.91583
309	262.323	3386	2.82167
310	263.169	3291	2.7425
311	264.016	3303	2.7525
312	264.863	3123	2.6025
313	265.710	3163	2.63583
314	266.556	3039	2.5325
315	267.403	3032	2.52667
316	268.250	2925	2.4375
317	269.097	2892	2.41
318	269.944	2765	2.30417
319	270.790	2758	2.29833
320	271.637	2729	2.27417
321	272.484	2568	2.14
322	273.331	2612	2.17667
323	274.177	2621	2.18417
324	275.024	2447	2.03917
325	275.871	2436	2.03
326	276.718	2394	1.995
327	277.565	2296	1.91333
328	278.411	2297	1.91417
329	279.258	2138	1.78167
330	280.105	2125	1.77083
331	280.952	2117	1.76417
332	281.798	2096	1.74667
333	282.645	2065	1.72083
334	283.492	2003	1.66917
335	284.339	1923	1.6025
336	285.185	1951	1.62583
337	286.032	1860	1.55
338	286.879	1795	1.49583
339	287.726	1696	1.41333
340	288.573	1691	1.40917
341	289.419	1716	1.43
342	290.266	1695	1.4125
343	291.113	1625	1.35417
344	291.960	1476	1.23
345	292.806	1542	1.285
346	293.653	1552	1.29333
347	294.500	1481	1.23417
348	295.347	1437	1.1975
349	296.194	1385	1.15417
350	297.040	1342	1.11833
351	297.887	1309	1.09083
352	298.734	1328	1.10667
353	299.581	1247	1.03917
354	300.427	1271	1.05917
355	301.274	1231	1.02583
356	302.121	1207	1.00583
357	302.968	1201	1.00083
358	303.815	1128	0.94
359	304.661	1171	0.975833
360	305.508	1147	0.955833
361	306.355	1168	0.973333
362	307.202	1117	0.930833
363	308.048	1068	0.89
364	308.895	1084	0.903333
365	309.742	1079	0.899167
366	310.589	1086	0.905
367	311.435	1040	0.866667
368	312.282	1042	0.868333
369	313.129	1078	0.898333
370	313.976	1058	0.881667
371	314.823	1050	0.875
372	315.669	1047	0.8725
373	316.516	968	0.806667
374	317.363	998	0.831667
375	318.210	938	0.781667
376	319.056	1000	0.833333
377	319.903	957	0.7975
378	320.750	948	0.79
379	321.597	946	0.788333
380	322.444	893	0.744167
381	323.290	910	0.758333
382	324.137	892	0.743333
383	324.984	954	0.795
384	325.831	882	0.735
385	326.677	932	0.776667
386	327.524	869	0.724167
387	328.371	958	0.798333
388	329.218	906	0.755
389	330.065	906	0.755
390	330.911	859	0.715833
391	331.758	886	0.738333
392	332.605	930	0.775
393	333.452	840	0.7
394	334.298	879	0.7325
395	335.145	820	0.683333
396	335.992	836	0.696667
397	336.839	834	0.695
398	337.685	838	0.698333
399	338.532	826	0.688333
400	339.379	832	0.693333
401	340.226	853	0.710833
402	341.073	837	0.6975
403	341.919	766	0.638333
404	342.766	805	0.670833
405	343.613	817	0.680833
406	344.460	795	0.6625
407	345.306	828	0.69
408	346.153	787	0.655833
409	347.000	843	0.7025
410	347.847	826	0.688333
411	348.694	810	0.675
412	349.540	760	0.633333
413	350.387	811	0.675833
414	351.234	794	0.661667
415	352.081	774	0.645
416	352.927	759	0.6325
417	353.774	776	0.646667
418	354.621	793	0.660833
419	355.468	775	0.645833
420	356.315	753	0.6275
421	357.161	754	0.628333
422	358.008	784	0.653333
423	358.855	761	0.634167
424	359.702	759	0.6325
425	360.548	729	0.6075
426	361.395	718	0.598333
427	362.242	686	0.571667
428	363.089	744	0.62
429	363.935	730	0.608333
430	364.782	761	0.634167
431	365.629	683	0.569167
432	366.476	734	0.611667
433	367.323	746	0.621667
434	368.169	701	0.584167
435	369.016	746	0.621667
436	369.863	696	0.58
437	370.710	706	0.588333
438	371.556	688	0.573333
439	372.403	694	0.578333
440	373.250	717	0.5975
441	374.097	667	0.555833
442	374.944	715	0.595833
443	375.790	713	0.594167
444	376.637	645	0.5375
445	377.484	700	0.583333
446	378.331	691	0.575833
447	379.177	692	0.576667
448	380.024	681	0.5675
449	380.871	708	0.59
450	381.718	675	0.5625
451	382.565	656	0.546667
452	383.411	660	0.55
453	384.258	647	0.539167
454	385.105	596	0.496667
455	385.952	639	0.5325
456	386.798	657	0.5475
457	387.645	646	0.538333
458	388.492	602	0.501667
459	389.339	604	0.503333
460	390.185	609	0.5075
461	391.032	600	0.5
462	391.879	621	0.5175
463	392.726	640	0.533333
464	393.573	637	0.530833
465	394.419	595	0.495833
466	395.266	619	0.515833
467	396.113	688	0.573333
468	396.960	611	0.509167
469	397.806	591	0.4925
470	398.653	618	0.515
471	399.500	614	0.511667
472	400.347	604	0.503333
473	401.194	586	0.488333
474	402.040	580	0.483333
475	402.887	545	0.454167
476	403.734	604	0.503333
477	404.581	547	0.455833
478	405.427	588	0.49
479	406.274	631	0.525833
480	407.121	579	0.4825
481	407.968	570	0.475
482	408.815	523	0.435833
483	409.661	517	0.430833
484	410.508	530	0.441667
485	411.355	532	0.443333
486	412.202	564	0.47
487	413.048	512	0.426667
488	413.895	511	0.425833
489	414.742	581	0.484167
490	415.589	528	0.44
491	416.435	489	0.4075
492	417.282	520	0.433333
493	418.129	516	0.43
494	418.976	521	0.434167
495	419.823	497	0.414167
496	420.669	520	0.433333
497	421.516	525	0.4375
498	422.363	513	0.4275
499	423.210	523	0.435833
500	424.056	494	0.411667
501	424.903	509	0.424167
502	425.750	500	0.416667
503	426.597	473	0.394167
504	427.444	468	0.39
505	428.290	462	0.385
506	429.137	469	0.390833
507	429.984	453	0.3775
508	430.831	451	0.375833
509	431.677	489	0.4075
510	432.524	450	0.375
511	433.371	486	0.405
512	434.218	468	0.39
513	435.065	430	0.358333
514	435.911	510	0.425
515	436.758	458	0.381667
516	437.605	443	0.369167
517	438.452	437	0.364167
518	439.298	430	0.358333
519	440.145	440	0.366667
520	440.992	442	0.368333
521	441.839	458	0.381667
522	442.685	447	0.3725
523	443.532	441	0.3675
524	444.379	406	0.338333
525	445.226	391	0.325833
526	446.073	407	0.339167
527	446.919	400	0.333333
528	447.766	447	0.3725
529	448.613	437	0.364167
530	449.460	459	0.3825
531	450.306	405	0.3375
532	451.153	405	0.3375
533	452.000	418	0.348333
534	452.847	447	0.3725
535	453.694	444	0.37
536	454.540	440	0.366667
537	455.387	414	0.345
538	456.234	419	0.349167
539	457.081	414	0.345
540	457.927	382	0.318333
541	458.774	421	0.350833
542	459.621	395	0.329167
543	460.468	413	0.344167
544	461.315	387	0.3225
545	462.161	391	0.325833
546	463.008	394	0.328333
547	463.855	399	0.3325
548	464.702	430	0.358333
549	465.548	407	0.339167
550	466.395	417	0.3475
551	467.242	397	0.330833
552	468.089	405	0.3375
553	468.935	407	0.339167
554	469.782	400	0.333333
555	470.629	412	0.343333
556	471.476	399	0.3325
557	472.323	438	0.365
558	473.169	371	0.309167
559	474.016	420	0.35
560	474.863	393	0.3275
561	475.710	407	0.339167
562	476.556	393	0.3275
563	477.403	377	0.314167
564	478.250	413	0.344167
565	479.097	372	0.31
566	479.944	369	0.3075
567	480.790	384	0.32
568	481.637	447	0.3725
569	482.484	385	0.320833
570	483.331	412	0.343333
571	484.177	399	0.3325
572	485.024	384	0.32
573	485.871	400	0.333333
574	486.718	373	0.310833
575	487.565	391	0.325833
576	488.411	405	0.3375
577	489.258	411	0.3425
578	490.105	413	0.344167
579	490.952	410	0.341667
580	491.798	419	0.349167
581	492.645	397	0.330833
582	493.492	414	0.345
583	494.339	392	0.326667
584	495.185	398	0.331667
585	496.032	373	0.310833
586	496.879	380	0.316667
587	497.726	390	0.325
588	498.573	381	0.3175
589	499.419	399	0.3325
590	500.266	391	0.325833
591	501.113	416	0.346667
592	501.960	410	0.341667
593	502.806	375	0.3125
594	503.653	420	0.35
595	504.500	388	0.323333
596	505.347	405	0.3375
597	506.194	373	0.310833
598	507.040	389	0.324167
599	507.887	378	0.315
600	508.734	419	0.349167
601	509.581	399	0.3325
602	510.427	377	0.314167
603	511.274	385	0.320833
604	512.121	389	0.324167
605	512.968	375	0.3125
606	513.815	342	0.285
607	514.661	383	0.319167
608	515.508	358	0.298333
609	516.355	374	0.311667
610	517.202	367	0.305833
611	518.048	405	0.3375
612	518.895	406	0.338333
613	519.742	358	0.298333
614	520.589	369	0.3075
615	521.436	378	0.315
616	522.282	371	0.309167
617	523.129	370	0.308333
618	523.976	364	0.303333
619	524.823	372	0.31
620	525.669	381	0.3175
621	526.516	356	0.296667
622	527.363	379	0.315833
623	528.210	344	0.286667
624	529.056	344	0.286667
625	529.903	333	0.2775
626	530.750	314	0.261667
627	531.597	333	0.2775
628	532.444	345	0.2875
629	533.290	321	0.2675
630	534.137	317	0.264167
631	534.984	342	0.285
632	535.831	312	0.26
633	536.677	305	0.254167
634	537.524	310	0.258333
635	538.371	285	0.2375
636	539.218	291	0.2425
637	540.065	338	0.281667
638	540.911	294	0.245
639	541.758	293	0.244167
640	542.605	310	0.258333
641	543.452	281	0.234167
642	544.298	290	0.241667
643	545.145	297	0.2475
644	545.992	301	0.250833
645	546.839	267	0.2225
646	547.686	256	0.213333
647	548.532	263	0.219167
648	549.379	265	0.220833
649	550.226	240	0.2
650	551.073	252	0.21
651	551.919	240	0.2
652	552.766	249	0.2075
653	553.613	230	0.191667
654	554.460	237	0.1975
655	555.306	241	0.200833
656	556.153	248	0.206667
657	557.000	232	0.193333
658	557.847	224	0.186667
659	558.694	240	0.2
660	559.540	224	0.186667
661	560.387	210	0.175
662	561.234	208	0.173333
663	562.081	192	0.16
664	562.927	211	0.175833
665	563.774	204	0.17
666	564.621	194	0.161667
667	565.468	213	0.1775
668	566.315	208	0.173333
669	567.161	207	0.1725
670	568.008	179	0.149167
671	568.855	181	0.150833
672	569.702	181	0.150833
673	570.548	197	0.164167
674	571.395	178	0.148333
675	572.242	169	0.140833
676	573.089	181	0.150833
677	573.936	178	0.148333
678	574.782	174	0.145
679	575.629	157	0.130833
680	576.476	148	0.123333
681	577.323	145	0.120833
682	578.169	165	0.1375
683	579.016	140	0.116667
684	579.863	150	0.125
685	580.710	141	0.1175
686	581.556	164	0.136667
687	582.403	148	0.123333
688	583.250	139	0.115833
689	584.097	133	0.110833
690	584.944	135	0.1125
691	585.790	136	0.113333
692	586.637	143	0.119167
693	587.484	130	0.108333
694	588.331	129	0.1075
695	589.177	103	0.0858333
696	590.024	134	0.111667
697	590.871	132	0.11
698	591.718	129	0.1075
699	592.565	121	0.100833
700	593.411	131	0.109167
701	594.258	123	0.1025
702	595.105	134	0.111667
703	595.952	119	0.0991667
704	596.798	119	0.0991667
705	597.645	120	0.1
706	598.492	108	0.09
707	599.339	109	0.0908333
708	600.186	116	0.0966667
709	601.032	95	0.0791667
710	601.879	93	0.0775
711	602.726	115	0.0958333
712	603.573	126	0.105
713	604.419	88	0.0733333
714	605.266	107	0.0891667
715	606.113	88	0.0733333
716	606.960	106	0.0883333
717	607.806	108	0.09
718	608.653	112	0.0933333
719	609.500	100	0.0833333
720	610.347	94	0.0783333
721	611.194	93	0.0775
722	612.040	71	0.0591667
723	612.887	97	0.0808333
724	613.734	84	0.07
725	614.581	88	0.0733333
726	615.427	72	0.06
727	616.274	72	0.06
728	617.121	91	0.0758333
729	617.968	77	0.0641667
730	618.815	87	0.0725
731	619.661	72	0.06
732	620.508	87	0.0725
733	621.355	68	0.0566667
734	622.202	76	0.0633333
735	623.048	87	0.0725
736	623.895	69	0.0575
737	624.742	65	0.0541667
738	625.589	82	0.0683333
739	626.436	66	0.055
740	627.282	62	0.0516667
741	628.129	80	0.0666667
742	628.976	70	0.0583333
743	629.823	52	0.0433333
744	630.669	64	0.0533333
745	631.516	67	0.0558333
746	632.363	67	0.0558333
747	633.210	69	0.0575
748	634.056	64	0.0533333
749	634.903	56	0.0466667
750	635.750	59	0.0491667
751	636.597	69	0.0575
752	637.444	63	0.0525
753	638.290	44	0.0366667
754	639.137	50	0.0416667
755	639.984	46	0.0383333
756	640.831	59	0.0491667
757	641.677	62	0.0516667
758	642.524	55	0.0458333
759	643.371	46	0.0383333
760	644.218	59	0.0491667
761	645.065	56	0.0466667
762	645.911	46	0.0383333
763	646.758	65	0.0541667
764	647.605	57	0.0475
765	648.452	54	0.045
766	649.298	45	0.0375
767	650.145	54	0.045
768	650.992	35	0.0291667
769	651.839	45	0.0375
770	652.686	51	0.0425
771	653.532	56	0.0466667
772	654.379	46	0.0383333
773	655.226	34	0.0283333
774	656.073	40	0.0333333
775	656.919	42	0.035
776	657.766	41	0.0341667
777	658.613	43	0.0358333
778	659.460	41	0.0341667
779	660.306	33	0.0275
780	661.153	40	0.0333333
781	662.000	38	0.0316667
782	662.847	45	0.0375
783	663.694	45	0.0375
784	664.540	32	0.0266667
785	665.387	36	0.03
786	666.234	31	0.0258333
787	667.081	44	0.0366667
788	667.927	30	0.025
789	668.774	31	0.0258333
790	669.621	27	0.0225
791	670.468	40	0.0333333
792	671.315	40	0.0333333
793	672.161	40	0.0333333
794	673.008	49	0.0408333
795	673.855	34	0.0283333
796	674.702	26	0.0216667
797	675.548	27	0.0225
798	676.395	26	0.0216667
799	677.242	37	0.0308333
800	678.089	29	0.0241667
801	678.936	27	0.0225
802	679.782	26	0.0216667
803	680.629	33	0.0275
804	681.476	36	0.03
805	682.323	32	0.0266667
806	683.169	21	0.0175
807	684.016	36	0.03
808	684.863	23	0.0191667
809	685.710	29	0.0241667
810	686.556	26	0.0216667
811	687.403	19	0.0158333
812	688.250	29	0.0241667
813	689.097	24	0.02
814	689.944	24	0.02
815	690.790	23	0.0191667
816	691.637	22	0.0183333
817	692.484	15	0.0125
818	693.331	23	0.0191667
819	694.177	26	0.0216667
820	695.024	22	0.0183333
821	695.871	22	0.0183333
822	696.718	20	0.0166667
823	697.565	13	0.0108333
824	698.411	13	0.0108333
825	699.258	20	0.0166667
826	700.105	14	0.0116667
827	700.952	17	0.0141667
828	701.798	15	0.0125
829	702.645	16	0.0133333
830	703.492	19	0.0158333
831	704.339	8	0.00666667
832	705.186	13	0.0108333
833	706.032	10	0.00833333
834	706.879	11	0.00916667
835	707.726	13	0.0108333
836	708.573	17	0.0141667
837	709.419	5	0.00416667
838	710.266	7	0.00583333
839	711.113	11	0.00916667
840	711.960	12	0.01
841	712.806	11	0.00916667
842	713.653	7	0.00583333
843	714.500	11	0.00916667
844	715.347	13	0.0108333
845	716.194	6	0.005
846	717.040	8	0.00666667
847	717.887	10	0.00833333
848	718.734	6	0.005
849	719.581	11	0.00916667
850	720.427	8	0.00666667
851	721.274	5	0.00416667
852	722.121	8	0.00666667
853	722.968	2	0.00166667
854	723.815	2	0.00166667
855	724.661	3	0.0025
856	725.508	0	0
857	726.355	2	0.00166667
858	727.202	3	0.0025
859	728.048	5	0.00416667
860	728.895	2	0.00166667
861	729.742	3	0.0025
862	730.589	3	0.0025
863	731.436	3	0.0025
864	732.282	1	0.000833333
865	733.129	4	0.00333333
866	733.976	3	0.0025
867	734.823	4	0.00333333
868	735.669	6	0.005
869	736.516	1	0.000833333
870	737.363	3	0.0025
871	738.210	1	0.000833333
872	739.056	3	0.0025
873	739.903	0	0
874	740.750	1	0.000833333
875	741.597	3	0.0025
876	742.444	2	0.00166667
877	743.290	1	0.000833333
878	744.137	2	0.00166667
879	744.984	0	0
880	745.831	2	0.00166667
881	746.677	2	0.00166667
882	747.524	2	0.00166667
883	748.371	1	0.000833333
884	749.218	2	0.00166667
885	750.065	0	0
886	750.911	0	0
887	751.758	0	0
888	752.605	2	0.00166667
889	753.452	0	0
890	754.298	1	0.000833333
891	755.145	0	0
892	755.992	0	0
893	756.839	1	0.000833333
894	757.686	0	0
895	758.532	1	0.000833333
896	759.379	1	0.000833333
897	760.226	1	0.000833333
898	761.073	1	0.000833333
899	761.919	1	0.000833333
900	762.766	0	0
901	763.613	0	0
902	764.460	2	0.00166667
903	765.306	2	0.00166667
904	766.153	1	0.000833333
905	767.000	0	0
906	767.847	1	0.000833333
907	768.694	0	0
908	769.540	1	0.000833333
909	770.387	0	0
910	771.234	1	0.000833333
911	772.081	0	0
912	772.927	0	0
913	773.774	1	0.000833333
914	774.621	0	0
915	775.468	2	0.00166667
916	776.315	0	0
917	777.161	0	0
918	778.008	0	0
919	778.855	0	0
920	779.702	0	0
921	780.548	0	0
922	781.395	0	0
923	782.242	0	0
924	783.089	0	0
925	783.936	0	0
926	784.782	0	0
927	785.629	0	0
928	786.476	0	0
929	787.323	1	0.000833333
930	788.169	0	0
931	789.016	0	0
932	789.863	0	0
933	790.710	0	0
934	791.556	0	0
935	792.403	1	0.000833333
936	793.250	1	0.000833333
937	794.097	0	0
938	794.944	0	0
939	795.790	0	0
940	796.637	0	0
941	797.484	0	0
942	798.331	0	0
943	799.177	0	0
944	800.024	0	0
945	800.871	0	0
946	801.718	1	0.000833333
947	802.565	0	0
948	803.411	0	0
949	804.258	0	0
950	805.105	0	0
951	805.952	0	0
952	806.798	0	0
953	807.645	0	0
954	808.492	0	0
955	809.339	0	0
956	810.186	0	0
957	811.032	0	0
958	811.879	1	0.000833333
959	812.726	0	0
960	813.573	0	0
961	814.419	0	0
962	815.266	0	0
963	816.113	0	0
964	816.960	1	0.000833333
965	817.806	1	0.000833333
966	818.653	0	0
967	819.500	0	0
968	820.347	0	0
969	821.194	0	0
970	822.040	1	0.000833333
971	822.887	0	0
972	823.734	1	0.000833333
973	824.581	1	0.000833333
974	825.427	0	0
975	826.274	0	0
976	827.121	0	0
977	827.968	0	0
978	828.815	0	0
979	829.661	0	0
980	830.508	0	0
981	831.355	1	0.000833333
982	832.202	0	0
983	833.048	0	0
984	833.895	0	0
985	834.742	0	0
986	835.589	0	0
987	836.436	0	0
988	837.282	0	0
989	838.129	0	0
990	838.976	0	0
991	839.823	0	0
992	840.669	0	0
993	841.516	0	0
994	842.363	0	0
995	843.210	0	0
996	844.056	0	0
997	844.903	0	0
998	845.750	0	0
999	846.597	0	0
1000	847.444	0	0
1001	848.290	0	0
1002	849.137	0	0
1003	849.984	0	0
1004	850.831	0	0
1005	851.677	0	0
1006	852.524	0	0
1007	853.371	0	0
1008	854.218	0	0
1009	855.065	0	0
1010	855.911	0	0
1011	856.758	0	0
1012	857.605	0	0
1013	858.452	1	0.000833333
1014	859.298	0	0
1015	860.145	0	0
1016	860.992	1	0.000833333
1017	861.839	0	0
1018	862.686	0	0
1019	863.532	0	0
1020	864.379	0	0
1021	865.226	0	0
1022	866.073	0	0
1023	866.919	0	0
1024	867.766	0	0
