#
# Sample name: Sample title.                                                   
# Sample id:   
# Sample type: 
# User name:   
# Sample description: 
#
# Start time:    2024-05-24, 17:39:33
# Real time (s): 1213.990
# Live time (s): 1200.000
#
# Total counts:  121046
#
# Left marker:  511 (433.371 keV)
# Right marker: 513 (435.065 keV)
# Counts:  67
#
# Energy calibration coefficients ( E = sum(Ai * n**i) )
#     A0: 0.669355
#     A1: 0.846774
#     A2: 0.000000
#     A3: 0.000000
# Energy unit: keV
#
# Channel data
# n	energy(keV)	counts	rate(1/s)
#-----------------------------------------------------------------------
393	333.452	58	0.0483333
394	334.298	76	0.0633333
395	335.145	68	0.0566667
396	335.992	76	0.0633333
397	336.839	81	0.0675
398	337.685	74	0.0616667
399	338.532	74	0.0616667
400	339.379	75	0.0625
401	340.226	86	0.0716667
402	341.073	65	0.0541667
403	341.919	71	0.0591667
404	342.766	61	0.0508333
405	343.613	64	0.0533333
406	344.460	68	0.0566667
407	345.306	61	0.0508333
408	346.153	64	0.0533333
409	347.000	81	0.0675
410	347.847	60	0.05
411	348.694	61	0.0508333
412	349.540	69	0.0575
413	350.387	76	0.0633333
414	351.234	63	0.0525
415	352.081	65	0.0541667
416	352.927	63	0.0525
417	353.774	66	0.055
418	354.621	60	0.05
419	355.468	61	0.0508333
420	356.315	62	0.0516667
421	357.161	76	0.0633333
422	358.008	65	0.0541667
423	358.855	58	0.0483333
424	359.702	55	0.0458333
425	360.548	50	0.0416667
426	361.395	63	0.0525
427	362.242	62	0.0516667
428	363.089	77	0.0641667
429	363.935	50	0.0416667
430	364.782	59	0.0491667
431	365.629	54	0.045
432	366.476	67	0.0558333
433	367.323	57	0.0475
434	368.169	56	0.0466667
435	369.016	61	0.0508333
436	369.863	42	0.035
437	370.710	58	0.0483333
438	371.556	57	0.0475
439	372.403	51	0.0425
440	373.250	42	0.035
441	374.097	66	0.055
442	374.944	52	0.0433333
443	375.790	53	0.0441667
444	376.637	64	0.0533333
445	377.484	46	0.0383333
446	378.331	57	0.0475
447	379.177	46	0.0383333
448	380.024	48	0.04
449	380.871	49	0.0408333
450	381.718	47	0.0391667
451	382.565	47	0.0391667
452	383.411	44	0.0366667
453	384.258	37	0.0308333
454	385.105	49	0.0408333
455	385.952	56	0.0466667
456	386.798	50	0.0416667
457	387.645	46	0.0383333
458	388.492	50	0.0416667
459	389.339	41	0.0341667
460	390.185	50	0.0416667
461	391.032	41	0.0341667
462	391.879	48	0.04
463	392.726	50	0.0416667
464	393.573	63	0.0525
465	394.419	55	0.0458333
466	395.266	39	0.0325
467	396.113	47	0.0391667
468	396.960	52	0.0433333
469	397.806	44	0.0366667
470	398.653	45	0.0375
471	399.500	40	0.0333333
472	400.347	54	0.045
473	401.194	50	0.0416667
474	402.040	43	0.0358333
475	402.887	46	0.0383333
476	403.734	43	0.0358333
477	404.581	36	0.03
478	405.427	35	0.0291667
479	406.274	43	0.0358333
480	407.121	42	0.035
481	407.968	31	0.0258333
482	408.815	40	0.0333333
483	409.661	37	0.0308333
484	410.508	45	0.0375
485	411.355	42	0.035
486	412.202	39	0.0325
487	413.048	31	0.0258333
488	413.895	28	0.0233333
489	414.742	38	0.0316667
490	415.589	48	0.04
491	416.435	49	0.0408333
492	417.282	47	0.0391667
493	418.129	33	0.0275
494	418.976	38	0.0316667
495	419.823	33	0.0275
496	420.669	25	0.0208333
497	421.516	45	0.0375
498	422.363	43	0.0358333
499	423.210	40	0.0333333
500	424.056	37	0.0308333
501	424.903	43	0.0358333
502	425.750	33	0.0275
503	426.597	42	0.035
504	427.444	36	0.03
505	428.290	31	0.0258333
506	429.137	36	0.03
507	429.984	39	0.0325
508	430.831	40	0.0333333
509	431.677	31	0.0258333
510	432.524	33	0.0275
511	433.371	30	0.025
512	434.218	37	0.0308333
513	435.065	30	0.025
514	435.911	28	0.0233333
515	436.758	31	0.0258333
516	437.605	31	0.0258333
517	438.452	37	0.0308333
518	439.298	29	0.0241667
519	440.145	21	0.0175
520	440.992	35	0.0291667
521	441.839	31	0.0258333
522	442.685	21	0.0175
523	443.532	41	0.0341667
524	444.379	30	0.025
525	445.226	22	0.0183333
526	446.073	38	0.0316667
527	446.919	23	0.0191667
528	447.766	30	0.025
529	448.613	28	0.0233333
530	449.460	33	0.0275
531	450.306	21	0.0175
532	451.153	32	0.0266667
533	452.000	37	0.0308333
534	452.847	29	0.0241667
535	453.694	21	0.0175
536	454.540	29	0.0241667
537	455.387	28	0.0233333
538	456.234	23	0.0191667
539	457.081	18	0.015
540	457.927	28	0.0233333
541	458.774	27	0.0225
542	459.621	21	0.0175
543	460.468	29	0.0241667
544	461.315	30	0.025
545	462.161	27	0.0225
546	463.008	21	0.0175
547	463.855	25	0.0208333
548	464.702	30	0.025
549	465.548	18	0.015
550	466.395	26	0.0216667
551	467.242	29	0.0241667
552	468.089	21	0.0175
553	468.935	27	0.0225
554	469.782	17	0.0141667
555	470.629	25	0.0208333
556	471.476	28	0.0233333
557	472.323	27	0.0225
558	473.169	28	0.0233333
559	474.016	25	0.0208333
560	474.863	28	0.0233333
561	475.710	21	0.0175
562	476.556	19	0.0158333
563	477.403	29	0.0241667
564	478.250	26	0.0216667
565	479.097	12	0.01
566	479.944	21	0.0175
567	480.790	13	0.0108333
568	481.637	28	0.0233333
569	482.484	15	0.0125
570	483.331	17	0.0141667
571	484.177	23	0.0191667
572	485.024	19	0.0158333
573	485.871	26	0.0216667
574	486.718	14	0.0116667
575	487.565	14	0.0116667
576	488.411	19	0.0158333
577	489.258	18	0.015
578	490.105	15	0.0125
579	490.952	20	0.0166667
580	491.798	20	0.0166667
581	492.645	12	0.01
582	493.492	18	0.015
583	494.339	16	0.0133333
584	495.185	17	0.0141667
585	496.032	10	0.00833333
586	496.879	20	0.0166667
587	497.726	22	0.0183333
588	498.573	15	0.0125
589	499.419	15	0.0125
590	500.266	28	0.0233333
591	501.113	17	0.0141667
592	501.960	18	0.015
593	502.806	15	0.0125
594	503.653	23	0.0191667
595	504.500	17	0.0141667
596	505.347	16	0.0133333
597	506.194	16	0.0133333
598	507.040	22	0.0183333
599	507.887	19	0.0158333
600	508.734	19	0.0158333
601	509.581	12	0.01
602	510.427	8	0.00666667
603	511.274	20	0.0166667
604	512.121	15	0.0125
605	512.968	18	0.015
606	513.815	8	0.00666667
607	514.661	17	0.0141667
608	515.508	17	0.0141667
609	516.355	9	0.0075
610	517.202	10	0.00833333
611	518.048	15	0.0125
612	518.895	18	0.015
613	519.742	14	0.0116667
614	520.589	14	0.0116667
615	521.436	14	0.0116667
616	522.282	17	0.0141667
617	523.129	12	0.01
618	523.976	9	0.0075
619	524.823	6	0.005
620	525.669	10	0.00833333
621	526.516	10	0.00833333
622	527.363	15	0.0125
623	528.210	10	0.00833333
624	529.056	18	0.015
625	529.903	6	0.005
626	530.750	17	0.0141667
627	531.597	17	0.0141667
628	532.444	14	0.0116667
629	533.290	7	0.00583333
630	534.137	5	0.00416667
631	534.984	8	0.00666667
632	535.831	9	0.0075
633	536.677	12	0.01
634	537.524	13	0.0108333
635	538.371	6	0.005
636	539.218	9	0.0075
637	540.065	10	0.00833333
638	540.911	9	0.0075
639	541.758	15	0.0125
640	542.605	8	0.00666667
641	543.452	18	0.015
642	544.298	7	0.00583333
643	545.145	10	0.00833333
644	545.992	11	0.00916667
645	546.839	8	0.00666667
646	547.686	7	0.00583333
