#
# Sample name: Sample title.                                                   
# Sample id:   
# Sample type: 
# User name:   
# Sample description: 
#
# Start time:    2024-05-24, 15:48:49
# Real time (s): 1242.360
# Live time (s): 1200.000
#
# Total counts:  1263054
#
# Left marker:  511 (433.371 keV)
# Right marker: 513 (435.065 keV)
# Counts:  1577
#
# Energy calibration coefficients ( E = sum(Ai * n**i) )
#     A0: 0.669355
#     A1: 0.846774
#     A2: 0.000000
#     A3: 0.000000
# Energy unit: keV
#
# Channel data
# n	energy(keV)	counts	rate(1/s)
#-----------------------------------------------------------------------
90	76.879	3838	3.19833
91	77.726	3731	3.10917
92	78.573	3647	3.03917
93	79.419	3685	3.07083
94	80.266	3722	3.10167
95	81.113	3603	3.0025
96	81.960	3660	3.05
97	82.806	3533	2.94417
98	83.653	3623	3.01917
99	84.500	3566	2.97167
100	85.347	3501	2.9175
101	86.194	3499	2.91583
102	87.040	3495	2.9125
103	87.887	3614	3.01167
104	88.734	3673	3.06083
105	89.581	3503	2.91917
106	90.427	3472	2.89333
107	91.274	3406	2.83833
108	92.121	3401	2.83417
109	92.968	3180	2.65
110	93.815	3335	2.77917
111	94.661	3376	2.81333
112	95.508	3249	2.7075
113	96.355	3349	2.79083
114	97.202	3414	2.845
115	98.048	3238	2.69833
116	98.895	3258	2.715
117	99.742	3398	2.83167
118	100.589	3272	2.72667
119	101.435	3244	2.70333
120	102.282	3169	2.64083
121	103.129	3202	2.66833
122	103.976	3233	2.69417
123	104.823	3238	2.69833
124	105.669	3158	2.63167
125	106.516	3245	2.70417
126	107.363	3052	2.54333
127	108.210	3141	2.6175
128	109.056	3071	2.55917
129	109.903	3093	2.5775
130	110.750	3162	2.635
131	111.597	3120	2.6
132	112.444	3050	2.54167
133	113.290	3048	2.54
134	114.137	3014	2.51167
135	114.984	3051	2.5425
136	115.831	3152	2.62667
137	116.677	3012	2.51
138	117.524	3121	2.60083
139	118.371	2984	2.48667
140	119.218	3062	2.55167
141	120.065	2988	2.49
142	120.911	2988	2.49
143	121.758	2962	2.46833
144	122.605	3083	2.56917
145	123.452	3000	2.5
146	124.298	2973	2.4775
147	125.145	2899	2.41583
148	125.992	2971	2.47583
149	126.839	2973	2.4775
150	127.685	3004	2.50333
151	128.532	2997	2.4975
152	129.379	2922	2.435
153	130.226	2819	2.34917
154	131.073	2911	2.42583
155	131.919	3015	2.5125
156	132.766	2889	2.4075
157	133.613	2862	2.385
158	134.460	2900	2.41667
159	135.306	2896	2.41333
160	136.153	2815	2.34583
161	137.000	2873	2.39417
162	137.847	2890	2.40833
163	138.694	2850	2.375
164	139.540	2898	2.415
165	140.387	2865	2.3875
166	141.234	2830	2.35833
167	142.081	2912	2.42667
168	142.927	2861	2.38417
169	143.774	2886	2.405
170	144.621	2845	2.37083
171	145.468	2798	2.33167
172	146.315	2819	2.34917
173	147.161	2844	2.37
174	148.008	2889	2.4075
175	148.855	2862	2.385
176	149.702	2960	2.46667
177	150.548	2789	2.32417
178	151.395	2784	2.32
179	152.242	2780	2.31667
180	153.089	2862	2.385
181	153.935	2791	2.32583
182	154.782	2838	2.365
183	155.629	2754	2.295
184	156.476	2801	2.33417
185	157.323	2715	2.2625
186	158.169	2864	2.38667
187	159.016	2751	2.2925
188	159.863	2739	2.2825
189	160.710	2780	2.31667
190	161.556	2761	2.30083
191	162.403	2766	2.305
192	163.250	2873	2.39417
193	164.097	2707	2.25583
194	164.944	2786	2.32167
195	165.790	2778	2.315
196	166.637	2806	2.33833
197	167.484	2724	2.27
198	168.331	2690	2.24167
199	169.177	2728	2.27333
200	170.024	2716	2.26333
201	170.871	2888	2.40667
202	171.718	2733	2.2775
203	172.565	2783	2.31917
204	173.411	2791	2.32583
205	174.258	2701	2.25083
206	175.105	2757	2.2975
207	175.952	2732	2.27667
208	176.798	2809	2.34083
209	177.645	2720	2.26667
210	178.492	2686	2.23833
211	179.339	2737	2.28083
212	180.185	2634	2.195
213	181.032	2683	2.23583
214	181.879	2632	2.19333
215	182.726	2683	2.23583
216	183.573	2707	2.25583
217	184.419	2633	2.19417
218	185.266	2635	2.19583
219	186.113	2583	2.1525
220	186.960	2541	2.1175
221	187.806	2605	2.17083
222	188.653	2515	2.09583
223	189.500	2477	2.06417
224	190.347	2559	2.1325
225	191.194	2480	2.06667
226	192.040	2502	2.085
227	192.887	2431	2.02583
228	193.734	2366	1.97167
229	194.581	2381	1.98417
230	195.427	2314	1.92833
231	196.274	2399	1.99917
232	197.121	2299	1.91583
233	197.968	2325	1.9375
234	198.815	2272	1.89333
235	199.661	2243	1.86917
236	200.508	2222	1.85167
237	201.355	2248	1.87333
238	202.202	2114	1.76167
239	203.048	2189	1.82417
240	203.895	2117	1.76417
241	204.742	2026	1.68833
242	205.589	2091	1.7425
243	206.435	2022	1.685
244	207.282	2115	1.7625
245	208.129	2060	1.71667
246	208.976	2017	1.68083
247	209.823	2008	1.67333
248	210.669	1969	1.64083
249	211.516	1981	1.65083
250	212.363	1986	1.655
251	213.210	2010	1.675
252	214.056	1935	1.6125
253	214.903	1929	1.6075
254	215.750	1942	1.61833
255	216.597	1934	1.61167
256	217.444	1986	1.655
257	218.290	1996	1.66333
258	219.137	1935	1.6125
259	219.984	1992	1.66
260	220.831	2065	1.72083
261	221.677	1946	1.62167
262	222.524	2039	1.69917
263	223.371	1997	1.66417
264	224.218	2074	1.72833
265	225.065	2124	1.77
266	225.911	2082	1.735
267	226.758	2190	1.825
268	227.605	2064	1.72
269	228.452	2139	1.7825
270	229.298	2156	1.79667
271	230.145	2106	1.755
272	230.992	2247	1.8725
273	231.839	2221	1.85083
274	232.685	2245	1.87083
275	233.532	2236	1.86333
276	234.379	2161	1.80083
277	235.226	2235	1.8625
278	236.073	2425	2.02083
279	236.919	2401	2.00083
280	237.766	2429	2.02417
281	238.613	2437	2.03083
282	239.460	2327	1.93917
283	240.306	2386	1.98833
284	241.153	2455	2.04583
285	242.000	2463	2.0525
286	242.847	2469	2.0575
287	243.694	2495	2.07917
288	244.540	2531	2.10917
289	245.387	2554	2.12833
290	246.234	2578	2.14833
291	247.081	2432	2.02667
292	247.927	2516	2.09667
293	248.774	2523	2.1025
294	249.621	2512	2.09333
295	250.468	2464	2.05333
296	251.315	2521	2.10083
297	252.161	2508	2.09
298	253.008	2413	2.01083
299	253.855	2445	2.0375
300	254.702	2398	1.99833
301	255.548	2465	2.05417
302	256.395	2404	2.00333
303	257.242	2302	1.91833
304	258.089	2181	1.8175
305	258.935	2373	1.9775
306	259.782	2234	1.86167
307	260.629	2211	1.8425
308	261.476	2251	1.87583
309	262.323	2232	1.86
310	263.169	2166	1.805
311	264.016	2084	1.73667
312	264.863	2115	1.7625
313	265.710	2108	1.75667
314	266.556	2075	1.72917
315	267.403	2073	1.7275
316	268.250	1953	1.6275
317	269.097	1925	1.60417
318	269.944	1819	1.51583
319	270.790	1874	1.56167
320	271.637	1870	1.55833
321	272.484	1841	1.53417
322	273.331	1780	1.48333
323	274.177	1809	1.5075
324	275.024	1789	1.49083
325	275.871	1681	1.40083
326	276.718	1734	1.445
327	277.565	1742	1.45167
328	278.411	1701	1.4175
329	279.258	1734	1.445
330	280.105	1665	1.3875
331	280.952	1633	1.36083
332	281.798	1599	1.3325
333	282.645	1576	1.31333
334	283.492	1522	1.26833
335	284.339	1645	1.37083
336	285.185	1504	1.25333
337	286.032	1494	1.245
338	286.879	1535	1.27917
339	287.726	1494	1.245
340	288.573	1431	1.1925
341	289.419	1409	1.17417
342	290.266	1434	1.195
343	291.113	1466	1.22167
344	291.960	1431	1.1925
345	292.806	1471	1.22583
346	293.653	1370	1.14167
347	294.500	1298	1.08167
348	295.347	1398	1.165
349	296.194	1328	1.10667
350	297.040	1358	1.13167
351	297.887	1309	1.09083
352	298.734	1262	1.05167
353	299.581	1292	1.07667
354	300.427	1254	1.045
355	301.274	1233	1.0275
356	302.121	1219	1.01583
357	302.968	1233	1.0275
358	303.815	1255	1.04583
359	304.661	1227	1.0225
360	305.508	1180	0.983333
361	306.355	1220	1.01667
362	307.202	1222	1.01833
363	308.048	1186	0.988333
364	308.895	1242	1.035
365	309.742	1116	0.93
366	310.589	1160	0.966667
367	311.435	1173	0.9775
368	312.282	1168	0.973333
369	313.129	1121	0.934167
370	313.976	1108	0.923333
371	314.823	1071	0.8925
372	315.669	1145	0.954167
373	316.516	1090	0.908333
374	317.363	1116	0.93
375	318.210	1087	0.905833
376	319.056	1004	0.836667
377	319.903	1060	0.883333
378	320.750	1038	0.865
379	321.597	992	0.826667
380	322.444	1053	0.8775
381	323.290	1035	0.8625
382	324.137	1049	0.874167
383	324.984	1036	0.863333
384	325.831	952	0.793333
385	326.677	1017	0.8475
386	327.524	1046	0.871667
387	328.371	975	0.8125
388	329.218	993	0.8275
389	330.065	996	0.83
390	330.911	962	0.801667
391	331.758	1046	0.871667
392	332.605	964	0.803333
393	333.452	1018	0.848333
394	334.298	967	0.805833
395	335.145	1006	0.838333
396	335.992	1025	0.854167
397	336.839	970	0.808333
398	337.685	948	0.79
399	338.532	1005	0.8375
400	339.379	970	0.808333
401	340.226	985	0.820833
402	341.073	949	0.790833
403	341.919	964	0.803333
404	342.766	1012	0.843333
405	343.613	1058	0.881667
406	344.460	1012	0.843333
407	345.306	992	0.826667
408	346.153	1003	0.835833
409	347.000	979	0.815833
410	347.847	989	0.824167
411	348.694	992	0.826667
412	349.540	1009	0.840833
413	350.387	965	0.804167
414	351.234	1025	0.854167
415	352.081	1013	0.844167
416	352.927	990	0.825
417	353.774	935	0.779167
418	354.621	968	0.806667
419	355.468	999	0.8325
420	356.315	981	0.8175
421	357.161	924	0.77
422	358.008	953	0.794167
423	358.855	960	0.8
424	359.702	991	0.825833
425	360.548	937	0.780833
426	361.395	987	0.8225
427	362.242	905	0.754167
428	363.089	1010	0.841667
429	363.935	959	0.799167
430	364.782	913	0.760833
431	365.629	1013	0.844167
432	366.476	988	0.823333
433	367.323	986	0.821667
434	368.169	1008	0.84
435	369.016	974	0.811667
436	369.863	939	0.7825
437	370.710	968	0.806667
438	371.556	992	0.826667
439	372.403	985	0.820833
440	373.250	973	0.810833
441	374.097	940	0.783333
442	374.944	1008	0.84
443	375.790	945	0.7875
444	376.637	996	0.83
445	377.484	960	0.8
446	378.331	936	0.78
447	379.177	944	0.786667
448	380.024	1009	0.840833
449	380.871	1020	0.85
450	381.718	932	0.776667
451	382.565	990	0.825
452	383.411	980	0.816667
453	384.258	951	0.7925
454	385.105	954	0.795
455	385.952	928	0.773333
456	386.798	965	0.804167
457	387.645	933	0.7775
458	388.492	960	0.8
459	389.339	943	0.785833
460	390.185	946	0.788333
461	391.032	940	0.783333
462	391.879	1042	0.868333
463	392.726	951	0.7925
464	393.573	958	0.798333
465	394.419	950	0.791667
466	395.266	994	0.828333
467	396.113	901	0.750833
468	396.960	937	0.780833
469	397.806	934	0.778333
470	398.653	949	0.790833
471	399.500	914	0.761667
472	400.347	926	0.771667
473	401.194	960	0.8
474	402.040	917	0.764167
475	402.887	945	0.7875
476	403.734	906	0.755
477	404.581	932	0.776667
478	405.427	947	0.789167
479	406.274	913	0.760833
480	407.121	991	0.825833
481	407.968	934	0.778333
482	408.815	952	0.793333
483	409.661	929	0.774167
484	410.508	935	0.779167
485	411.355	924	0.77
486	412.202	951	0.7925
487	413.048	960	0.8
488	413.895	914	0.761667
489	414.742	921	0.7675
490	415.589	939	0.7825
491	416.435	935	0.779167
492	417.282	933	0.7775
493	418.129	940	0.783333
494	418.976	924	0.77
495	419.823	873	0.7275
496	420.669	892	0.743333
497	421.516	877	0.730833
498	422.363	812	0.676667
499	423.210	892	0.743333
500	424.056	883	0.735833
501	424.903	856	0.713333
502	425.750	875	0.729167
503	426.597	863	0.719167
504	427.444	892	0.743333
505	428.290	822	0.685
506	429.137	845	0.704167
507	429.984	795	0.6625
508	430.831	816	0.68
509	431.677	834	0.695
510	432.524	868	0.723333
511	433.371	766	0.638333
512	434.218	770	0.641667
513	435.065	807	0.6725
514	435.911	784	0.653333
515	436.758	810	0.675
516	437.605	860	0.716667
517	438.452	774	0.645
518	439.298	773	0.644167
519	440.145	735	0.6125
520	440.992	683	0.569167
521	441.839	708	0.59
522	442.685	724	0.603333
523	443.532	716	0.596667
524	444.379	737	0.614167
525	445.226	722	0.601667
526	446.073	711	0.5925
527	446.919	690	0.575
528	447.766	699	0.5825
529	448.613	688	0.573333
530	449.460	701	0.584167
531	450.306	682	0.568333
532	451.153	667	0.555833
533	452.000	673	0.560833
534	452.847	636	0.53
535	453.694	657	0.5475
536	454.540	663	0.5525
537	455.387	683	0.569167
538	456.234	630	0.525
539	457.081	696	0.58
540	457.927	669	0.5575
541	458.774	668	0.556667
542	459.621	667	0.555833
543	460.468	643	0.535833
544	461.315	648	0.54
545	462.161	674	0.561667
546	463.008	665	0.554167
547	463.855	687	0.5725
548	464.702	636	0.53
549	465.548	670	0.558333
550	466.395	702	0.585
551	467.242	666	0.555
552	468.089	647	0.539167
553	468.935	666	0.555
554	469.782	661	0.550833
555	470.629	625	0.520833
556	471.476	723	0.6025
557	472.323	661	0.550833
558	473.169	624	0.52
559	474.016	640	0.533333
560	474.863	650	0.541667
561	475.710	646	0.538333
562	476.556	658	0.548333
563	477.403	655	0.545833
564	478.250	669	0.5575
565	479.097	611	0.509167
566	479.944	653	0.544167
567	480.790	670	0.558333
568	481.637	621	0.5175
569	482.484	644	0.536667
570	483.331	646	0.538333
571	484.177	601	0.500833
572	485.024	616	0.513333
573	485.871	656	0.546667
574	486.718	637	0.530833
575	487.565	645	0.5375
576	488.411	611	0.509167
577	489.258	584	0.486667
578	490.105	598	0.498333
579	490.952	569	0.474167
580	491.798	652	0.543333
581	492.645	563	0.469167
582	493.492	652	0.543333
583	494.339	587	0.489167
584	495.185	528	0.44
585	496.032	595	0.495833
586	496.879	548	0.456667
587	497.726	575	0.479167
588	498.573	543	0.4525
589	499.419	537	0.4475
590	500.266	561	0.4675
591	501.113	565	0.470833
592	501.960	550	0.458333
593	502.806	518	0.431667
594	503.653	539	0.449167
595	504.500	545	0.454167
596	505.347	520	0.433333
597	506.194	481	0.400833
598	507.040	495	0.4125
599	507.887	481	0.400833
600	508.734	499	0.415833
601	509.581	462	0.385
602	510.427	485	0.404167
603	511.274	460	0.383333
604	512.121	464	0.386667
605	512.968	414	0.345
606	513.815	448	0.373333
607	514.661	439	0.365833
608	515.508	478	0.398333
609	516.355	474	0.395
610	517.202	467	0.389167
611	518.048	462	0.385
612	518.895	432	0.36
613	519.742	414	0.345
614	520.589	435	0.3625
615	521.436	397	0.330833
616	522.282	412	0.343333
617	523.129	408	0.34
618	523.976	402	0.335
619	524.823	439	0.365833
620	525.669	426	0.355
621	526.516	403	0.335833
622	527.363	404	0.336667
623	528.210	374	0.311667
624	529.056	393	0.3275
625	529.903	413	0.344167
626	530.750	424	0.353333
627	531.597	426	0.355
628	532.444	420	0.35
629	533.290	375	0.3125
630	534.137	403	0.335833
631	534.984	379	0.315833
632	535.831	361	0.300833
633	536.677	364	0.303333
634	537.524	374	0.311667
635	538.371	360	0.3
636	539.218	366	0.305
637	540.065	380	0.316667
638	540.911	354	0.295
639	541.758	372	0.31
640	542.605	379	0.315833
641	543.452	336	0.28
642	544.298	339	0.2825
643	545.145	368	0.306667
644	545.992	346	0.288333
645	546.839	385	0.320833
646	547.686	319	0.265833
647	548.532	318	0.265
648	549.379	335	0.279167
649	550.226	359	0.299167
650	551.073	346	0.288333
651	551.919	325	0.270833
652	552.766	320	0.266667
653	553.613	324	0.27
654	554.460	320	0.266667
655	555.306	308	0.256667
656	556.153	308	0.256667
657	557.000	334	0.278333
658	557.847	308	0.256667
659	558.694	326	0.271667
660	559.540	302	0.251667
661	560.387	309	0.2575
662	561.234	293	0.244167
663	562.081	302	0.251667
664	562.927	303	0.2525
665	563.774	287	0.239167
666	564.621	330	0.275
667	565.468	302	0.251667
668	566.315	301	0.250833
669	567.161	299	0.249167
670	568.008	297	0.2475
671	568.855	279	0.2325
672	569.702	293	0.244167
673	570.548	275	0.229167
674	571.395	279	0.2325
675	572.242	276	0.23
676	573.089	268	0.223333
677	573.936	263	0.219167
678	574.782	278	0.231667
679	575.629	287	0.239167
680	576.476	244	0.203333
681	577.323	266	0.221667
682	578.169	260	0.216667
683	579.016	259	0.215833
684	579.863	244	0.203333
685	580.710	244	0.203333
686	581.556	231	0.1925
687	582.403	245	0.204167
688	583.250	228	0.19
689	584.097	250	0.208333
690	584.944	220	0.183333
691	585.790	235	0.195833
692	586.637	256	0.213333
693	587.484	192	0.16
694	588.331	214	0.178333
695	589.177	236	0.196667
696	590.024	219	0.1825
697	590.871	229	0.190833
698	591.718	202	0.168333
699	592.565	266	0.221667
700	593.411	214	0.178333
701	594.258	234	0.195
702	595.105	214	0.178333
703	595.952	224	0.186667
704	596.798	171	0.1425
705	597.645	210	0.175
706	598.492	206	0.171667
707	599.339	202	0.168333
708	600.186	210	0.175
709	601.032	212	0.176667
710	601.879	199	0.165833
711	602.726	214	0.178333
712	603.573	199	0.165833
713	604.419	193	0.160833
714	605.266	177	0.1475
715	606.113	183	0.1525
716	606.960	176	0.146667
717	607.806	171	0.1425
718	608.653	178	0.148333
719	609.500	166	0.138333
720	610.347	188	0.156667
721	611.194	177	0.1475
722	612.040	186	0.155
723	612.887	185	0.154167
724	613.734	167	0.139167
725	614.581	170	0.141667
726	615.427	181	0.150833
727	616.274	176	0.146667
728	617.121	156	0.13
729	617.968	157	0.130833
730	618.815	169	0.140833
731	619.661	153	0.1275
732	620.508	158	0.131667
733	621.355	128	0.106667
734	622.202	177	0.1475
735	623.048	163	0.135833
736	623.895	167	0.139167
737	624.742	174	0.145
738	625.589	141	0.1175
739	626.436	175	0.145833
740	627.282	163	0.135833
741	628.129	160	0.133333
742	628.976	153	0.1275
743	629.823	158	0.131667
744	630.669	168	0.14
745	631.516	131	0.109167
746	632.363	164	0.136667
747	633.210	155	0.129167
748	634.056	144	0.12
749	634.903	163	0.135833
750	635.750	141	0.1175
751	636.597	169	0.140833
752	637.444	160	0.133333
753	638.290	145	0.120833
754	639.137	134	0.111667
755	639.984	145	0.120833
756	640.831	153	0.1275
757	641.677	153	0.1275
758	642.524	138	0.115
759	643.371	132	0.11
760	644.218	140	0.116667
761	645.065	146	0.121667
762	645.911	142	0.118333
763	646.758	156	0.13
764	647.605	137	0.114167
765	648.452	129	0.1075
766	649.298	140	0.116667
767	650.145	144	0.12
768	650.992	147	0.1225
769	651.839	145	0.120833
770	652.686	143	0.119167
771	653.532	132	0.11
772	654.379	132	0.11
773	655.226	138	0.115
774	656.073	141	0.1175
775	656.919	141	0.1175
776	657.766	140	0.116667
777	658.613	120	0.1
778	659.460	137	0.114167
779	660.306	144	0.12
780	661.153	151	0.125833
781	662.000	136	0.113333
782	662.847	129	0.1075
783	663.694	117	0.0975
784	664.540	135	0.1125
785	665.387	120	0.1
786	666.234	142	0.118333
787	667.081	143	0.119167
788	667.927	119	0.0991667
789	668.774	126	0.105
790	669.621	124	0.103333
791	670.468	124	0.103333
792	671.315	99	0.0825
793	672.161	111	0.0925
794	673.008	123	0.1025
795	673.855	104	0.0866667
796	674.702	107	0.0891667
797	675.548	127	0.105833
798	676.395	123	0.1025
799	677.242	122	0.101667
800	678.089	108	0.09
801	678.936	132	0.11
802	679.782	120	0.1
803	680.629	128	0.106667
804	681.476	127	0.105833
805	682.323	114	0.095
806	683.169	126	0.105
807	684.016	127	0.105833
808	684.863	121	0.100833
809	685.710	105	0.0875
810	686.556	134	0.111667
811	687.403	119	0.0991667
812	688.250	118	0.0983333
813	689.097	122	0.101667
814	689.944	116	0.0966667
815	690.790	138	0.115
816	691.637	134	0.111667
817	692.484	112	0.0933333
818	693.331	107	0.0891667
819	694.177	117	0.0975
820	695.024	116	0.0966667
821	695.871	104	0.0866667
822	696.718	107	0.0891667
823	697.565	117	0.0975
824	698.411	134	0.111667
825	699.258	119	0.0991667
826	700.105	102	0.085
827	700.952	95	0.0791667
828	701.798	104	0.0866667
829	702.645	112	0.0933333
830	703.492	120	0.1
831	704.339	116	0.0966667
832	705.186	106	0.0883333
833	706.032	105	0.0875
834	706.879	118	0.0983333
835	707.726	108	0.09
836	708.573	106	0.0883333
837	709.419	111	0.0925
838	710.266	121	0.100833
839	711.113	111	0.0925
840	711.960	114	0.095
841	712.806	93	0.0775
842	713.653	102	0.085
843	714.500	108	0.09
844	715.347	118	0.0983333
845	716.194	116	0.0966667
846	717.040	116	0.0966667
847	717.887	100	0.0833333
848	718.734	120	0.1
849	719.581	121	0.100833
850	720.427	90	0.075
851	721.274	118	0.0983333
852	722.121	88	0.0733333
853	722.968	89	0.0741667
854	723.815	100	0.0833333
855	724.661	109	0.0908333
856	725.508	93	0.0775
857	726.355	103	0.0858333
858	727.202	104	0.0866667
859	728.048	105	0.0875
860	728.895	98	0.0816667
861	729.742	81	0.0675
862	730.589	107	0.0891667
863	731.436	99	0.0825
864	732.282	102	0.085
865	733.129	100	0.0833333
866	733.976	92	0.0766667
867	734.823	99	0.0825
868	735.669	111	0.0925
869	736.516	119	0.0991667
870	737.363	96	0.08
871	738.210	99	0.0825
872	739.056	110	0.0916667
873	739.903	100	0.0833333
874	740.750	105	0.0875
875	741.597	79	0.0658333
876	742.444	90	0.075
877	743.290	94	0.0783333
878	744.137	91	0.0758333
879	744.984	94	0.0783333
880	745.831	92	0.0766667
881	746.677	79	0.0658333
882	747.524	86	0.0716667
883	748.371	93	0.0775
884	749.218	84	0.07
885	750.065	88	0.0733333
886	750.911	95	0.0791667
887	751.758	90	0.075
888	752.605	94	0.0783333
889	753.452	103	0.0858333
890	754.298	86	0.0716667
891	755.145	88	0.0733333
892	755.992	71	0.0591667
893	756.839	97	0.0808333
894	757.686	87	0.0725
895	758.532	88	0.0733333
896	759.379	100	0.0833333
897	760.226	95	0.0791667
898	761.073	93	0.0775
899	761.919	90	0.075
900	762.766	84	0.07
901	763.613	91	0.0758333
902	764.460	95	0.0791667
903	765.306	95	0.0791667
904	766.153	94	0.0783333
905	767.000	88	0.0733333
906	767.847	87	0.0725
907	768.694	77	0.0641667
908	769.540	90	0.075
909	770.387	83	0.0691667
910	771.234	74	0.0616667
911	772.081	88	0.0733333
912	772.927	82	0.0683333
913	773.774	84	0.07
914	774.621	74	0.0616667
915	775.468	109	0.0908333
916	776.315	91	0.0758333
917	777.161	73	0.0608333
918	778.008	83	0.0691667
919	778.855	80	0.0666667
920	779.702	91	0.0758333
921	780.548	97	0.0808333
922	781.395	99	0.0825
923	782.242	79	0.0658333
924	783.089	91	0.0758333
925	783.936	82	0.0683333
926	784.782	74	0.0616667
927	785.629	92	0.0766667
928	786.476	93	0.0775
929	787.323	101	0.0841667
930	788.169	81	0.0675
931	789.016	79	0.0658333
932	789.863	90	0.075
933	790.710	93	0.0775
934	791.556	86	0.0716667
935	792.403	84	0.07
936	793.250	82	0.0683333
937	794.097	76	0.0633333
938	794.944	69	0.0575
939	795.790	83	0.0691667
940	796.637	84	0.07
941	797.484	84	0.07
942	798.331	85	0.0708333
943	799.177	77	0.0641667
944	800.024	72	0.06
945	800.871	78	0.065
946	801.718	72	0.06
947	802.565	78	0.065
948	803.411	83	0.0691667
949	804.258	73	0.0608333
950	805.105	85	0.0708333
951	805.952	91	0.0758333
952	806.798	80	0.0666667
953	807.645	80	0.0666667
954	808.492	67	0.0558333
955	809.339	86	0.0716667
956	810.186	70	0.0583333
957	811.032	90	0.075
958	811.879	75	0.0625
959	812.726	78	0.065
960	813.573	86	0.0716667
961	814.419	83	0.0691667
962	815.266	77	0.0641667
963	816.113	80	0.0666667
964	816.960	74	0.0616667
965	817.806	64	0.0533333
966	818.653	91	0.0758333
967	819.500	85	0.0708333
968	820.347	73	0.0608333
969	821.194	67	0.0558333
970	822.040	82	0.0683333
971	822.887	75	0.0625
972	823.734	82	0.0683333
973	824.581	76	0.0633333
974	825.427	74	0.0616667
975	826.274	70	0.0583333
976	827.121	64	0.0533333
977	827.968	68	0.0566667
978	828.815	62	0.0516667
979	829.661	75	0.0625
980	830.508	66	0.055
981	831.355	91	0.0758333
982	832.202	74	0.0616667
983	833.048	79	0.0658333
984	833.895	64	0.0533333
985	834.742	72	0.06
986	835.589	59	0.0491667
987	836.436	86	0.0716667
988	837.282	83	0.0691667
989	838.129	61	0.0508333
990	838.976	73	0.0608333
991	839.823	61	0.0508333
992	840.669	67	0.0558333
993	841.516	69	0.0575
994	842.363	69	0.0575
995	843.210	60	0.05
996	844.056	72	0.06
997	844.903	58	0.0483333
998	845.750	80	0.0666667
999	846.597	56	0.0466667
1000	847.444	83	0.0691667
1001	848.290	69	0.0575
1002	849.137	62	0.0516667
1003	849.984	61	0.0508333
1004	850.831	67	0.0558333
1005	851.677	62	0.0516667
1006	852.524	61	0.0508333
