#
# Sample name: Sample title.                                                   
# Sample id:   
# Sample type: 
# User name:   
# Sample description: 
#
# Start time:    2024-05-24, 14:57:48
# Real time (s): 1234.220
# Live time (s): 1200.000
#
# Total counts:  2339394
#
# Left marker:  511 (433.371 keV)
# Right marker: 513 (435.065 keV)
# Counts:  1411
#
# Energy calibration coefficients ( E = sum(Ai * n**i) )
#     A0: 0.669355
#     A1: 0.846774
#     A2: 0.000000
#     A3: 0.000000
# Energy unit: keV
#
# Channel data
# n	energy(keV)	counts	rate(1/s)
#-----------------------------------------------------------------------
865	733.129	192	0.16
866	733.976	208	0.173333
867	734.823	188	0.156667
868	735.669	189	0.1575
869	736.516	187	0.155833
870	737.363	190	0.158333
871	738.210	204	0.17
872	739.056	189	0.1575
873	739.903	178	0.148333
874	740.750	187	0.155833
875	741.597	171	0.1425
876	742.444	196	0.163333
877	743.290	174	0.145
878	744.137	175	0.145833
879	744.984	197	0.164167
880	745.831	152	0.126667
881	746.677	176	0.146667
882	747.524	142	0.118333
883	748.371	156	0.13
884	749.218	157	0.130833
885	750.065	171	0.1425
886	750.911	186	0.155
887	751.758	151	0.125833
888	752.605	153	0.1275
889	753.452	165	0.1375
890	754.298	138	0.115
891	755.145	149	0.124167
892	755.992	159	0.1325
893	756.839	134	0.111667
894	757.686	156	0.13
895	758.532	158	0.131667
896	759.379	134	0.111667
897	760.226	155	0.129167
898	761.073	137	0.114167
899	761.919	130	0.108333
900	762.766	131	0.109167
901	763.613	162	0.135
902	764.460	155	0.129167
903	765.306	118	0.0983333
904	766.153	119	0.0991667
905	767.000	116	0.0966667
906	767.847	133	0.110833
907	768.694	126	0.105
908	769.540	117	0.0975
909	770.387	107	0.0891667
910	771.234	126	0.105
911	772.081	120	0.1
912	772.927	133	0.110833
913	773.774	115	0.0958333
914	774.621	114	0.095
915	775.468	109	0.0908333
916	776.315	128	0.106667
917	777.161	103	0.0858333
918	778.008	109	0.0908333
919	778.855	116	0.0966667
920	779.702	124	0.103333
921	780.548	91	0.0758333
922	781.395	93	0.0775
923	782.242	113	0.0941667
924	783.089	132	0.11
925	783.936	111	0.0925
926	784.782	110	0.0916667
927	785.629	110	0.0916667
928	786.476	92	0.0766667
929	787.323	94	0.0783333
930	788.169	90	0.075
931	789.016	97	0.0808333
932	789.863	114	0.095
933	790.710	91	0.0758333
934	791.556	109	0.0908333
935	792.403	80	0.0666667
936	793.250	90	0.075
937	794.097	111	0.0925
938	794.944	83	0.0691667
939	795.790	98	0.0816667
940	796.637	93	0.0775
941	797.484	92	0.0766667
942	798.331	68	0.0566667
943	799.177	85	0.0708333
944	800.024	84	0.07
945	800.871	93	0.0775
946	801.718	84	0.07
947	802.565	65	0.0541667
948	803.411	93	0.0775
949	804.258	84	0.07
950	805.105	86	0.0716667
951	805.952	81	0.0675
952	806.798	76	0.0633333
953	807.645	81	0.0675
954	808.492	84	0.07
955	809.339	70	0.0583333
956	810.186	85	0.0708333
957	811.032	70	0.0583333
958	811.879	81	0.0675
959	812.726	54	0.045
960	813.573	78	0.065
961	814.419	71	0.0591667
962	815.266	78	0.065
963	816.113	74	0.0616667
964	816.960	50	0.0416667
965	817.806	62	0.0516667
966	818.653	78	0.065
967	819.500	68	0.0566667
968	820.347	51	0.0425
969	821.194	62	0.0516667
970	822.040	74	0.0616667
971	822.887	73	0.0608333
972	823.734	73	0.0608333
973	824.581	50	0.0416667
974	825.427	61	0.0508333
975	826.274	54	0.045
976	827.121	64	0.0533333
977	827.968	71	0.0591667
978	828.815	77	0.0641667
979	829.661	51	0.0425
980	830.508	59	0.0491667
981	831.355	58	0.0483333
982	832.202	50	0.0416667
983	833.048	70	0.0583333
984	833.895	54	0.045
985	834.742	57	0.0475
986	835.589	47	0.0391667
987	836.436	46	0.0383333
988	837.282	59	0.0491667
989	838.129	32	0.0266667
990	838.976	57	0.0475
991	839.823	52	0.0433333
992	840.669	38	0.0316667
993	841.516	45	0.0375
994	842.363	59	0.0491667
995	843.210	45	0.0375
996	844.056	41	0.0341667
997	844.903	64	0.0533333
998	845.750	37	0.0308333
999	846.597	53	0.0441667
1000	847.444	49	0.0408333
1001	848.290	50	0.0416667
1002	849.137	40	0.0333333
1003	849.984	53	0.0441667
1004	850.831	54	0.045
1005	851.677	45	0.0375
1006	852.524	43	0.0358333
1007	853.371	30	0.025
1008	854.218	47	0.0391667
1009	855.065	29	0.0241667
1010	855.911	56	0.0466667
1011	856.758	44	0.0366667
1012	857.605	51	0.0425
1013	858.452	47	0.0391667
1014	859.298	38	0.0316667
1015	860.145	31	0.0258333
1016	860.992	36	0.03
1017	861.839	51	0.0425
1018	862.686	48	0.04
1019	863.532	43	0.0358333
1020	864.379	41	0.0341667
1021	865.226	35	0.0291667
1022	866.073	31	0.0258333
1023	866.919	40	0.0333333
1024	867.766	28	0.0233333
