#
# Sample name: Sample title.                                                   
# Sample id:   
# Sample type: 
# User name:   
# Sample description: 
#
# Start time:    2024-05-24, 14:35:11
# Real time (s): 1264.240
# Live time (s): 1200.000
#
# Total counts:  18613471
#
# Left marker:  511 (433.371 keV)
# Right marker: 513 (435.065 keV)
# Counts:  16368
#
# Energy calibration coefficients ( E = sum(Ai * n**i) )
#     A0: 0.669355
#     A1: 0.846774
#     A2: 0.000000
#     A3: 0.000000
# Energy unit: keV
#
# Channel data
# n	energy(keV)	counts	rate(1/s)
#-----------------------------------------------------------------------
212	180.185	65635	54.6958
213	181.032	66732	55.61
214	181.879	68382	56.985
215	182.726	69937	58.2808
216	183.573	71326	59.4383
217	184.419	71860	59.8833
218	185.266	73273	61.0608
219	186.113	74719	62.2658
220	186.960	75909	63.2575
221	187.806	76293	63.5775
222	188.653	77040	64.2
223	189.500	77152	64.2933
224	190.347	77384	64.4867
225	191.194	77431	64.5258
226	192.040	77954	64.9617
227	192.887	77646	64.705
228	193.734	78214	65.1783
229	194.581	77562	64.635
230	195.427	76757	63.9642
231	196.274	76400	63.6667
232	197.121	75902	63.2517
233	197.968	74539	62.1158
234	198.815	73876	61.5633
235	199.661	72759	60.6325
236	200.508	71815	59.8458
237	201.355	70762	58.9683
238	202.202	69493	57.9108
239	203.048	67796	56.4967
240	203.895	66848	55.7067
241	204.742	65744	54.7867
242	205.589	64676	53.8967
243	206.435	62535	52.1125
244	207.282	60866	50.7217
245	208.129	59729	49.7742
246	208.976	58321	48.6008
247	209.823	56950	47.4583
248	210.669	55478	46.2317
249	211.516	54161	45.1342
250	212.363	52573	43.8108
251	213.210	51261	42.7175
252	214.056	49945	41.6208
253	214.903	49066	40.8883
254	215.750	47529	39.6075
255	216.597	45916	38.2633
256	217.444	45002	37.5017
257	218.290	43729	36.4408
258	219.137	42604	35.5033
259	219.984	41823	34.8525
260	220.831	40386	33.655
261	221.677	39653	33.0442
262	222.524	38259	31.8825
263	223.371	37221	31.0175
264	224.218	36759	30.6325
265	225.065	35507	29.5892
266	225.911	34779	28.9825
267	226.758	34314	28.595
268	227.605	32866	27.3883
269	228.452	32354	26.9617
270	229.298	31543	26.2858
271	230.145	31071	25.8925
272	230.992	30015	25.0125
273	231.839	28987	24.1558
274	232.685	28873	24.0608
275	233.532	27875	23.2292
276	234.379	27180	22.65
277	235.226	26698	22.2483
278	236.073	26323	21.9358
279	236.919	25743	21.4525
280	237.766	24851	20.7092
281	238.613	24045	20.0375
282	239.460	23689	19.7408
283	240.306	23244	19.37
284	241.153	22595	18.8292
285	242.000	22236	18.53
286	242.847	21968	18.3067
