#
# Sample name: Sample title.                                                   
# Sample id:   
# Sample type: 
# User name:   
# Sample description: 
#
# Start time:    2024-05-24, 13:51:37
# Real time (s): 1265.570
# Live time (s): 1200.000
#
# Total counts:  207359
#
# Left marker:  511 (433.371 keV)
# Right marker: 513 (435.065 keV)
# Counts:  162
#
# Energy calibration coefficients ( E = sum(Ai * n**i) )
#     A0: 0.669355
#     A1: 0.846774
#     A2: 0.000000
#     A3: 0.000000
# Energy unit: keV
#
# Channel data
# n	energy(keV)	counts	rate(1/s)
#-----------------------------------------------------------------------
97	82.806	547	0.455833
98	83.653	534	0.445
99	84.500	523	0.435833
100	85.347	536	0.446667
101	86.194	496	0.413333
102	87.040	517	0.430833
103	87.887	512	0.426667
104	88.734	530	0.441667
105	89.581	538	0.448333
106	90.427	563	0.469167
107	91.274	562	0.468333
108	92.121	558	0.465
109	92.968	567	0.4725
110	93.815	532	0.443333
111	94.661	555	0.4625
112	95.508	498	0.415
113	96.355	551	0.459167
114	97.202	498	0.415
115	98.048	552	0.46
116	98.895	559	0.465833
117	99.742	559	0.465833
118	100.589	568	0.473333
119	101.435	574	0.478333
120	102.282	578	0.481667
121	103.129	549	0.4575
122	103.976	555	0.4625
123	104.823	551	0.459167
124	105.669	558	0.465
125	106.516	588	0.49
126	107.363	586	0.488333
127	108.210	576	0.48
128	109.056	560	0.466667
129	109.903	549	0.4575
130	110.750	567	0.4725
131	111.597	579	0.4825
132	112.444	508	0.423333
133	113.290	565	0.470833
134	114.137	586	0.488333
135	114.984	598	0.498333
136	115.831	550	0.458333
137	116.677	621	0.5175
138	117.524	577	0.480833
139	118.371	602	0.501667
140	119.218	554	0.461667
141	120.065	575	0.479167
142	120.911	564	0.47
143	121.758	602	0.501667
144	122.605	562	0.468333
145	123.452	582	0.485
146	124.298	573	0.4775
147	125.145	560	0.466667
148	125.992	578	0.481667
149	126.839	583	0.485833
150	127.685	578	0.481667
151	128.532	540	0.45
152	129.379	574	0.478333
153	130.226	566	0.471667
154	131.073	565	0.470833
155	131.919	633	0.5275
156	132.766	591	0.4925
157	133.613	574	0.478333
158	134.460	538	0.448333
159	135.306	569	0.474167
160	136.153	622	0.518333
161	137.000	591	0.4925
162	137.847	583	0.485833
163	138.694	572	0.476667
164	139.540	589	0.490833
165	140.387	577	0.480833
166	141.234	583	0.485833
167	142.081	552	0.46
168	142.927	615	0.5125
169	143.774	582	0.485
170	144.621	597	0.4975
171	145.468	550	0.458333
172	146.315	578	0.481667
173	147.161	568	0.473333
174	148.008	580	0.483333
175	148.855	549	0.4575
176	149.702	581	0.484167
177	150.548	555	0.4625
178	151.395	559	0.465833
179	152.242	563	0.469167
180	153.089	606	0.505
181	153.935	543	0.4525
182	154.782	578	0.481667
183	155.629	578	0.481667
184	156.476	557	0.464167
185	157.323	552	0.46
186	158.169	566	0.471667
187	159.016	525	0.4375
188	159.863	547	0.455833
189	160.710	559	0.465833
190	161.556	573	0.4775
191	162.403	549	0.4575
192	163.250	580	0.483333
193	164.097	509	0.424167
194	164.944	557	0.464167
195	165.790	595	0.495833
196	166.637	574	0.478333
197	167.484	559	0.465833
198	168.331	534	0.445
199	169.177	501	0.4175
200	170.024	549	0.4575
201	170.871	525	0.4375
202	171.718	552	0.46
203	172.565	520	0.433333
204	173.411	515	0.429167
205	174.258	541	0.450833
206	175.105	524	0.436667
207	175.952	496	0.413333
208	176.798	516	0.43
209	177.645	547	0.455833
210	178.492	500	0.416667
211	179.339	478	0.398333
212	180.185	469	0.390833
213	181.032	494	0.411667
214	181.879	490	0.408333
215	182.726	492	0.41
216	183.573	511	0.425833
217	184.419	509	0.424167
218	185.266	489	0.4075
219	186.113	460	0.383333
220	186.960	440	0.366667
221	187.806	470	0.391667
222	188.653	476	0.396667
223	189.500	476	0.396667
224	190.347	459	0.3825
225	191.194	477	0.3975
226	192.040	449	0.374167
227	192.887	462	0.385
228	193.734	426	0.355
229	194.581	449	0.374167
230	195.427	439	0.365833
231	196.274	458	0.381667
232	197.121	434	0.361667
233	197.968	428	0.356667
234	198.815	461	0.384167
235	199.661	469	0.390833
236	200.508	496	0.413333
237	201.355	450	0.375
238	202.202	436	0.363333
239	203.048	449	0.374167
240	203.895	413	0.344167
241	204.742	414	0.345
242	205.589	457	0.380833
243	206.435	464	0.386667
244	207.282	426	0.355
245	208.129	436	0.363333
246	208.976	447	0.3725
247	209.823	440	0.366667
248	210.669	406	0.338333
249	211.516	462	0.385
250	212.363	406	0.338333
251	213.210	434	0.361667
252	214.056	432	0.36
253	214.903	450	0.375
254	215.750	440	0.366667
255	216.597	462	0.385
256	217.444	404	0.336667
257	218.290	440	0.366667
258	219.137	424	0.353333
259	219.984	437	0.364167
260	220.831	437	0.364167
261	221.677	439	0.365833
262	222.524	453	0.3775
263	223.371	485	0.404167
264	224.218	453	0.3775
265	225.065	425	0.354167
266	225.911	479	0.399167
267	226.758	469	0.390833
268	227.605	471	0.3925
269	228.452	469	0.390833
270	229.298	432	0.36
271	230.145	443	0.369167
272	230.992	466	0.388333
273	231.839	526	0.438333
274	232.685	521	0.434167
275	233.532	486	0.405
276	234.379	504	0.42
277	235.226	465	0.3875
278	236.073	532	0.443333
279	236.919	484	0.403333
280	237.766	478	0.398333
281	238.613	477	0.3975
282	239.460	491	0.409167
283	240.306	461	0.384167
284	241.153	507	0.4225
285	242.000	460	0.383333
286	242.847	456	0.38
287	243.694	484	0.403333
288	244.540	467	0.389167
289	245.387	496	0.413333
290	246.234	527	0.439167
291	247.081	494	0.411667
292	247.927	494	0.411667
293	248.774	498	0.415
294	249.621	499	0.415833
295	250.468	520	0.433333
296	251.315	476	0.396667
297	252.161	479	0.399167
298	253.008	496	0.413333
299	253.855	487	0.405833
300	254.702	490	0.408333
301	255.548	483	0.4025
302	256.395	468	0.39
303	257.242	464	0.386667
304	258.089	453	0.3775
305	258.935	467	0.389167
306	259.782	482	0.401667
307	260.629	442	0.368333
308	261.476	456	0.38
309	262.323	436	0.363333
310	263.169	428	0.356667
311	264.016	463	0.385833
312	264.863	450	0.375
313	265.710	388	0.323333
314	266.556	430	0.358333
315	267.403	457	0.380833
316	268.250	417	0.3475
317	269.097	391	0.325833
318	269.944	358	0.298333
319	270.790	357	0.2975
320	271.637	407	0.339167
321	272.484	385	0.320833
322	273.331	431	0.359167
323	274.177	352	0.293333
324	275.024	396	0.33
325	275.871	393	0.3275
326	276.718	387	0.3225
327	277.565	344	0.286667
328	278.411	373	0.310833
329	279.258	351	0.2925
330	280.105	367	0.305833
331	280.952	380	0.316667
332	281.798	351	0.2925
333	282.645	339	0.2825
334	283.492	349	0.290833
335	284.339	350	0.291667
336	285.185	344	0.286667
337	286.032	356	0.296667
338	286.879	308	0.256667
339	287.726	320	0.266667
340	288.573	299	0.249167
341	289.419	336	0.28
342	290.266	302	0.251667
343	291.113	306	0.255
344	291.960	321	0.2675
345	292.806	337	0.280833
346	293.653	287	0.239167
347	294.500	281	0.234167
348	295.347	284	0.236667
349	296.194	289	0.240833
350	297.040	269	0.224167
351	297.887	285	0.2375
352	298.734	275	0.229167
353	299.581	302	0.251667
354	300.427	258	0.215
355	301.274	258	0.215
356	302.121	256	0.213333
357	302.968	238	0.198333
358	303.815	257	0.214167
359	304.661	259	0.215833
360	305.508	265	0.220833
361	306.355	230	0.191667
362	307.202	255	0.2125
363	308.048	232	0.193333
364	308.895	240	0.2
365	309.742	228	0.19
366	310.589	233	0.194167
367	311.435	237	0.1975
368	312.282	243	0.2025
369	313.129	227	0.189167
370	313.976	232	0.193333
371	314.823	228	0.19
372	315.669	212	0.176667
373	316.516	199	0.165833
374	317.363	219	0.1825
375	318.210	219	0.1825
376	319.056	204	0.17
377	319.903	222	0.185
378	320.750	229	0.190833
379	321.597	196	0.163333
380	322.444	196	0.163333
381	323.290	231	0.1925
382	324.137	186	0.155
383	324.984	222	0.185
384	325.831	193	0.160833
385	326.677	193	0.160833
386	327.524	181	0.150833
387	328.371	185	0.154167
388	329.218	189	0.1575
389	330.065	181	0.150833
390	330.911	189	0.1575
391	331.758	170	0.141667
392	332.605	163	0.135833
393	333.452	172	0.143333
394	334.298	181	0.150833
395	335.145	164	0.136667
396	335.992	171	0.1425
397	336.839	159	0.1325
398	337.685	161	0.134167
399	338.532	183	0.1525
400	339.379	173	0.144167
401	340.226	195	0.1625
402	341.073	187	0.155833
403	341.919	158	0.131667
404	342.766	157	0.130833
405	343.613	148	0.123333
406	344.460	165	0.1375
407	345.306	169	0.140833
408	346.153	164	0.136667
409	347.000	170	0.141667
410	347.847	169	0.140833
411	348.694	155	0.129167
412	349.540	168	0.14
413	350.387	167	0.139167
414	351.234	164	0.136667
415	352.081	155	0.129167
416	352.927	155	0.129167
417	353.774	145	0.120833
418	354.621	143	0.119167
419	355.468	128	0.106667
420	356.315	160	0.133333
421	357.161	151	0.125833
422	358.008	121	0.100833
423	358.855	132	0.11
424	359.702	144	0.12
425	360.548	157	0.130833
426	361.395	121	0.100833
427	362.242	131	0.109167
428	363.089	136	0.113333
429	363.935	161	0.134167
430	364.782	140	0.116667
431	365.629	131	0.109167
432	366.476	147	0.1225
433	367.323	132	0.11
434	368.169	166	0.138333
435	369.016	134	0.111667
436	369.863	151	0.125833
437	370.710	119	0.0991667
438	371.556	158	0.131667
439	372.403	150	0.125
440	373.250	136	0.113333
441	374.097	129	0.1075
442	374.944	111	0.0925
443	375.790	135	0.1125
444	376.637	116	0.0966667
445	377.484	109	0.0908333
446	378.331	125	0.104167
447	379.177	122	0.101667
448	380.024	118	0.0983333
449	380.871	103	0.0858333
450	381.718	124	0.103333
451	382.565	120	0.1
452	383.411	128	0.106667
453	384.258	112	0.0933333
454	385.105	113	0.0941667
455	385.952	106	0.0883333
456	386.798	130	0.108333
457	387.645	95	0.0791667
458	388.492	109	0.0908333
459	389.339	111	0.0925
460	390.185	129	0.1075
461	391.032	125	0.104167
462	391.879	115	0.0958333
463	392.726	112	0.0933333
464	393.573	108	0.09
465	394.419	101	0.0841667
466	395.266	127	0.105833
467	396.113	102	0.085
468	396.960	122	0.101667
469	397.806	94	0.0783333
470	398.653	124	0.103333
471	399.500	99	0.0825
472	400.347	122	0.101667
473	401.194	121	0.100833
474	402.040	110	0.0916667
475	402.887	112	0.0933333
476	403.734	102	0.085
477	404.581	115	0.0958333
478	405.427	98	0.0816667
479	406.274	111	0.0925
480	407.121	91	0.0758333
481	407.968	108	0.09
482	408.815	103	0.0858333
483	409.661	104	0.0866667
484	410.508	114	0.095
485	411.355	107	0.0891667
486	412.202	85	0.0708333
487	413.048	113	0.0941667
488	413.895	103	0.0858333
489	414.742	110	0.0916667
490	415.589	92	0.0766667
491	416.435	101	0.0841667
492	417.282	76	0.0633333
493	418.129	98	0.0816667
494	418.976	80	0.0666667
495	419.823	89	0.0741667
496	420.669	87	0.0725
497	421.516	90	0.075
498	422.363	98	0.0816667
499	423.210	89	0.0741667
500	424.056	97	0.0808333
501	424.903	97	0.0808333
502	425.750	97	0.0808333
503	426.597	99	0.0825
504	427.444	98	0.0816667
505	428.290	82	0.0683333
506	429.137	107	0.0891667
507	429.984	87	0.0725
508	430.831	74	0.0616667
509	431.677	77	0.0641667
510	432.524	90	0.075
511	433.371	87	0.0725
512	434.218	74	0.0616667
513	435.065	88	0.0733333
514	435.911	83	0.0691667
515	436.758	94	0.0783333
516	437.605	89	0.0741667
517	438.452	69	0.0575
518	439.298	83	0.0691667
519	440.145	75	0.0625
520	440.992	92	0.0766667
521	441.839	79	0.0658333
522	442.685	91	0.0758333
523	443.532	77	0.0641667
524	444.379	96	0.08
525	445.226	92	0.0766667
526	446.073	81	0.0675
527	446.919	83	0.0691667
528	447.766	79	0.0658333
529	448.613	88	0.0733333
530	449.460	81	0.0675
531	450.306	80	0.0666667
532	451.153	79	0.0658333
533	452.000	76	0.0633333
534	452.847	71	0.0591667
535	453.694	79	0.0658333
536	454.540	68	0.0566667
537	455.387	71	0.0591667
538	456.234	84	0.07
539	457.081	79	0.0658333
540	457.927	72	0.06
541	458.774	61	0.0508333
542	459.621	96	0.08
543	460.468	73	0.0608333
544	461.315	76	0.0633333
545	462.161	84	0.07
546	463.008	76	0.0633333
547	463.855	86	0.0716667
548	464.702	77	0.0641667
549	465.548	69	0.0575
550	466.395	74	0.0616667
551	467.242	72	0.06
552	468.089	88	0.0733333
553	468.935	74	0.0616667
554	469.782	59	0.0491667
555	470.629	50	0.0416667
556	471.476	70	0.0583333
557	472.323	63	0.0525
558	473.169	77	0.0641667
559	474.016	72	0.06
560	474.863	76	0.0633333
561	475.710	69	0.0575
562	476.556	74	0.0616667
563	477.403	60	0.05
564	478.250	60	0.05
565	479.097	69	0.0575
566	479.944	62	0.0516667
567	480.790	60	0.05
568	481.637	70	0.0583333
569	482.484	69	0.0575
570	483.331	66	0.055
571	484.177	59	0.0491667
572	485.024	60	0.05
573	485.871	59	0.0491667
574	486.718	64	0.0533333
575	487.565	80	0.0666667
576	488.411	68	0.0566667
577	489.258	71	0.0591667
578	490.105	80	0.0666667
579	490.952	70	0.0583333
580	491.798	74	0.0616667
581	492.645	60	0.05
582	493.492	65	0.0541667
583	494.339	62	0.0516667
584	495.185	54	0.045
585	496.032	62	0.0516667
586	496.879	72	0.06
587	497.726	56	0.0466667
588	498.573	40	0.0333333
589	499.419	65	0.0541667
590	500.266	67	0.0558333
591	501.113	69	0.0575
592	501.960	57	0.0475
593	502.806	65	0.0541667
594	503.653	61	0.0508333
595	504.500	52	0.0433333
596	505.347	69	0.0575
597	506.194	54	0.045
598	507.040	81	0.0675
599	507.887	58	0.0483333
600	508.734	56	0.0466667
601	509.581	47	0.0391667
602	510.427	61	0.0508333
603	511.274	67	0.0558333
604	512.121	47	0.0391667
605	512.968	58	0.0483333
606	513.815	48	0.04
607	514.661	50	0.0416667
608	515.508	47	0.0391667
609	516.355	55	0.0458333
610	517.202	53	0.0441667
611	518.048	52	0.0433333
612	518.895	52	0.0433333
613	519.742	47	0.0391667
614	520.589	65	0.0541667
615	521.436	55	0.0458333
616	522.282	75	0.0625
617	523.129	56	0.0466667
618	523.976	44	0.0366667
619	524.823	54	0.045
620	525.669	58	0.0483333
621	526.516	69	0.0575
622	527.363	63	0.0525
623	528.210	52	0.0433333
624	529.056	57	0.0475
625	529.903	59	0.0491667
626	530.750	66	0.055
627	531.597	60	0.05
628	532.444	59	0.0491667
629	533.290	63	0.0525
630	534.137	44	0.0366667
631	534.984	45	0.0375
632	535.831	67	0.0558333
633	536.677	51	0.0425
634	537.524	65	0.0541667
635	538.371	53	0.0441667
636	539.218	51	0.0425
637	540.065	47	0.0391667
638	540.911	47	0.0391667
639	541.758	73	0.0608333
640	542.605	47	0.0391667
641	543.452	50	0.0416667
642	544.298	51	0.0425
643	545.145	43	0.0358333
644	545.992	45	0.0375
645	546.839	56	0.0466667
646	547.686	47	0.0391667
647	548.532	49	0.0408333
648	549.379	49	0.0408333
649	550.226	57	0.0475
650	551.073	39	0.0325
651	551.919	38	0.0316667
652	552.766	52	0.0433333
653	553.613	55	0.0458333
654	554.460	44	0.0366667
655	555.306	69	0.0575
656	556.153	36	0.03
657	557.000	50	0.0416667
658	557.847	48	0.04
659	558.694	54	0.045
660	559.540	51	0.0425
661	560.387	50	0.0416667
662	561.234	57	0.0475
663	562.081	50	0.0416667
664	562.927	47	0.0391667
665	563.774	51	0.0425
666	564.621	44	0.0366667
667	565.468	40	0.0333333
668	566.315	53	0.0441667
669	567.161	45	0.0375
670	568.008	41	0.0341667
671	568.855	44	0.0366667
672	569.702	36	0.03
673	570.548	49	0.0408333
674	571.395	52	0.0433333
675	572.242	37	0.0308333
676	573.089	47	0.0391667
677	573.936	51	0.0425
678	574.782	50	0.0416667
679	575.629	37	0.0308333
680	576.476	45	0.0375
681	577.323	58	0.0483333
682	578.169	43	0.0358333
683	579.016	48	0.04
684	579.863	47	0.0391667
685	580.710	46	0.0383333
686	581.556	45	0.0375
687	582.403	37	0.0308333
688	583.250	43	0.0358333
689	584.097	53	0.0441667
690	584.944	29	0.0241667
691	585.790	50	0.0416667
692	586.637	51	0.0425
693	587.484	37	0.0308333
694	588.331	39	0.0325
695	589.177	39	0.0325
696	590.024	35	0.0291667
697	590.871	30	0.025
698	591.718	39	0.0325
699	592.565	32	0.0266667
700	593.411	38	0.0316667
701	594.258	34	0.0283333
702	595.105	33	0.0275
703	595.952	34	0.0283333
704	596.798	37	0.0308333
705	597.645	30	0.025
706	598.492	32	0.0266667
707	599.339	32	0.0266667
708	600.186	35	0.0291667
709	601.032	37	0.0308333
710	601.879	30	0.025
711	602.726	28	0.0233333
712	603.573	37	0.0308333
713	604.419	41	0.0341667
714	605.266	28	0.0233333
715	606.113	31	0.0258333
716	606.960	36	0.03
717	607.806	41	0.0341667
718	608.653	33	0.0275
719	609.500	28	0.0233333
720	610.347	31	0.0258333
721	611.194	23	0.0191667
722	612.040	32	0.0266667
723	612.887	38	0.0316667
724	613.734	35	0.0291667
725	614.581	30	0.025
726	615.427	43	0.0358333
727	616.274	22	0.0183333
728	617.121	39	0.0325
729	617.968	28	0.0233333
730	618.815	29	0.0241667
731	619.661	36	0.03
732	620.508	27	0.0225
733	621.355	34	0.0283333
734	622.202	28	0.0233333
735	623.048	20	0.0166667
736	623.895	17	0.0141667
737	624.742	34	0.0283333
738	625.589	39	0.0325
739	626.436	35	0.0291667
740	627.282	29	0.0241667
741	628.129	29	0.0241667
742	628.976	27	0.0225
743	629.823	25	0.0208333
744	630.669	31	0.0258333
745	631.516	25	0.0208333
746	632.363	22	0.0183333
747	633.210	28	0.0233333
748	634.056	25	0.0208333
749	634.903	18	0.015
750	635.750	30	0.025
751	636.597	25	0.0208333
752	637.444	17	0.0141667
753	638.290	35	0.0291667
754	639.137	23	0.0191667
755	639.984	23	0.0191667
756	640.831	20	0.0166667
757	641.677	19	0.0158333
758	642.524	26	0.0216667
759	643.371	28	0.0233333
760	644.218	21	0.0175
761	645.065	23	0.0191667
762	645.911	16	0.0133333
763	646.758	24	0.02
764	647.605	23	0.0191667
765	648.452	36	0.03
766	649.298	20	0.0166667
767	650.145	22	0.0183333
768	650.992	19	0.0158333
769	651.839	15	0.0125
770	652.686	17	0.0141667
771	653.532	18	0.015
772	654.379	25	0.0208333
773	655.226	23	0.0191667
774	656.073	26	0.0216667
775	656.919	29	0.0241667
776	657.766	21	0.0175
777	658.613	14	0.0116667
778	659.460	13	0.0108333
779	660.306	21	0.0175
780	661.153	21	0.0175
781	662.000	19	0.0158333
782	662.847	17	0.0141667
783	663.694	14	0.0116667
784	664.540	18	0.015
785	665.387	13	0.0108333
786	666.234	21	0.0175
787	667.081	14	0.0116667
788	667.927	18	0.015
789	668.774	17	0.0141667
790	669.621	14	0.0116667
791	670.468	26	0.0216667
792	671.315	19	0.0158333
793	672.161	21	0.0175
794	673.008	11	0.00916667
795	673.855	14	0.0116667
796	674.702	21	0.0175
797	675.548	15	0.0125
798	676.395	25	0.0208333
799	677.242	17	0.0141667
800	678.089	12	0.01
801	678.936	11	0.00916667
802	679.782	8	0.00666667
803	680.629	14	0.0116667
804	681.476	22	0.0183333
805	682.323	15	0.0125
806	683.169	17	0.0141667
807	684.016	12	0.01
808	684.863	17	0.0141667
809	685.710	17	0.0141667
810	686.556	11	0.00916667
811	687.403	14	0.0116667
812	688.250	9	0.0075
813	689.097	14	0.0116667
814	689.944	19	0.0158333
815	690.790	16	0.0133333
816	691.637	14	0.0116667
817	692.484	9	0.0075
818	693.331	14	0.0116667
819	694.177	8	0.00666667
820	695.024	10	0.00833333
821	695.871	14	0.0116667
822	696.718	17	0.0141667
823	697.565	20	0.0166667
824	698.411	18	0.015
825	699.258	17	0.0141667
826	700.105	14	0.0116667
827	700.952	11	0.00916667
828	701.798	13	0.0108333
829	702.645	16	0.0133333
830	703.492	6	0.005
831	704.339	15	0.0125
832	705.186	20	0.0166667
833	706.032	12	0.01
834	706.879	12	0.01
835	707.726	6	0.005
836	708.573	16	0.0133333
837	709.419	16	0.0133333
838	710.266	19	0.0158333
839	711.113	14	0.0116667
840	711.960	7	0.00583333
841	712.806	11	0.00916667
842	713.653	9	0.0075
843	714.500	12	0.01
844	715.347	11	0.00916667
845	716.194	8	0.00666667
846	717.040	8	0.00666667
847	717.887	18	0.015
848	718.734	10	0.00833333
849	719.581	16	0.0133333
850	720.427	17	0.0141667
851	721.274	6	0.005
852	722.121	15	0.0125
853	722.968	7	0.00583333
854	723.815	11	0.00916667
855	724.661	10	0.00833333
856	725.508	6	0.005
857	726.355	13	0.0108333
858	727.202	13	0.0108333
859	728.048	9	0.0075
860	728.895	9	0.0075
861	729.742	14	0.0116667
862	730.589	5	0.00416667
863	731.436	8	0.00666667
864	732.282	8	0.00666667
865	733.129	7	0.00583333
866	733.976	8	0.00666667
867	734.823	8	0.00666667
868	735.669	8	0.00666667
869	736.516	3	0.0025
870	737.363	10	0.00833333
871	738.210	12	0.01
872	739.056	11	0.00916667
873	739.903	8	0.00666667
874	740.750	8	0.00666667
875	741.597	9	0.0075
876	742.444	7	0.00583333
877	743.290	9	0.0075
878	744.137	6	0.005
879	744.984	10	0.00833333
880	745.831	11	0.00916667
881	746.677	7	0.00583333
882	747.524	12	0.01
883	748.371	4	0.00333333
884	749.218	3	0.0025
885	750.065	8	0.00666667
886	750.911	6	0.005
887	751.758	6	0.005
888	752.605	4	0.00333333
889	753.452	7	0.00583333
890	754.298	7	0.00583333
891	755.145	5	0.00416667
892	755.992	5	0.00416667
893	756.839	6	0.005
894	757.686	6	0.005
895	758.532	9	0.0075
896	759.379	9	0.0075
897	760.226	5	0.00416667
898	761.073	5	0.00416667
899	761.919	4	0.00333333
900	762.766	12	0.01
901	763.613	5	0.00416667
902	764.460	9	0.0075
903	765.306	10	0.00833333
904	766.153	4	0.00333333
905	767.000	9	0.0075
906	767.847	5	0.00416667
907	768.694	4	0.00333333
908	769.540	6	0.005
909	770.387	9	0.0075
910	771.234	9	0.0075
911	772.081	6	0.005
912	772.927	9	0.0075
913	773.774	9	0.0075
914	774.621	6	0.005
915	775.468	7	0.00583333
916	776.315	4	0.00333333
917	777.161	7	0.00583333
918	778.008	6	0.005
919	778.855	6	0.005
920	779.702	7	0.00583333
921	780.548	7	0.00583333
922	781.395	6	0.005
923	782.242	4	0.00333333
924	783.089	7	0.00583333
925	783.936	8	0.00666667
926	784.782	2	0.00166667
927	785.629	5	0.00416667
928	786.476	1	0.000833333
929	787.323	6	0.005
930	788.169	6	0.005
931	789.016	4	0.00333333
932	789.863	4	0.00333333
933	790.710	6	0.005
934	791.556	5	0.00416667
935	792.403	6	0.005
936	793.250	1	0.000833333
937	794.097	9	0.0075
938	794.944	5	0.00416667
939	795.790	2	0.00166667
940	796.637	2	0.00166667
941	797.484	1	0.000833333
942	798.331	3	0.0025
943	799.177	7	0.00583333
944	800.024	2	0.00166667
945	800.871	5	0.00416667
946	801.718	6	0.005
947	802.565	2	0.00166667
948	803.411	4	0.00333333
949	804.258	2	0.00166667
950	805.105	2	0.00166667
951	805.952	2	0.00166667
952	806.798	2	0.00166667
953	807.645	4	0.00333333
954	808.492	8	0.00666667
955	809.339	4	0.00333333
956	810.186	4	0.00333333
957	811.032	3	0.0025
958	811.879	4	0.00333333
959	812.726	1	0.000833333
960	813.573	4	0.00333333
961	814.419	2	0.00166667
962	815.266	3	0.0025
963	816.113	3	0.0025
964	816.960	1	0.000833333
965	817.806	2	0.00166667
966	818.653	1	0.000833333
967	819.500	7	0.00583333
968	820.347	3	0.0025
969	821.194	3	0.0025
970	822.040	5	0.00416667
971	822.887	4	0.00333333
972	823.734	2	0.00166667
973	824.581	6	0.005
974	825.427	4	0.00333333
975	826.274	1	0.000833333
976	827.121	7	0.00583333
977	827.968	4	0.00333333
978	828.815	1	0.000833333
979	829.661	4	0.00333333
980	830.508	5	0.00416667
981	831.355	4	0.00333333
982	832.202	2	0.00166667
983	833.048	1	0.000833333
984	833.895	0	0
985	834.742	1	0.000833333
986	835.589	3	0.0025
987	836.436	2	0.00166667
988	837.282	3	0.0025
989	838.129	1	0.000833333
990	838.976	4	0.00333333
991	839.823	1	0.000833333
992	840.669	0	0
993	841.516	2	0.00166667
994	842.363	1	0.000833333
995	843.210	1	0.000833333
996	844.056	6	0.005
997	844.903	4	0.00333333
998	845.750	1	0.000833333
999	846.597	0	0
1000	847.444	0	0
1001	848.290	3	0.0025
1002	849.137	1	0.000833333
1003	849.984	5	0.00416667
1004	850.831	1	0.000833333
1005	851.677	1	0.000833333
1006	852.524	5	0.00416667
1007	853.371	2	0.00166667
1008	854.218	3	0.0025
1009	855.065	2	0.00166667
1010	855.911	0	0
1011	856.758	1	0.000833333
1012	857.605	1	0.000833333
1013	858.452	1	0.000833333
1014	859.298	1	0.000833333
1015	860.145	2	0.00166667
