#
# Sample name: Sample title.                                                   
# Sample id:   
# Sample type: 
# User name:   
# Sample description: 
#
# Start time:    2024-05-24, 12:00:12
# Real time (s): 1223.860
# Live time (s): 1200.000
#
# Total counts:  2281979
#
# Left marker:  511 (433.371 keV)
# Right marker: 513 (435.065 keV)
# Counts:  4172
#
# Energy calibration coefficients ( E = sum(Ai * n**i) )
#     A0: 0.669355
#     A1: 0.846774
#     A2: 0.000000
#     A3: 0.000000
# Energy unit: keV
#
# Channel data
# n	energy(keV)	counts	rate(1/s)
#-----------------------------------------------------------------------
70	59.944	4984	4.15333
71	60.790	4872	4.06
72	61.637	4967	4.13917
73	62.484	5193	4.3275
74	63.331	5076	4.23
75	64.177	5101	4.25083
76	65.024	5139	4.2825
77	65.871	5219	4.34917
78	66.718	5292	4.41
79	67.565	5146	4.28833
80	68.411	5237	4.36417
81	69.258	5352	4.46
82	70.105	5218	4.34833
83	70.952	5396	4.49667
84	71.798	5308	4.42333
85	72.645	5449	4.54083
86	73.492	5443	4.53583
87	74.339	5494	4.57833
88	75.185	5564	4.63667
89	76.032	5593	4.66083
90	76.879	5795	4.82917
91	77.726	5754	4.795
92	78.573	5825	4.85417
93	79.419	5862	4.885
94	80.266	5969	4.97417
95	81.113	5792	4.82667
96	81.960	6026	5.02167
97	82.806	6041	5.03417
98	83.653	6036	5.03
99	84.500	6078	5.065
100	85.347	6077	5.06417
101	86.194	6197	5.16417
102	87.040	6135	5.1125
103	87.887	6365	5.30417
104	88.734	6196	5.16333
105	89.581	6244	5.20333
106	90.427	6242	5.20167
107	91.274	6250	5.20833
108	92.121	6275	5.22917
109	92.968	6310	5.25833
110	93.815	6278	5.23167
111	94.661	6280	5.23333
112	95.508	6340	5.28333
113	96.355	6516	5.43
114	97.202	6233	5.19417
115	98.048	6287	5.23917
116	98.895	6252	5.21
117	99.742	6230	5.19167
118	100.589	6282	5.235
119	101.435	6264	5.22
120	102.282	6263	5.21917
121	103.129	6168	5.14
122	103.976	6164	5.13667
123	104.823	6199	5.16583
124	105.669	6049	5.04083
125	106.516	5966	4.97167
126	107.363	6001	5.00083
127	108.210	5949	4.9575
128	109.056	5913	4.9275
129	109.903	5934	4.945
130	110.750	5796	4.83
131	111.597	5840	4.86667
132	112.444	5756	4.79667
133	113.290	5810	4.84167
134	114.137	5654	4.71167
135	114.984	5629	4.69083
136	115.831	5562	4.635
137	116.677	5522	4.60167
138	117.524	5439	4.5325
139	118.371	5516	4.59667
140	119.218	5580	4.65
141	120.065	5395	4.49583
142	120.911	5489	4.57417
143	121.758	5272	4.39333
144	122.605	5322	4.435
145	123.452	5273	4.39417
146	124.298	5303	4.41917
147	125.145	5238	4.365
148	125.992	5325	4.4375
149	126.839	5109	4.2575
150	127.685	5085	4.2375
151	128.532	5027	4.18917
152	129.379	4924	4.10333
153	130.226	4994	4.16167
154	131.073	4957	4.13083
155	131.919	4926	4.105
156	132.766	4939	4.11583
157	133.613	4736	3.94667
158	134.460	4772	3.97667
159	135.306	4793	3.99417
160	136.153	4945	4.12083
161	137.000	4702	3.91833
162	137.847	4824	4.02
163	138.694	4711	3.92583
164	139.540	4603	3.83583
165	140.387	4603	3.83583
166	141.234	4632	3.86
167	142.081	4719	3.9325
168	142.927	4692	3.91
169	143.774	4618	3.84833
170	144.621	4742	3.95167
171	145.468	4701	3.9175
172	146.315	4550	3.79167
173	147.161	4549	3.79083
174	148.008	4477	3.73083
175	148.855	4395	3.6625
176	149.702	4430	3.69167
177	150.548	4426	3.68833
178	151.395	4413	3.6775
179	152.242	4378	3.64833
180	153.089	4410	3.675
181	153.935	4405	3.67083
182	154.782	4435	3.69583
183	155.629	4323	3.6025
184	156.476	4400	3.66667
185	157.323	4258	3.54833
186	158.169	4192	3.49333
187	159.016	4405	3.67083
188	159.863	4217	3.51417
189	160.710	4264	3.55333
190	161.556	4117	3.43083
191	162.403	4240	3.53333
192	163.250	4311	3.5925
193	164.097	4261	3.55083
194	164.944	4279	3.56583
195	165.790	4223	3.51917
196	166.637	4244	3.53667
197	167.484	4248	3.54
198	168.331	4227	3.5225
199	169.177	4109	3.42417
200	170.024	4188	3.49
201	170.871	4081	3.40083
202	171.718	4102	3.41833
203	172.565	4016	3.34667
204	173.411	4086	3.405
205	174.258	4142	3.45167
206	175.105	3923	3.26917
207	175.952	4206	3.505
208	176.798	4076	3.39667
209	177.645	4009	3.34083
210	178.492	4069	3.39083
211	179.339	4220	3.51667
212	180.185	3963	3.3025
213	181.032	4043	3.36917
214	181.879	4101	3.4175
215	182.726	4080	3.4
216	183.573	4105	3.42083
217	184.419	4002	3.335
218	185.266	3868	3.22333
219	186.113	3812	3.17667
220	186.960	3988	3.32333
221	187.806	4039	3.36583
222	188.653	3913	3.26083
223	189.500	4096	3.41333
224	190.347	3886	3.23833
225	191.194	3979	3.31583
226	192.040	3894	3.245
227	192.887	3902	3.25167
228	193.734	3905	3.25417
229	194.581	4036	3.36333
230	195.427	4110	3.425
231	196.274	3875	3.22917
232	197.121	3910	3.25833
233	197.968	3854	3.21167
234	198.815	3837	3.1975
235	199.661	3980	3.31667
236	200.508	4100	3.41667
237	201.355	3850	3.20833
238	202.202	3974	3.31167
239	203.048	3886	3.23833
240	203.895	3948	3.29
241	204.742	3960	3.3
242	205.589	3934	3.27833
243	206.435	3900	3.25
244	207.282	3856	3.21333
245	208.129	3929	3.27417
246	208.976	3814	3.17833
247	209.823	3937	3.28083
248	210.669	3877	3.23083
249	211.516	3851	3.20917
250	212.363	3783	3.1525
251	213.210	3870	3.225
252	214.056	3864	3.22
253	214.903	3844	3.20333
254	215.750	3914	3.26167
255	216.597	3861	3.2175
256	217.444	3835	3.19583
257	218.290	3800	3.16667
258	219.137	3902	3.25167
259	219.984	3834	3.195
260	220.831	3831	3.1925
261	221.677	3861	3.2175
262	222.524	3761	3.13417
263	223.371	3935	3.27917
264	224.218	3796	3.16333
265	225.065	3985	3.32083
266	225.911	3927	3.2725
267	226.758	3884	3.23667
268	227.605	3917	3.26417
269	228.452	3850	3.20833
270	229.298	3874	3.22833
271	230.145	3825	3.1875
272	230.992	3966	3.305
273	231.839	3955	3.29583
274	232.685	3746	3.12167
275	233.532	3944	3.28667
276	234.379	3860	3.21667
277	235.226	3899	3.24917
278	236.073	3886	3.23833
279	236.919	3921	3.2675
280	237.766	3953	3.29417
281	238.613	3828	3.19
282	239.460	3857	3.21417
283	240.306	3843	3.2025
284	241.153	3917	3.26417
285	242.000	3922	3.26833
286	242.847	3808	3.17333
287	243.694	3920	3.26667
288	244.540	3770	3.14167
289	245.387	3892	3.24333
290	246.234	3938	3.28167
291	247.081	3744	3.12
292	247.927	3889	3.24083
293	248.774	3839	3.19917
294	249.621	3968	3.30667
295	250.468	4001	3.33417
296	251.315	3929	3.27417
297	252.161	3780	3.15
298	253.008	3884	3.23667
299	253.855	3997	3.33083
300	254.702	3884	3.23667
301	255.548	3931	3.27583
302	256.395	3916	3.26333
303	257.242	3851	3.20917
304	258.089	3906	3.255
305	258.935	3931	3.27583
306	259.782	3913	3.26083
307	260.629	3892	3.24333
308	261.476	3970	3.30833
309	262.323	3827	3.18917
310	263.169	3960	3.3
311	264.016	3896	3.24667
312	264.863	3822	3.185
313	265.710	3885	3.2375
314	266.556	3844	3.20333
315	267.403	3894	3.245
316	268.250	3824	3.18667
317	269.097	3982	3.31833
318	269.944	3836	3.19667
319	270.790	3812	3.17667
320	271.637	3884	3.23667
321	272.484	3814	3.17833
322	273.331	3852	3.21
323	274.177	3769	3.14083
324	275.024	3784	3.15333
325	275.871	3864	3.22
326	276.718	3669	3.0575
327	277.565	3731	3.10917
328	278.411	3892	3.24333
329	279.258	3619	3.01583
330	280.105	3741	3.1175
331	280.952	3688	3.07333
332	281.798	3700	3.08333
333	282.645	3684	3.07
334	283.492	3682	3.06833
335	284.339	3625	3.02083
336	285.185	3496	2.91333
337	286.032	3635	3.02917
338	286.879	3535	2.94583
339	287.726	3533	2.94417
340	288.573	3579	2.9825
341	289.419	3527	2.93917
342	290.266	3488	2.90667
343	291.113	3495	2.9125
344	291.960	3374	2.81167
345	292.806	3315	2.7625
346	293.653	3548	2.95667
347	294.500	3392	2.82667
348	295.347	3400	2.83333
349	296.194	3249	2.7075
350	297.040	3295	2.74583
351	297.887	3173	2.64417
352	298.734	3201	2.6675
353	299.581	3147	2.6225
354	300.427	3106	2.58833
355	301.274	3185	2.65417
356	302.121	3144	2.62
357	302.968	3041	2.53417
358	303.815	2927	2.43917
359	304.661	2925	2.4375
360	305.508	2901	2.4175
361	306.355	2926	2.43833
362	307.202	2870	2.39167
363	308.048	2846	2.37167
364	308.895	2768	2.30667
365	309.742	2787	2.3225
366	310.589	2698	2.24833
367	311.435	2675	2.22917
368	312.282	2741	2.28417
369	313.129	2664	2.22
370	313.976	2646	2.205
371	314.823	2592	2.16
372	315.669	2585	2.15417
373	316.516	2561	2.13417
374	317.363	2563	2.13583
375	318.210	2463	2.0525
376	319.056	2430	2.025
377	319.903	2414	2.01167
378	320.750	2342	1.95167
379	321.597	2434	2.02833
380	322.444	2434	2.02833
381	323.290	2323	1.93583
382	324.137	2359	1.96583
383	324.984	2294	1.91167
384	325.831	2372	1.97667
385	326.677	2345	1.95417
386	327.524	2266	1.88833
387	328.371	2294	1.91167
388	329.218	2266	1.88833
389	330.065	2199	1.8325
390	330.911	2144	1.78667
391	331.758	2217	1.8475
392	332.605	2268	1.89
393	333.452	2197	1.83083
394	334.298	2211	1.8425
395	335.145	2045	1.70417
396	335.992	2135	1.77917
397	336.839	2216	1.84667
398	337.685	2216	1.84667
399	338.532	2252	1.87667
400	339.379	2268	1.89
401	340.226	2253	1.8775
402	341.073	2289	1.9075
403	341.919	2304	1.92
404	342.766	2202	1.835
405	343.613	2291	1.90917
406	344.460	2375	1.97917
407	345.306	2309	1.92417
408	346.153	2303	1.91917
409	347.000	2448	2.04
410	347.847	2344	1.95333
411	348.694	2421	2.0175
412	349.540	2485	2.07083
413	350.387	2531	2.10917
414	351.234	2534	2.11167
415	352.081	2560	2.13333
416	352.927	2504	2.08667
417	353.774	2671	2.22583
418	354.621	2605	2.17083
419	355.468	2707	2.25583
420	356.315	2641	2.20083
421	357.161	2755	2.29583
422	358.008	2781	2.3175
423	358.855	2782	2.31833
424	359.702	2887	2.40583
425	360.548	2830	2.35833
426	361.395	3091	2.57583
427	362.242	3026	2.52167
428	363.089	3082	2.56833
429	363.935	3142	2.61833
430	364.782	3168	2.64
431	365.629	3200	2.66667
432	366.476	3214	2.67833
433	367.323	3272	2.72667
434	368.169	3356	2.79667
435	369.016	3384	2.82
436	369.863	3402	2.835
437	370.710	3459	2.8825
438	371.556	3477	2.8975
439	372.403	3552	2.96
440	373.250	3404	2.83667
441	374.097	3598	2.99833
442	374.944	3688	3.07333
443	375.790	3746	3.12167
444	376.637	3691	3.07583
445	377.484	3676	3.06333
446	378.331	3747	3.1225
447	379.177	3872	3.22667
448	380.024	3813	3.1775
449	380.871	3754	3.12833
450	381.718	3890	3.24167
451	382.565	3842	3.20167
452	383.411	3972	3.31
453	384.258	3822	3.185
454	385.105	3934	3.27833
455	385.952	3863	3.21917
456	386.798	3843	3.2025
457	387.645	3964	3.30333
458	388.492	3912	3.26
459	389.339	3869	3.22417
460	390.185	3873	3.2275
461	391.032	3738	3.115
462	391.879	3804	3.17
463	392.726	3843	3.2025
464	393.573	3968	3.30667
465	394.419	3720	3.1
466	395.266	3705	3.0875
467	396.113	3728	3.10667
468	396.960	3626	3.02167
469	397.806	3719	3.09917
470	398.653	3603	3.0025
471	399.500	3712	3.09333
472	400.347	3606	3.005
473	401.194	3417	2.8475
474	402.040	3594	2.995
475	402.887	3527	2.93917
476	403.734	3366	2.805
477	404.581	3405	2.8375
478	405.427	3321	2.7675
479	406.274	3256	2.71333
480	407.121	3421	2.85083
481	407.968	3291	2.7425
482	408.815	3184	2.65333
483	409.661	3070	2.55833
484	410.508	3135	2.6125
485	411.355	3034	2.52833
486	412.202	2960	2.46667
487	413.048	3037	2.53083
488	413.895	3018	2.515
489	414.742	2892	2.41
490	415.589	2968	2.47333
491	416.435	2816	2.34667
492	417.282	2723	2.26917
493	418.129	2806	2.33833
494	418.976	2701	2.25083
495	419.823	2604	2.17
496	420.669	2637	2.1975
497	421.516	2527	2.10583
498	422.363	2578	2.14833
499	423.210	2561	2.13417
500	424.056	2426	2.02167
501	424.903	2473	2.06083
502	425.750	2452	2.04333
503	426.597	2386	1.98833
504	427.444	2268	1.89
505	428.290	2317	1.93083
506	429.137	2219	1.84917
507	429.984	2335	1.94583
508	430.831	2229	1.8575
509	431.677	2136	1.78
510	432.524	2160	1.8
511	433.371	2136	1.78
512	434.218	2120	1.76667
513	435.065	2052	1.71
514	435.911	2014	1.67833
515	436.758	2000	1.66667
516	437.605	1964	1.63667
517	438.452	2008	1.67333
518	439.298	1856	1.54667
519	440.145	1827	1.5225
520	440.992	1893	1.5775
521	441.839	1856	1.54667
522	442.685	1825	1.52083
523	443.532	1798	1.49833
524	444.379	1737	1.4475
525	445.226	1834	1.52833
526	446.073	1695	1.4125
527	446.919	1668	1.39
528	447.766	1730	1.44167
529	448.613	1615	1.34583
530	449.460	1627	1.35583
531	450.306	1652	1.37667
532	451.153	1556	1.29667
533	452.000	1655	1.37917
534	452.847	1591	1.32583
535	453.694	1587	1.3225
536	454.540	1573	1.31083
537	455.387	1492	1.24333
538	456.234	1426	1.18833
539	457.081	1485	1.2375
540	457.927	1478	1.23167
541	458.774	1419	1.1825
542	459.621	1445	1.20417
543	460.468	1434	1.195
544	461.315	1459	1.21583
545	462.161	1380	1.15
546	463.008	1341	1.1175
547	463.855	1348	1.12333
548	464.702	1283	1.06917
549	465.548	1262	1.05167
550	466.395	1273	1.06083
551	467.242	1249	1.04083
552	468.089	1251	1.0425
553	468.935	1185	0.9875
554	469.782	1233	1.0275
555	470.629	1233	1.0275
556	471.476	1183	0.985833
557	472.323	1136	0.946667
558	473.169	1114	0.928333
559	474.016	1069	0.890833
560	474.863	1127	0.939167
561	475.710	1159	0.965833
562	476.556	1057	0.880833
563	477.403	1129	0.940833
564	478.250	996	0.83
565	479.097	1044	0.87
566	479.944	1004	0.836667
567	480.790	1038	0.865
568	481.637	1010	0.841667
569	482.484	928	0.773333
570	483.331	967	0.805833
571	484.177	925	0.770833
572	485.024	918	0.765
573	485.871	872	0.726667
574	486.718	899	0.749167
575	487.565	869	0.724167
576	488.411	929	0.774167
577	489.258	854	0.711667
578	490.105	877	0.730833
579	490.952	838	0.698333
580	491.798	886	0.738333
581	492.645	786	0.655
582	493.492	809	0.674167
583	494.339	785	0.654167
584	495.185	835	0.695833
585	496.032	790	0.658333
586	496.879	753	0.6275
587	497.726	802	0.668333
588	498.573	720	0.6
589	499.419	722	0.601667
590	500.266	732	0.61
591	501.113	728	0.606667
592	501.960	734	0.611667
593	502.806	724	0.603333
594	503.653	741	0.6175
595	504.500	722	0.601667
596	505.347	755	0.629167
597	506.194	681	0.5675
598	507.040	703	0.585833
599	507.887	686	0.571667
600	508.734	657	0.5475
601	509.581	685	0.570833
602	510.427	620	0.516667
603	511.274	662	0.551667
604	512.121	685	0.570833
605	512.968	661	0.550833
606	513.815	665	0.554167
607	514.661	684	0.57
608	515.508	638	0.531667
609	516.355	606	0.505
610	517.202	622	0.518333
611	518.048	597	0.4975
612	518.895	618	0.515
613	519.742	615	0.5125
614	520.589	565	0.470833
615	521.436	608	0.506667
616	522.282	592	0.493333
617	523.129	613	0.510833
618	523.976	617	0.514167
619	524.823	579	0.4825
620	525.669	581	0.484167
621	526.516	580	0.483333
622	527.363	563	0.469167
623	528.210	613	0.510833
624	529.056	593	0.494167
625	529.903	627	0.5225
626	530.750	572	0.476667
627	531.597	559	0.465833
628	532.444	569	0.474167
629	533.290	541	0.450833
630	534.137	579	0.4825
631	534.984	563	0.469167
632	535.831	520	0.433333
633	536.677	592	0.493333
634	537.524	561	0.4675
635	538.371	551	0.459167
636	539.218	562	0.468333
637	540.065	581	0.484167
638	540.911	535	0.445833
639	541.758	525	0.4375
640	542.605	552	0.46
641	543.452	541	0.450833
642	544.298	543	0.4525
643	545.145	562	0.468333
644	545.992	553	0.460833
645	546.839	521	0.434167
646	547.686	558	0.465
647	548.532	554	0.461667
648	549.379	483	0.4025
649	550.226	489	0.4075
650	551.073	570	0.475
651	551.919	543	0.4525
652	552.766	571	0.475833
653	553.613	489	0.4075
654	554.460	534	0.445
655	555.306	500	0.416667
656	556.153	551	0.459167
657	557.000	503	0.419167
658	557.847	521	0.434167
659	558.694	512	0.426667
660	559.540	513	0.4275
661	560.387	480	0.4
662	561.234	501	0.4175
663	562.081	494	0.411667
664	562.927	527	0.439167
665	563.774	483	0.4025
666	564.621	506	0.421667
667	565.468	489	0.4075
668	566.315	513	0.4275
669	567.161	488	0.406667
670	568.008	468	0.39
671	568.855	493	0.410833
672	569.702	484	0.403333
673	570.548	456	0.38
674	571.395	497	0.414167
675	572.242	490	0.408333
676	573.089	492	0.41
677	573.936	500	0.416667
678	574.782	471	0.3925
679	575.629	450	0.375
680	576.476	464	0.386667
681	577.323	493	0.410833
682	578.169	551	0.459167
683	579.016	463	0.385833
684	579.863	482	0.401667
685	580.710	472	0.393333
686	581.556	461	0.384167
687	582.403	488	0.406667
688	583.250	505	0.420833
689	584.097	410	0.341667
690	584.944	429	0.3575
691	585.790	440	0.366667
692	586.637	470	0.391667
693	587.484	459	0.3825
694	588.331	420	0.35
695	589.177	472	0.393333
696	590.024	504	0.42
697	590.871	428	0.356667
698	591.718	493	0.410833
699	592.565	481	0.400833
700	593.411	454	0.378333
701	594.258	461	0.384167
702	595.105	431	0.359167
703	595.952	416	0.346667
704	596.798	471	0.3925
705	597.645	427	0.355833
706	598.492	413	0.344167
707	599.339	478	0.398333
708	600.186	424	0.353333
709	601.032	435	0.3625
710	601.879	421	0.350833
711	602.726	439	0.365833
712	603.573	415	0.345833
713	604.419	438	0.365
714	605.266	413	0.344167
715	606.113	436	0.363333
716	606.960	437	0.364167
717	607.806	441	0.3675
718	608.653	413	0.344167
719	609.500	443	0.369167
720	610.347	439	0.365833
721	611.194	434	0.361667
722	612.040	429	0.3575
723	612.887	425	0.354167
724	613.734	392	0.326667
725	614.581	420	0.35
726	615.427	403	0.335833
727	616.274	398	0.331667
728	617.121	425	0.354167
729	617.968	444	0.37
730	618.815	432	0.36
731	619.661	398	0.331667
732	620.508	413	0.344167
733	621.355	438	0.365
734	622.202	429	0.3575
735	623.048	414	0.345
736	623.895	409	0.340833
737	624.742	438	0.365
738	625.589	413	0.344167
739	626.436	402	0.335
740	627.282	406	0.338333
741	628.129	396	0.33
742	628.976	392	0.326667
743	629.823	421	0.350833
744	630.669	354	0.295
745	631.516	378	0.315
746	632.363	396	0.33
747	633.210	389	0.324167
748	634.056	413	0.344167
749	634.903	362	0.301667
750	635.750	420	0.35
751	636.597	390	0.325
752	637.444	401	0.334167
753	638.290	405	0.3375
754	639.137	383	0.319167
755	639.984	382	0.318333
756	640.831	434	0.361667
757	641.677	368	0.306667
758	642.524	435	0.3625
759	643.371	416	0.346667
760	644.218	377	0.314167
761	645.065	381	0.3175
762	645.911	394	0.328333
763	646.758	366	0.305
764	647.605	383	0.319167
765	648.452	364	0.303333
766	649.298	352	0.293333
767	650.145	399	0.3325
768	650.992	366	0.305
769	651.839	408	0.34
770	652.686	385	0.320833
771	653.532	372	0.31
772	654.379	352	0.293333
773	655.226	388	0.323333
774	656.073	346	0.288333
775	656.919	390	0.325
776	657.766	364	0.303333
777	658.613	374	0.311667
778	659.460	355	0.295833
779	660.306	342	0.285
780	661.153	353	0.294167
781	662.000	346	0.288333
782	662.847	373	0.310833
783	663.694	355	0.295833
784	664.540	349	0.290833
785	665.387	364	0.303333
786	666.234	329	0.274167
787	667.081	364	0.303333
788	667.927	347	0.289167
789	668.774	352	0.293333
790	669.621	326	0.271667
791	670.468	334	0.278333
792	671.315	345	0.2875
793	672.161	346	0.288333
794	673.008	362	0.301667
795	673.855	337	0.280833
796	674.702	338	0.281667
797	675.548	344	0.286667
798	676.395	373	0.310833
799	677.242	330	0.275
800	678.089	350	0.291667
801	678.936	333	0.2775
802	679.782	331	0.275833
803	680.629	298	0.248333
804	681.476	294	0.245
805	682.323	313	0.260833
806	683.169	321	0.2675
807	684.016	304	0.253333
808	684.863	301	0.250833
809	685.710	333	0.2775
810	686.556	291	0.2425
811	687.403	308	0.256667
812	688.250	343	0.285833
813	689.097	304	0.253333
814	689.944	296	0.246667
815	690.790	327	0.2725
816	691.637	300	0.25
817	692.484	312	0.26
818	693.331	335	0.279167
819	694.177	318	0.265
820	695.024	324	0.27
821	695.871	324	0.27
822	696.718	292	0.243333
823	697.565	259	0.215833
824	698.411	289	0.240833
825	699.258	294	0.245
826	700.105	321	0.2675
827	700.952	265	0.220833
828	701.798	324	0.27
829	702.645	275	0.229167
830	703.492	305	0.254167
831	704.339	284	0.236667
832	705.186	286	0.238333
833	706.032	323	0.269167
834	706.879	295	0.245833
835	707.726	289	0.240833
836	708.573	267	0.2225
837	709.419	266	0.221667
838	710.266	284	0.236667
839	711.113	280	0.233333
840	711.960	273	0.2275
841	712.806	257	0.214167
842	713.653	287	0.239167
843	714.500	294	0.245
844	715.347	269	0.224167
845	716.194	271	0.225833
846	717.040	265	0.220833
847	717.887	268	0.223333
848	718.734	254	0.211667
849	719.581	285	0.2375
850	720.427	251	0.209167
851	721.274	274	0.228333
852	722.121	288	0.24
853	722.968	263	0.219167
854	723.815	300	0.25
855	724.661	245	0.204167
856	725.508	261	0.2175
857	726.355	309	0.2575
858	727.202	279	0.2325
859	728.048	259	0.215833
860	728.895	267	0.2225
861	729.742	279	0.2325
862	730.589	239	0.199167
863	731.436	245	0.204167
864	732.282	245	0.204167
865	733.129	284	0.236667
866	733.976	277	0.230833
867	734.823	227	0.189167
868	735.669	253	0.210833
869	736.516	233	0.194167
870	737.363	267	0.2225
871	738.210	269	0.224167
872	739.056	274	0.228333
873	739.903	284	0.236667
874	740.750	244	0.203333
875	741.597	262	0.218333
876	742.444	245	0.204167
877	743.290	240	0.2
878	744.137	253	0.210833
879	744.984	239	0.199167
880	745.831	240	0.2
881	746.677	238	0.198333
882	747.524	276	0.23
883	748.371	243	0.2025
884	749.218	265	0.220833
885	750.065	254	0.211667
886	750.911	226	0.188333
887	751.758	249	0.2075
888	752.605	236	0.196667
889	753.452	251	0.209167
890	754.298	240	0.2
891	755.145	274	0.228333
892	755.992	253	0.210833
893	756.839	232	0.193333
894	757.686	224	0.186667
895	758.532	242	0.201667
896	759.379	243	0.2025
897	760.226	260	0.216667
898	761.073	259	0.215833
899	761.919	258	0.215
900	762.766	240	0.2
901	763.613	262	0.218333
902	764.460	253	0.210833
903	765.306	222	0.185
904	766.153	241	0.200833
905	767.000	246	0.205
906	767.847	232	0.193333
907	768.694	250	0.208333
908	769.540	257	0.214167
909	770.387	251	0.209167
910	771.234	303	0.2525
911	772.081	230	0.191667
912	772.927	252	0.21
913	773.774	241	0.200833
914	774.621	258	0.215
915	775.468	233	0.194167
916	776.315	240	0.2
917	777.161	253	0.210833
918	778.008	236	0.196667
919	778.855	236	0.196667
920	779.702	234	0.195
921	780.548	224	0.186667
922	781.395	237	0.1975
923	782.242	252	0.21
924	783.089	238	0.198333
925	783.936	257	0.214167
926	784.782	229	0.190833
927	785.629	284	0.236667
928	786.476	241	0.200833
929	787.323	265	0.220833
930	788.169	223	0.185833
931	789.016	235	0.195833
932	789.863	242	0.201667
933	790.710	262	0.218333
934	791.556	209	0.174167
935	792.403	245	0.204167
936	793.250	244	0.203333
937	794.097	236	0.196667
938	794.944	229	0.190833
939	795.790	232	0.193333
940	796.637	251	0.209167
941	797.484	223	0.185833
942	798.331	218	0.181667
943	799.177	240	0.2
944	800.024	272	0.226667
945	800.871	245	0.204167
946	801.718	277	0.230833
947	802.565	246	0.205
948	803.411	247	0.205833
949	804.258	217	0.180833
950	805.105	224	0.186667
951	805.952	260	0.216667
952	806.798	226	0.188333
953	807.645	227	0.189167
954	808.492	247	0.205833
955	809.339	256	0.213333
956	810.186	246	0.205
957	811.032	236	0.196667
958	811.879	244	0.203333
959	812.726	245	0.204167
960	813.573	230	0.191667
961	814.419	254	0.211667
962	815.266	237	0.1975
963	816.113	237	0.1975
964	816.960	219	0.1825
965	817.806	242	0.201667
966	818.653	240	0.2
967	819.500	251	0.209167
968	820.347	246	0.205
969	821.194	220	0.183333
970	822.040	225	0.1875
971	822.887	209	0.174167
972	823.734	238	0.198333
973	824.581	259	0.215833
974	825.427	254	0.211667
975	826.274	225	0.1875
976	827.121	241	0.200833
977	827.968	223	0.185833
978	828.815	234	0.195
979	829.661	254	0.211667
980	830.508	230	0.191667
981	831.355	237	0.1975
982	832.202	205	0.170833
983	833.048	234	0.195
984	833.895	233	0.194167
985	834.742	251	0.209167
986	835.589	230	0.191667
987	836.436	252	0.21
988	837.282	233	0.194167
989	838.129	255	0.2125
990	838.976	238	0.198333
991	839.823	252	0.21
992	840.669	236	0.196667
993	841.516	218	0.181667
994	842.363	230	0.191667
995	843.210	195	0.1625
996	844.056	237	0.1975
997	844.903	229	0.190833
998	845.750	252	0.21
999	846.597	235	0.195833
1000	847.444	235	0.195833
1001	848.290	226	0.188333
1002	849.137	249	0.2075
