#
# Sample name: Sample title.                                                   
# Sample id:   
# Sample type: 
# User name:   
# Sample description: 
#
# Start time:    2024-05-24, 13:17:28
# Real time (s): 1262.230
# Live time (s): 1200.000
#
# Total counts:  209581
#
# Left marker:  511 (433.371 keV)
# Right marker: 513 (435.065 keV)
# Counts:  252
#
# Energy calibration coefficients ( E = sum(Ai * n**i) )
#     A0: 0.669355
#     A1: 0.846774
#     A2: 0.000000
#     A3: 0.000000
# Energy unit: keV
#
# Channel data
# n	energy(keV)	counts	rate(1/s)
#-----------------------------------------------------------------------
97	82.806	459	0.3825
98	83.653	460	0.383333
99	84.500	440	0.366667
100	85.347	401	0.334167
101	86.194	458	0.381667
102	87.040	457	0.380833
103	87.887	449	0.374167
104	88.734	396	0.33
105	89.581	432	0.36
106	90.427	437	0.364167
107	91.274	444	0.37
108	92.121	428	0.356667
109	92.968	451	0.375833
110	93.815	465	0.3875
111	94.661	459	0.3825
112	95.508	424	0.353333
113	96.355	500	0.416667
114	97.202	418	0.348333
115	98.048	445	0.370833
116	98.895	403	0.335833
117	99.742	414	0.345
118	100.589	414	0.345
119	101.435	454	0.378333
120	102.282	447	0.3725
121	103.129	479	0.399167
122	103.976	396	0.33
123	104.823	415	0.345833
124	105.669	446	0.371667
125	106.516	446	0.371667
126	107.363	431	0.359167
127	108.210	450	0.375
128	109.056	445	0.370833
129	109.903	443	0.369167
130	110.750	431	0.359167
131	111.597	455	0.379167
132	112.444	446	0.371667
133	113.290	432	0.36
134	114.137	428	0.356667
135	114.984	426	0.355
136	115.831	422	0.351667
137	116.677	446	0.371667
138	117.524	459	0.3825
139	118.371	442	0.368333
140	119.218	463	0.385833
141	120.065	438	0.365
142	120.911	434	0.361667
143	121.758	438	0.365
144	122.605	430	0.358333
145	123.452	442	0.368333
146	124.298	434	0.361667
147	125.145	455	0.379167
148	125.992	441	0.3675
149	126.839	461	0.384167
150	127.685	456	0.38
151	128.532	464	0.386667
152	129.379	408	0.34
153	130.226	466	0.388333
154	131.073	478	0.398333
155	131.919	449	0.374167
156	132.766	452	0.376667
157	133.613	464	0.386667
158	134.460	466	0.388333
159	135.306	454	0.378333
160	136.153	477	0.3975
161	137.000	454	0.378333
162	137.847	437	0.364167
163	138.694	456	0.38
164	139.540	496	0.413333
165	140.387	462	0.385
166	141.234	478	0.398333
167	142.081	475	0.395833
168	142.927	454	0.378333
169	143.774	446	0.371667
170	144.621	465	0.3875
171	145.468	461	0.384167
172	146.315	462	0.385
173	147.161	451	0.375833
174	148.008	484	0.403333
175	148.855	461	0.384167
176	149.702	465	0.3875
177	150.548	450	0.375
178	151.395	436	0.363333
179	152.242	462	0.385
180	153.089	499	0.415833
181	153.935	481	0.400833
182	154.782	455	0.379167
183	155.629	448	0.373333
184	156.476	450	0.375
185	157.323	450	0.375
186	158.169	495	0.4125
187	159.016	455	0.379167
188	159.863	447	0.3725
189	160.710	493	0.410833
190	161.556	507	0.4225
191	162.403	462	0.385
192	163.250	475	0.395833
193	164.097	463	0.385833
194	164.944	470	0.391667
195	165.790	441	0.3675
196	166.637	476	0.396667
197	167.484	484	0.403333
198	168.331	455	0.379167
199	169.177	462	0.385
200	170.024	444	0.37
201	170.871	470	0.391667
202	171.718	478	0.398333
203	172.565	499	0.415833
204	173.411	445	0.370833
205	174.258	492	0.41
206	175.105	471	0.3925
207	175.952	495	0.4125
208	176.798	470	0.391667
209	177.645	454	0.378333
210	178.492	491	0.409167
211	179.339	448	0.373333
212	180.185	453	0.3775
213	181.032	463	0.385833
214	181.879	492	0.41
215	182.726	471	0.3925
216	183.573	503	0.419167
217	184.419	444	0.37
218	185.266	445	0.370833
219	186.113	481	0.400833
220	186.960	447	0.3725
221	187.806	458	0.381667
222	188.653	473	0.394167
223	189.500	466	0.388333
224	190.347	454	0.378333
225	191.194	466	0.388333
226	192.040	449	0.374167
227	192.887	501	0.4175
228	193.734	462	0.385
229	194.581	433	0.360833
230	195.427	459	0.3825
231	196.274	433	0.360833
232	197.121	439	0.365833
233	197.968	476	0.396667
234	198.815	472	0.393333
235	199.661	463	0.385833
236	200.508	468	0.39
237	201.355	387	0.3225
238	202.202	471	0.3925
239	203.048	472	0.393333
240	203.895	445	0.370833
241	204.742	443	0.369167
242	205.589	424	0.353333
243	206.435	437	0.364167
244	207.282	429	0.3575
245	208.129	420	0.35
246	208.976	414	0.345
247	209.823	453	0.3775
248	210.669	459	0.3825
249	211.516	483	0.4025
250	212.363	433	0.360833
251	213.210	444	0.37
252	214.056	415	0.345833
253	214.903	414	0.345
254	215.750	426	0.355
255	216.597	418	0.348333
256	217.444	415	0.345833
257	218.290	438	0.365
258	219.137	433	0.360833
259	219.984	424	0.353333
260	220.831	422	0.351667
261	221.677	422	0.351667
262	222.524	416	0.346667
263	223.371	403	0.335833
264	224.218	419	0.349167
265	225.065	394	0.328333
266	225.911	386	0.321667
267	226.758	395	0.329167
268	227.605	436	0.363333
269	228.452	379	0.315833
270	229.298	402	0.335
271	230.145	390	0.325
272	230.992	396	0.33
273	231.839	371	0.309167
274	232.685	383	0.319167
275	233.532	383	0.319167
276	234.379	388	0.323333
277	235.226	359	0.299167
278	236.073	358	0.298333
279	236.919	354	0.295
280	237.766	390	0.325
281	238.613	400	0.333333
282	239.460	372	0.31
283	240.306	357	0.2975
284	241.153	378	0.315
285	242.000	360	0.3
286	242.847	373	0.310833
287	243.694	391	0.325833
288	244.540	353	0.294167
289	245.387	362	0.301667
290	246.234	355	0.295833
291	247.081	382	0.318333
292	247.927	359	0.299167
293	248.774	327	0.2725
294	249.621	366	0.305
295	250.468	346	0.288333
296	251.315	321	0.2675
297	252.161	352	0.293333
298	253.008	373	0.310833
299	253.855	339	0.2825
300	254.702	382	0.318333
301	255.548	347	0.289167
302	256.395	373	0.310833
303	257.242	337	0.280833
304	258.089	347	0.289167
305	258.935	365	0.304167
306	259.782	361	0.300833
307	260.629	337	0.280833
308	261.476	358	0.298333
309	262.323	354	0.295
310	263.169	349	0.290833
311	264.016	345	0.2875
312	264.863	323	0.269167
313	265.710	360	0.3
314	266.556	350	0.291667
315	267.403	349	0.290833
316	268.250	324	0.27
317	269.097	379	0.315833
318	269.944	366	0.305
319	270.790	360	0.3
320	271.637	339	0.2825
321	272.484	364	0.303333
322	273.331	359	0.299167
323	274.177	366	0.305
324	275.024	378	0.315
325	275.871	392	0.326667
326	276.718	362	0.301667
327	277.565	380	0.316667
328	278.411	405	0.3375
329	279.258	405	0.3375
330	280.105	358	0.298333
331	280.952	376	0.313333
332	281.798	377	0.314167
333	282.645	377	0.314167
334	283.492	370	0.308333
335	284.339	374	0.311667
336	285.185	349	0.290833
337	286.032	375	0.3125
338	286.879	378	0.315
339	287.726	396	0.33
340	288.573	366	0.305
341	289.419	394	0.328333
342	290.266	402	0.335
343	291.113	375	0.3125
344	291.960	389	0.324167
345	292.806	409	0.340833
346	293.653	410	0.341667
347	294.500	457	0.380833
348	295.347	390	0.325
349	296.194	375	0.3125
350	297.040	387	0.3225
351	297.887	440	0.366667
352	298.734	424	0.353333
353	299.581	402	0.335
354	300.427	367	0.305833
355	301.274	386	0.321667
356	302.121	382	0.318333
357	302.968	427	0.355833
358	303.815	407	0.339167
359	304.661	446	0.371667
360	305.508	422	0.351667
361	306.355	405	0.3375
362	307.202	396	0.33
363	308.048	397	0.330833
364	308.895	403	0.335833
365	309.742	390	0.325
366	310.589	409	0.340833
367	311.435	383	0.319167
368	312.282	394	0.328333
369	313.129	379	0.315833
370	313.976	365	0.304167
371	314.823	410	0.341667
372	315.669	368	0.306667
373	316.516	394	0.328333
374	317.363	373	0.310833
375	318.210	388	0.323333
376	319.056	380	0.316667
377	319.903	390	0.325
378	320.750	369	0.3075
379	321.597	369	0.3075
380	322.444	392	0.326667
381	323.290	375	0.3125
382	324.137	342	0.285
383	324.984	363	0.3025
384	325.831	359	0.299167
385	326.677	332	0.276667
386	327.524	370	0.308333
387	328.371	344	0.286667
388	329.218	367	0.305833
389	330.065	346	0.288333
390	330.911	306	0.255
391	331.758	304	0.253333
392	332.605	332	0.276667
393	333.452	322	0.268333
394	334.298	325	0.270833
395	335.145	317	0.264167
396	335.992	325	0.270833
397	336.839	329	0.274167
398	337.685	314	0.261667
399	338.532	297	0.2475
400	339.379	273	0.2275
401	340.226	312	0.26
402	341.073	276	0.23
403	341.919	315	0.2625
404	342.766	291	0.2425
405	343.613	313	0.260833
406	344.460	299	0.249167
407	345.306	271	0.225833
408	346.153	259	0.215833
409	347.000	310	0.258333
410	347.847	310	0.258333
411	348.694	264	0.22
412	349.540	277	0.230833
413	350.387	277	0.230833
414	351.234	256	0.213333
415	352.081	292	0.243333
416	352.927	256	0.213333
417	353.774	243	0.2025
418	354.621	237	0.1975
419	355.468	236	0.196667
420	356.315	243	0.2025
421	357.161	270	0.225
422	358.008	288	0.24
423	358.855	230	0.191667
424	359.702	215	0.179167
425	360.548	238	0.198333
426	361.395	243	0.2025
427	362.242	227	0.189167
428	363.089	208	0.173333
429	363.935	243	0.2025
430	364.782	254	0.211667
431	365.629	206	0.171667
432	366.476	247	0.205833
433	367.323	221	0.184167
434	368.169	219	0.1825
435	369.016	226	0.188333
436	369.863	236	0.196667
437	370.710	211	0.175833
438	371.556	201	0.1675
439	372.403	197	0.164167
440	373.250	200	0.166667
441	374.097	219	0.1825
442	374.944	193	0.160833
443	375.790	206	0.171667
444	376.637	196	0.163333
445	377.484	207	0.1725
446	378.331	223	0.185833
447	379.177	192	0.16
448	380.024	185	0.154167
449	380.871	195	0.1625
450	381.718	197	0.164167
451	382.565	173	0.144167
452	383.411	178	0.148333
453	384.258	172	0.143333
454	385.105	208	0.173333
455	385.952	178	0.148333
456	386.798	176	0.146667
457	387.645	199	0.165833
458	388.492	185	0.154167
459	389.339	157	0.130833
460	390.185	169	0.140833
461	391.032	166	0.138333
462	391.879	185	0.154167
463	392.726	154	0.128333
464	393.573	194	0.161667
465	394.419	159	0.1325
466	395.266	175	0.145833
467	396.113	162	0.135
468	396.960	162	0.135
469	397.806	164	0.136667
470	398.653	140	0.116667
471	399.500	181	0.150833
472	400.347	149	0.124167
473	401.194	176	0.146667
474	402.040	163	0.135833
475	402.887	144	0.12
476	403.734	164	0.136667
477	404.581	160	0.133333
478	405.427	168	0.14
479	406.274	174	0.145
480	407.121	164	0.136667
481	407.968	127	0.105833
482	408.815	156	0.13
483	409.661	167	0.139167
484	410.508	155	0.129167
485	411.355	134	0.111667
486	412.202	147	0.1225
487	413.048	157	0.130833
488	413.895	157	0.130833
489	414.742	136	0.113333
490	415.589	160	0.133333
491	416.435	146	0.121667
492	417.282	147	0.1225
493	418.129	124	0.103333
494	418.976	143	0.119167
495	419.823	126	0.105
496	420.669	133	0.110833
497	421.516	136	0.113333
498	422.363	125	0.104167
499	423.210	128	0.106667
500	424.056	132	0.11
501	424.903	115	0.0958333
502	425.750	129	0.1075
503	426.597	127	0.105833
504	427.444	118	0.0983333
505	428.290	112	0.0933333
506	429.137	111	0.0925
507	429.984	121	0.100833
508	430.831	122	0.101667
509	431.677	138	0.115
510	432.524	119	0.0991667
511	433.371	116	0.0966667
512	434.218	101	0.0841667
513	435.065	151	0.125833
514	435.911	131	0.109167
515	436.758	107	0.0891667
516	437.605	122	0.101667
517	438.452	116	0.0966667
518	439.298	120	0.1
519	440.145	135	0.1125
520	440.992	116	0.0966667
521	441.839	122	0.101667
522	442.685	130	0.108333
523	443.532	116	0.0966667
524	444.379	123	0.1025
525	445.226	126	0.105
526	446.073	117	0.0975
527	446.919	122	0.101667
528	447.766	119	0.0991667
529	448.613	101	0.0841667
530	449.460	119	0.0991667
531	450.306	136	0.113333
532	451.153	110	0.0916667
533	452.000	105	0.0875
534	452.847	103	0.0858333
535	453.694	117	0.0975
536	454.540	105	0.0875
537	455.387	115	0.0958333
538	456.234	122	0.101667
539	457.081	84	0.07
540	457.927	127	0.105833
541	458.774	111	0.0925
542	459.621	106	0.0883333
543	460.468	123	0.1025
544	461.315	104	0.0866667
545	462.161	113	0.0941667
546	463.008	110	0.0916667
547	463.855	107	0.0891667
548	464.702	101	0.0841667
549	465.548	110	0.0916667
550	466.395	88	0.0733333
551	467.242	103	0.0858333
552	468.089	91	0.0758333
553	468.935	125	0.104167
554	469.782	90	0.075
555	470.629	92	0.0766667
556	471.476	80	0.0666667
557	472.323	85	0.0708333
558	473.169	103	0.0858333
559	474.016	80	0.0666667
560	474.863	93	0.0775
561	475.710	103	0.0858333
562	476.556	92	0.0766667
563	477.403	112	0.0933333
564	478.250	102	0.085
565	479.097	106	0.0883333
566	479.944	81	0.0675
567	480.790	96	0.08
568	481.637	101	0.0841667
569	482.484	90	0.075
570	483.331	79	0.0658333
571	484.177	89	0.0741667
572	485.024	107	0.0891667
573	485.871	76	0.0633333
574	486.718	80	0.0666667
575	487.565	103	0.0858333
576	488.411	81	0.0675
577	489.258	88	0.0733333
578	490.105	93	0.0775
579	490.952	88	0.0733333
580	491.798	93	0.0775
581	492.645	70	0.0583333
582	493.492	80	0.0666667
583	494.339	82	0.0683333
584	495.185	85	0.0708333
585	496.032	97	0.0808333
586	496.879	90	0.075
587	497.726	94	0.0783333
588	498.573	83	0.0691667
589	499.419	80	0.0666667
590	500.266	84	0.07
591	501.113	58	0.0483333
592	501.960	77	0.0641667
593	502.806	84	0.07
594	503.653	72	0.06
595	504.500	85	0.0708333
596	505.347	81	0.0675
597	506.194	83	0.0691667
598	507.040	82	0.0683333
599	507.887	80	0.0666667
600	508.734	92	0.0766667
601	509.581	87	0.0725
602	510.427	80	0.0666667
603	511.274	88	0.0733333
604	512.121	81	0.0675
605	512.968	95	0.0791667
606	513.815	68	0.0566667
607	514.661	62	0.0516667
608	515.508	81	0.0675
609	516.355	79	0.0658333
610	517.202	99	0.0825
611	518.048	79	0.0658333
612	518.895	79	0.0658333
613	519.742	86	0.0716667
614	520.589	76	0.0633333
615	521.436	59	0.0491667
616	522.282	67	0.0558333
617	523.129	73	0.0608333
618	523.976	88	0.0733333
619	524.823	88	0.0733333
620	525.669	80	0.0666667
621	526.516	84	0.07
622	527.363	77	0.0641667
623	528.210	70	0.0583333
624	529.056	78	0.065
625	529.903	85	0.0708333
626	530.750	72	0.06
627	531.597	70	0.0583333
628	532.444	84	0.07
629	533.290	65	0.0541667
630	534.137	71	0.0591667
631	534.984	89	0.0741667
632	535.831	63	0.0525
633	536.677	75	0.0625
634	537.524	82	0.0683333
635	538.371	83	0.0691667
636	539.218	71	0.0591667
637	540.065	68	0.0566667
638	540.911	80	0.0666667
639	541.758	72	0.06
640	542.605	67	0.0558333
641	543.452	63	0.0525
642	544.298	71	0.0591667
643	545.145	63	0.0525
644	545.992	66	0.055
645	546.839	71	0.0591667
646	547.686	80	0.0666667
647	548.532	60	0.05
648	549.379	59	0.0491667
649	550.226	70	0.0583333
650	551.073	63	0.0525
651	551.919	64	0.0533333
652	552.766	65	0.0541667
653	553.613	63	0.0525
654	554.460	67	0.0558333
655	555.306	65	0.0541667
656	556.153	59	0.0491667
657	557.000	68	0.0566667
658	557.847	65	0.0541667
659	558.694	66	0.055
660	559.540	76	0.0633333
661	560.387	51	0.0425
662	561.234	51	0.0425
663	562.081	71	0.0591667
664	562.927	66	0.055
665	563.774	59	0.0491667
666	564.621	57	0.0475
667	565.468	76	0.0633333
668	566.315	36	0.03
669	567.161	51	0.0425
670	568.008	51	0.0425
671	568.855	77	0.0641667
672	569.702	61	0.0508333
673	570.548	65	0.0541667
674	571.395	72	0.06
675	572.242	49	0.0408333
676	573.089	62	0.0516667
677	573.936	67	0.0558333
678	574.782	49	0.0408333
679	575.629	58	0.0483333
680	576.476	46	0.0383333
681	577.323	70	0.0583333
682	578.169	49	0.0408333
683	579.016	53	0.0441667
684	579.863	67	0.0558333
685	580.710	51	0.0425
686	581.556	46	0.0383333
687	582.403	57	0.0475
688	583.250	62	0.0516667
689	584.097	56	0.0466667
690	584.944	64	0.0533333
691	585.790	48	0.04
692	586.637	49	0.0408333
693	587.484	52	0.0433333
694	588.331	53	0.0441667
695	589.177	52	0.0433333
696	590.024	58	0.0483333
697	590.871	57	0.0475
698	591.718	49	0.0408333
699	592.565	50	0.0416667
700	593.411	66	0.055
701	594.258	57	0.0475
702	595.105	67	0.0558333
703	595.952	65	0.0541667
704	596.798	56	0.0466667
705	597.645	56	0.0466667
706	598.492	53	0.0441667
707	599.339	46	0.0383333
708	600.186	55	0.0458333
709	601.032	52	0.0433333
710	601.879	51	0.0425
711	602.726	61	0.0508333
712	603.573	34	0.0283333
713	604.419	65	0.0541667
714	605.266	50	0.0416667
715	606.113	55	0.0458333
716	606.960	56	0.0466667
717	607.806	46	0.0383333
718	608.653	45	0.0375
719	609.500	44	0.0366667
720	610.347	47	0.0391667
721	611.194	57	0.0475
722	612.040	53	0.0441667
723	612.887	49	0.0408333
724	613.734	46	0.0383333
725	614.581	57	0.0475
726	615.427	46	0.0383333
727	616.274	42	0.035
728	617.121	65	0.0541667
729	617.968	44	0.0366667
730	618.815	48	0.04
731	619.661	53	0.0441667
732	620.508	40	0.0333333
733	621.355	46	0.0383333
734	622.202	65	0.0541667
735	623.048	52	0.0433333
736	623.895	44	0.0366667
737	624.742	61	0.0508333
738	625.589	42	0.035
739	626.436	54	0.045
740	627.282	65	0.0541667
741	628.129	53	0.0441667
742	628.976	53	0.0441667
743	629.823	46	0.0383333
744	630.669	54	0.045
745	631.516	43	0.0358333
746	632.363	52	0.0433333
747	633.210	58	0.0483333
748	634.056	49	0.0408333
749	634.903	64	0.0533333
750	635.750	47	0.0391667
751	636.597	62	0.0516667
752	637.444	49	0.0408333
753	638.290	43	0.0358333
754	639.137	50	0.0416667
755	639.984	39	0.0325
756	640.831	40	0.0333333
757	641.677	60	0.05
758	642.524	40	0.0333333
759	643.371	52	0.0433333
760	644.218	43	0.0358333
761	645.065	36	0.03
762	645.911	45	0.0375
763	646.758	53	0.0441667
764	647.605	54	0.045
765	648.452	42	0.035
766	649.298	28	0.0233333
767	650.145	40	0.0333333
768	650.992	43	0.0358333
769	651.839	51	0.0425
770	652.686	40	0.0333333
771	653.532	40	0.0333333
772	654.379	30	0.025
773	655.226	36	0.03
774	656.073	40	0.0333333
775	656.919	40	0.0333333
776	657.766	38	0.0316667
777	658.613	50	0.0416667
778	659.460	43	0.0358333
779	660.306	38	0.0316667
780	661.153	43	0.0358333
781	662.000	45	0.0375
782	662.847	39	0.0325
783	663.694	39	0.0325
784	664.540	45	0.0375
785	665.387	43	0.0358333
786	666.234	53	0.0441667
787	667.081	33	0.0275
788	667.927	47	0.0391667
789	668.774	54	0.045
790	669.621	48	0.04
791	670.468	53	0.0441667
792	671.315	46	0.0383333
793	672.161	42	0.035
794	673.008	47	0.0391667
795	673.855	47	0.0391667
796	674.702	40	0.0333333
797	675.548	37	0.0308333
798	676.395	59	0.0491667
799	677.242	30	0.025
800	678.089	42	0.035
801	678.936	44	0.0366667
802	679.782	45	0.0375
803	680.629	45	0.0375
804	681.476	40	0.0333333
805	682.323	30	0.025
806	683.169	36	0.03
807	684.016	45	0.0375
808	684.863	33	0.0275
809	685.710	46	0.0383333
810	686.556	44	0.0366667
811	687.403	51	0.0425
812	688.250	39	0.0325
813	689.097	32	0.0266667
814	689.944	37	0.0308333
815	690.790	30	0.025
816	691.637	42	0.035
817	692.484	44	0.0366667
818	693.331	43	0.0358333
819	694.177	28	0.0233333
820	695.024	41	0.0341667
821	695.871	39	0.0325
822	696.718	34	0.0283333
823	697.565	41	0.0341667
824	698.411	36	0.03
825	699.258	36	0.03
826	700.105	42	0.035
827	700.952	41	0.0341667
828	701.798	48	0.04
829	702.645	34	0.0283333
830	703.492	39	0.0325
831	704.339	36	0.03
832	705.186	38	0.0316667
833	706.032	31	0.0258333
834	706.879	34	0.0283333
835	707.726	33	0.0275
836	708.573	35	0.0291667
837	709.419	38	0.0316667
838	710.266	37	0.0308333
839	711.113	35	0.0291667
840	711.960	44	0.0366667
841	712.806	31	0.0258333
842	713.653	35	0.0291667
843	714.500	36	0.03
844	715.347	40	0.0333333
845	716.194	34	0.0283333
846	717.040	22	0.0183333
847	717.887	38	0.0316667
848	718.734	23	0.0191667
849	719.581	26	0.0216667
850	720.427	26	0.0216667
851	721.274	28	0.0233333
852	722.121	29	0.0241667
853	722.968	40	0.0333333
854	723.815	37	0.0308333
855	724.661	44	0.0366667
856	725.508	33	0.0275
857	726.355	36	0.03
858	727.202	32	0.0266667
859	728.048	29	0.0241667
860	728.895	33	0.0275
861	729.742	26	0.0216667
862	730.589	33	0.0275
863	731.436	23	0.0191667
864	732.282	33	0.0275
865	733.129	27	0.0225
866	733.976	21	0.0175
867	734.823	25	0.0208333
868	735.669	28	0.0233333
869	736.516	34	0.0283333
870	737.363	43	0.0358333
871	738.210	15	0.0125
872	739.056	30	0.025
873	739.903	25	0.0208333
874	740.750	31	0.0258333
875	741.597	21	0.0175
876	742.444	21	0.0175
877	743.290	30	0.025
878	744.137	30	0.025
879	744.984	26	0.0216667
880	745.831	17	0.0141667
881	746.677	26	0.0216667
882	747.524	32	0.0266667
883	748.371	20	0.0166667
884	749.218	24	0.02
885	750.065	19	0.0158333
886	750.911	23	0.0191667
887	751.758	37	0.0308333
888	752.605	19	0.0158333
889	753.452	23	0.0191667
890	754.298	21	0.0175
891	755.145	23	0.0191667
892	755.992	19	0.0158333
893	756.839	23	0.0191667
894	757.686	12	0.01
895	758.532	21	0.0175
896	759.379	27	0.0225
897	760.226	24	0.02
898	761.073	27	0.0225
899	761.919	17	0.0141667
900	762.766	28	0.0233333
901	763.613	29	0.0241667
902	764.460	29	0.0241667
903	765.306	22	0.0183333
904	766.153	29	0.0241667
905	767.000	31	0.0258333
906	767.847	24	0.02
907	768.694	19	0.0158333
908	769.540	23	0.0191667
909	770.387	22	0.0183333
910	771.234	21	0.0175
911	772.081	19	0.0158333
912	772.927	17	0.0141667
913	773.774	28	0.0233333
914	774.621	21	0.0175
915	775.468	25	0.0208333
916	776.315	22	0.0183333
917	777.161	22	0.0183333
918	778.008	17	0.0141667
919	778.855	20	0.0166667
920	779.702	20	0.0166667
921	780.548	23	0.0191667
922	781.395	22	0.0183333
923	782.242	10	0.00833333
924	783.089	17	0.0141667
925	783.936	14	0.0116667
926	784.782	26	0.0216667
927	785.629	24	0.02
928	786.476	19	0.0158333
929	787.323	19	0.0158333
930	788.169	16	0.0133333
931	789.016	20	0.0166667
932	789.863	21	0.0175
933	790.710	10	0.00833333
934	791.556	19	0.0158333
935	792.403	32	0.0266667
936	793.250	13	0.0108333
937	794.097	17	0.0141667
938	794.944	18	0.015
939	795.790	12	0.01
940	796.637	21	0.0175
941	797.484	13	0.0108333
942	798.331	18	0.015
943	799.177	18	0.015
944	800.024	17	0.0141667
945	800.871	13	0.0108333
946	801.718	13	0.0108333
947	802.565	27	0.0225
948	803.411	13	0.0108333
949	804.258	13	0.0108333
950	805.105	18	0.015
951	805.952	20	0.0166667
952	806.798	14	0.0116667
953	807.645	19	0.0158333
954	808.492	12	0.01
955	809.339	15	0.0125
956	810.186	15	0.0125
957	811.032	12	0.01
958	811.879	19	0.0158333
959	812.726	18	0.015
960	813.573	17	0.0141667
961	814.419	11	0.00916667
962	815.266	18	0.015
963	816.113	17	0.0141667
964	816.960	19	0.0158333
965	817.806	18	0.015
966	818.653	22	0.0183333
967	819.500	17	0.0141667
968	820.347	9	0.0075
969	821.194	19	0.0158333
970	822.040	18	0.015
971	822.887	12	0.01
972	823.734	11	0.00916667
973	824.581	18	0.015
974	825.427	11	0.00916667
975	826.274	18	0.015
976	827.121	14	0.0116667
977	827.968	12	0.01
978	828.815	18	0.015
979	829.661	15	0.0125
980	830.508	17	0.0141667
981	831.355	18	0.015
982	832.202	13	0.0108333
983	833.048	16	0.0133333
984	833.895	15	0.0125
985	834.742	14	0.0116667
986	835.589	13	0.0108333
987	836.436	16	0.0133333
988	837.282	13	0.0108333
989	838.129	16	0.0133333
990	838.976	13	0.0108333
991	839.823	10	0.00833333
992	840.669	14	0.0116667
993	841.516	15	0.0125
994	842.363	10	0.00833333
995	843.210	9	0.0075
996	844.056	16	0.0133333
997	844.903	13	0.0108333
998	845.750	17	0.0141667
999	846.597	10	0.00833333
1000	847.444	14	0.0116667
1001	848.290	16	0.0133333
1002	849.137	11	0.00916667
1003	849.984	9	0.0075
1004	850.831	11	0.00916667
1005	851.677	7	0.00583333
1006	852.524	19	0.0158333
1007	853.371	11	0.00916667
1008	854.218	6	0.005
1009	855.065	12	0.01
1010	855.911	10	0.00833333
1011	856.758	17	0.0141667
1012	857.605	10	0.00833333
1013	858.452	14	0.0116667
1014	859.298	11	0.00916667
1015	860.145	13	0.0108333
1016	860.992	9	0.0075
1017	861.839	13	0.0108333
1018	862.686	10	0.00833333
1019	863.532	8	0.00666667
