# name, dx, fmax, fmax_err, norm_value, norm_vale_err
# 22Na_500D 1 173987 417.11748944392156 215082 463.76933921940116
# bin_center, freq, freq_err, norm_freq, norm_freq_err
0.500000 143 11.958261 0.000665 0.000056
1.500000 159 12.609520 0.000739 0.000059
2.500000 137 11.704700 0.000637 0.000054
3.500000 173 13.152946 0.000804 0.000061
4.500000 929 30.479501 0.004319 0.000142
5.500000 3424 58.514955 0.015920 0.000274
6.500000 21830 147.749788 0.101496 0.000721
7.500000 66542 257.957361 0.309380 0.001372
8.500000 84059 289.929302 0.390823 0.001590
9.500000 125305 353.984463 0.582592 0.002070
10.500000 123697 351.705843 0.575116 0.002052
11.500000 120841 347.621921 0.561837 0.002020
12.500000 121705 348.862437 0.565854 0.002030
13.500000 122593 350.132832 0.569983 0.002040
14.500000 123147 350.923068 0.572558 0.002046
15.500000 124136 352.329391 0.577157 0.002057
16.500000 126091 355.092946 0.586246 0.002079
17.500000 127588 357.194625 0.593206 0.002096
18.500000 129104 359.310451 0.600255 0.002113
19.500000 130593 361.376535 0.607178 0.002130
20.500000 132625 364.177155 0.616625 0.002153
21.500000 134693 367.005450 0.626240 0.002176
22.500000 136104 368.922756 0.632801 0.002192
23.500000 138230 371.792953 0.642685 0.002216
24.500000 140220 374.459611 0.651937 0.002238
25.500000 143405 378.688526 0.666746 0.002273
26.500000 145204 381.056426 0.675110 0.002293
27.500000 147680 384.291556 0.686622 0.002320
28.500000 151078 388.687535 0.702420 0.002358
29.500000 153994 392.420693 0.715978 0.002390
30.500000 157936 397.411625 0.734306 0.002433
31.500000 160149 400.186207 0.744595 0.002458
32.500000 163779 404.696182 0.761472 0.002497
33.500000 166274 407.767090 0.773073 0.002524
34.500000 168771 410.817478 0.784682 0.002552
35.500000 169982 412.288734 0.790313 0.002565
36.500000 172306 415.097579 0.801118 0.002590
37.500000 172960 415.884599 0.804158 0.002597
38.500000 173589 416.640132 0.807083 0.002604
39.500000 173891 417.002398 0.808487 0.002607
40.500000 173987 417.117489 0.808933 0.002608
41.500000 173444 416.466085 0.806409 0.002602
42.500000 173273 416.260736 0.805614 0.002601
43.500000 170787 413.263838 0.794055 0.002574
44.500000 169435 411.624829 0.787769 0.002559
45.500000 167648 409.448409 0.779461 0.002539
46.500000 166024 407.460428 0.771910 0.002522
47.500000 164140 405.141950 0.763151 0.002501
48.500000 161646 402.052235 0.751555 0.002474
49.500000 158940 398.672798 0.738974 0.002444
50.500000 157131 396.397528 0.730563 0.002424
51.500000 154360 392.886752 0.717680 0.002394
52.500000 152465 390.467668 0.708869 0.002373
53.500000 149079 386.107498 0.693126 0.002336
54.500000 147224 383.697798 0.684502 0.002315
55.500000 145095 380.913376 0.674603 0.002292
56.500000 142987 378.136219 0.664802 0.002268
57.500000 140743 375.157300 0.654369 0.002243
58.500000 139525 373.530454 0.648706 0.002230
59.500000 137028 370.172933 0.637097 0.002202
60.500000 134714 367.034058 0.626338 0.002176
61.500000 134255 366.408242 0.624204 0.002171
62.500000 132537 364.056314 0.616216 0.002152
63.500000 130622 361.416657 0.607313 0.002130
64.500000 129178 359.413411 0.600599 0.002114
65.500000 127747 357.417123 0.593946 0.002098
66.500000 126113 355.123922 0.586348 0.002080
67.500000 125123 353.727296 0.581746 0.002068
68.500000 122894 350.562405 0.571382 0.002043
69.500000 122214 349.591190 0.568220 0.002035
70.500000 120652 347.349968 0.560958 0.002018
71.500000 120071 346.512626 0.558257 0.002011
72.500000 118277 343.914233 0.549916 0.001991
73.500000 116745 341.679675 0.542793 0.001973
74.500000 115969 340.542215 0.539185 0.001964
75.500000 113397 336.744710 0.527227 0.001935
76.500000 112589 335.542844 0.523470 0.001926
77.500000 110388 332.246896 0.513237 0.001900
78.500000 108494 329.384274 0.504431 0.001878
79.500000 106507 326.354102 0.495193 0.001855
80.500000 103657 321.958072 0.481942 0.001822
81.500000 102270 319.796810 0.475493 0.001806
82.500000 99891 316.055375 0.464432 0.001778
83.500000 97356 312.019230 0.452646 0.001748
84.500000 94470 307.359724 0.439228 0.001714
85.500000 91880 303.117139 0.427186 0.001684
86.500000 89772 299.619759 0.417385 0.001658
87.500000 86530 294.159821 0.402312 0.001620
88.500000 83694 289.299153 0.389126 0.001585
89.500000 81887 286.159047 0.380725 0.001563
90.500000 79593 282.122314 0.370059 0.001535
91.500000 77756 278.847629 0.361518 0.001513
92.500000 75527 274.821760 0.351154 0.001485
93.500000 73288 270.717565 0.340744 0.001457
94.500000 71885 268.113782 0.334221 0.001440
95.500000 71141 266.722702 0.330762 0.001431
96.500000 69350 263.343882 0.322435 0.001408
97.500000 68952 262.587128 0.320585 0.001403
98.500000 67653 260.101903 0.314545 0.001387
99.500000 67699 260.190315 0.314759 0.001387
100.500000 67387 259.590061 0.313308 0.001383
101.500000 67717 260.224903 0.314843 0.001387
102.500000 68062 260.886949 0.316447 0.001392
103.500000 68734 262.171699 0.319571 0.001400
104.500000 69833 264.259342 0.324681 0.001414
105.500000 71395 267.198428 0.331943 0.001434
106.500000 73736 271.543735 0.342827 0.001463
107.500000 75913 275.523139 0.352949 0.001490
108.500000 77860 279.034048 0.362001 0.001514
109.500000 81658 285.758639 0.379660 0.001561
110.500000 85103 291.724185 0.395677 0.001602
111.500000 88398 297.318012 0.410997 0.001642
112.500000 93006 304.968851 0.432421 0.001697
113.500000 97731 312.619577 0.454389 0.001753
114.500000 102998 320.933015 0.478878 0.001815
115.500000 108271 329.045590 0.503394 0.001876
116.500000 113858 337.428511 0.529370 0.001940
117.500000 119677 345.943637 0.556425 0.002007
118.500000 126350 355.457452 0.587450 0.002082
119.500000 131544 362.689950 0.611599 0.002141
120.500000 138693 372.415091 0.644838 0.002221
121.500000 143439 378.733415 0.666904 0.002273
122.500000 149430 386.561767 0.694758 0.002340
123.500000 154847 393.506036 0.719944 0.002399
124.500000 158699 398.370431 0.737853 0.002442
125.500000 163601 404.476204 0.760645 0.002495
126.500000 166230 407.713134 0.772868 0.002524
127.500000 169425 411.612682 0.787723 0.002559
128.500000 170402 412.797771 0.792265 0.002569
129.500000 171044 413.574661 0.795250 0.002576
130.500000 171864 414.564832 0.799063 0.002585
