282
395
427
460
459
520
496
554
485
564
502
529
512
543
487
558
523
506
477
514
527
451
528
471
544
527
540
544
599
655
612
696
737
724
813
812
824
818
878
883
906
865
886
938
889
870
897
865
897
904
943
969
947
905
976
969
942
921
935
881
960
928
950
890
890
890
1002
891
882
887
864
848
795
846
823
875
859
814
851
857
862
817
836
838
802
827
842
820
769
809
780
737
707
713
715
713
707
657
676
692
602
616
629
698
579
558
588
593
532
522
502
495
475
484
492
466
476
412
455
447
451
407
380
405
375
377
351
344
339
324
339
317
305
295
300
268
303
307
298
273
253
247
255
251
274
232
188
233
216
207
228
185
212
187
178
188
195
144
178
197
132
167
153
141
141
151
119
115
140
119
119
121
112
101
95
98
109
115
89
98
80
88
57
82
68
68
64
66
64
78
63
58
55
51
48
65
52
46
51
35
35
41
54
28
36
27
40
33
36
44
36
39
29
38
20
30
20
23
27
26
29
22
19
20
11
22
15
17
9
13
12
17
11
13
8
13
9
6
12
5
6
9
4
8
8
6
7
8
5
1
5
7
4
5
1
4
1
2
2
0
2
2
1
0
1
2
1
1
0
0
1
2
1
2
0
0
0
1
2
0
1
0
0
0
0
0
0
0
0
0
0
0
1
1
0
0
0
0
1
0
