pulse_val, e_count, adc_val
12	1	1018074107	96	3376	3376	3360	3376	3376
12	2	1018274124	70	3200	3168	3152	3168	3168
12	3	1018474106	76	3680	3648	3632	3632	3632
12	4	1018674110	75	3792	3792	3776	3776	3792
12	5	1018874102	70	3648	3648	3632	3632	3632
12	6	1019074108	72	3504	3472	3488	3488	3488
12	7	1019274113	66	3904	3904	3904	3920	3904
12	8	1019474109	65	3408	3392	3392	3392	3392
12	9	1019674110	71	3280	3280	3280	3296	3280
12	10	1019874121	70	3440	3408	3424	3408	3424
12	11	1020074120	74	3168	3152	3152	3136	3168
12	12	1020274118	71	3312	3312	3296	3296	3296
12	13	1020474121	71	3328	3312	3328	3296	3328
12	14	1020674120	68	3584	3632	3632	3632	3632
12	15	1020874126	70	3776	3792	3760	3760	3744
12	16	1021074127	70	3552	3552	3552	3552	3552
12	17	1021274116	72	3888	3920	3888	3888	3888
12	18	1021474120	66	3216	3216	3216	3232	3200
12	19	1021674132	69	3664	3664	3648	3648	3664
12	20	1021874122	68	3760	3744	3744	3728	3776
12	21	1022074136	69	3360	3344	3344	3328	3344
12	22	1022274131	64	3664	3680	3664	3680	3648
12	23	1022474130	65	3264	3264	3264	3248	3248
12	24	1022674148	78	3344	3328	3328	3328	3328
12	25	1022874147	69	3840	3808	3840	3840	3872
12	26	1023074135	73	3552	3520	3504	3504	3520
12	27	1023274136	73	3488	3488	3488	3488	3472
12	28	1023474134	70	3456	3456	3456	3424	3456
12	29	1023674139	74	3648	3632	3632	3632	3664
12	30	1023874137	81	3664	3632	3616	3632	3632
12	31	1024074144	70	3360	3344	3328	3328	3328
12	32	1024274140	67	3376	3392	3392	3376	3392
12	33	1024474148	68	3392	3392	3392	3392	3376
12	34	1024674142	68	3248	3264	3264	3248	3248
12	35	1024874148	73	3712	3680	3696	3680	3680
12	36	1025074148	66	3552	3568	3552	3552	3552
12	37	1025274149	74	3536	3504	3504	3520	3504
12	38	1025474150	69	3648	3648	3648	3616	3632
12	39	1025674152	71	3728	3680	3680	3680	3664
12	40	1025874161	69	3728	3728	3728	3712	3728
12	41	1026074163	67	3552	3568	3552	3584	3552
12	42	1026274154	70	3808	3792	3792	3776	3792
12	43	1026474164	66	3520	3520	3536	3520	3520
12	44	1026674159	72	3296	3296	3296	3280	3280
12	45	1026874154	67	3584	3552	3568	3552	3584
12	46	1027074160	69	3744	3728	3728	3744	3728
12	47	1027274176	75	3856	3840	3840	3840	3840
12	48	1027474177	68	3584	3600	3600	3584	3616
12	49	1027674166	67	3552	3552	3552	3536	3552
12	50	1027874166	65	3600	3616	3600	3600	3584
12	51	1028074169	72	4000	3984	3968	3984	3952
12	52	1028274175	67	3488	3504	3488	3472	3488
12	53	1028474178	75	3792	3776	3776	3792	3776
12	54	1028674181	71	3488	3488	3488	3472	3456
12	55	1028874186	69	3200	3216	3184	3152	3168
12	56	1029074180	70	3152	3152	3152	3136	3152
12	57	1029274177	71	3328	3296	3328	3360	3312
12	58	1029474183	73	3312	3312	3280	3296	3280
12	59	1029674186	76	3360	3376	3360	3360	3360
12	60	1029874177	69	3328	3328	3344	3312	3296
12	61	1030074190	67	3664	3664	3664	3648	3632
12	62	1030274191	69	3408	3392	3392	3392	3376
12	63	1030474196	72	3376	3376	3376	3360	3360
12	64	1030674184	70	3264	3248	3296	3296	3248
12	65	1030874185	75	3280	3312	3280	3280	3280
12	66	1031074189	68	3904	3904	3904	3936	3888
12	67	1031274193	70	3648	3648	3632	3616	3632
12	68	1031474200	76	3264	3264	3232	3248	3248
12	69	1031674211	76	3472	3472	3472	3472	3456
12	70	1031874203	72	3264	3264	3264	3264	3248
12	71	1032074202	69	3456	3456	3456	3456	3472
12	72	1032274204	69	3680	3680	3712	3680	3664
12	73	1032474199	67	3424	3408	3408	3424	3408
12	74	1032674204	67	3472	3504	3472	3472	3472
12	75	1032874205	72	3392	3392	3392	3376	3392
12	76	1033074214	67	3232	3264	3232	3232	3232
12	77	1033274212	74	3200	3120	3120	3088	3120
12	78	1033474218	82	3312	3328	3328	3328	3328
12	79	1033674210	69	3328	3296	3296	3280	3280
12	80	1033874209	72	2912	2928	2944	2944	2944
12	81	1034074220	70	3504	3536	3520	3520	3520
12	82	1034274219	71	3520	3520	3520	3520	3520
12	83	1034474216	74	3568	3552	3568	3584	3552
12	84	1034674217	67	3616	3648	3600	3600	3600
12	85	1034874219	70	3520	3520	3552	3536	3520
12	86	1035074218	68	3664	3680	3680	3680	3680
12	87	1035274220	70	3680	3664	3680	3680	3728
12	88	1035474229	68	3728	3728	3728	3760	3728
12	89	1035674230	68	3632	3632	3632	3616	3632
12	90	1035874232	68	3584	3568	3584	3552	3584
12	91	1036074223	62	3216	3216	3200	3232	3200
12	92	1036274234	70	3472	3456	3456	3456	3472
12	93	1036474242	69	3312	3312	3296	3296	3344
12	94	1036674243	70	3296	3296	3296	3296	3344
12	95	1036874228	76	3600	3616	3600	3584	3568
12	96	1037074235	68	3504	3488	3472	3472	3488
12	97	1037274239	77	3552	3568	3552	3568	3552
12	98	1037474248	71	3536	3552	3536	3536	3536
12	99	1037674237	68	3792	3776	3776	3776	3808
12	100	1037874237	64	3472	3472	3488	3472	3472
14	1	1042993507	76	6401	6417	6401	6369	6369
14	2	1043193529	68	6529	6529	6497	6513	6481
14	3	1043393522	70	6625	6577	6593	6577	6561
14	4	1043593529	82	6353	6353	6353	6337	6321
14	5	1043793526	68	6577	6577	6545	6561	6545
14	6	1043993541	67	6497	6481	6481	6481	6465
14	7	1044193538	66	6465	6465	6449	6449	6433
14	8	1044393528	74	6561	6561	6561	6577	6529
14	9	1044593528	63	6625	6593	6593	6593	6577
14	10	1044793530	67	6417	6369	6401	6369	6369
14	11	1044993544	63	6481	6449	6465	6465	6449
14	12	1045193537	66	6545	6561	6529	6513	6529
14	13	1045393550	67	6497	6497	6465	6465	6465
14	14	1045593545	76	6529	6481	6481	6465	6545
14	15	1045793545	71	6401	6369	6369	6401	6353
14	16	1045993549	73	6497	6545	6481	6481	6481
14	17	1046193542	71	6449	6433	6417	6417	6433
14	18	1046393546	70	6561	6561	6545	6545	6529
14	19	1046593544	75	6705	6641	6625	6625	6625
14	20	1046793546	67	6481	6497	6449	6449	6449
14	21	1046993557	74	6481	6481	6481	6465	6465
14	22	1047193553	71	6561	6529	6561	6529	6529
14	23	1047393557	74	6497	6497	6481	6449	6449
14	24	1047593552	71	6369	6369	6369	6369	6385
14	25	1047793554	74	6465	6513	6497	6449	6433
14	26	1047993564	73	6625	6609	6593	6577	6577
14	27	1048193565	70	6545	6529	6529	6529	6497
14	28	1048393559	73	6545	6529	6513	6481	6497
14	29	1048593555	69	6577	6593	6577	6561	6577
14	30	1048793568	69	6577	6593	6593	6577	6561
14	31	1048993575	69	6593	6593	6577	6545	6561
14	32	1049193566	70	6545	6545	6545	6545	6561
14	33	1049393564	71	6417	6417	6401	6401	6401
14	34	1049593569	65	6449	6465	6449	6465	6433
14	35	1049793580	68	6545	6545	6497	6513	6481
14	36	1049993568	69	6577	6561	6561	6577	6561
14	37	1050193580	73	6497	6481	6481	6465	6449
14	38	1050393581	77	6609	6593	6593	6577	6577
14	39	1050593586	71	6545	6497	6529	6497	6497
14	40	1050793583	74	6497	6497	6481	6449	6465
14	41	1050993579	69	6497	6513	6497	6481	6481
14	42	1051193579	76	6545	6497	6529	6497	6497
14	43	1051393590	66	6609	6561	6561	6545	6545
14	44	1051593586	64	6561	6561	6561	6529	6529
14	45	1051793585	62	6529	6497	6497	6465	6481
14	46	1051993583	71	6465	6465	6497	6449	6449
14	47	1052193584	70	6465	6465	6449	6465	6449
14	48	1052393581	71	6497	6497	6481	6529	6449
14	49	1052593589	71	6593	6577	6577	6577	6561
14	50	1052793591	65	6593	6625	6577	6577	6577
14	51	1052993604	77	6609	6593	6593	6593	6561
14	52	1053193595	74	6529	6529	6465	6481	6465
14	53	1053393596	70	6465	6465	6449	6449	6433
14	54	1053593590	68	6481	6513	6481	6497	6449
14	55	1053793598	71	6545	6529	6529	6497	6545
14	56	1053993607	68	6561	6561	6545	6545	6545
14	57	1054193608	68	6561	6561	6545	6545	6545
14	58	1054393599	68	6497	6481	6465	6465	6449
14	59	1054593598	70	6529	6561	6561	6497	6497
14	60	1054793607	72	6449	6449	6449	6449	6433
14	61	1054993618	78	6369	6369	6353	6353	6353
14	62	1055193623	70	6449	6433	6433	6449	6401
14	63	1055393612	72	6577	6561	6545	6529	6545
14	64	1055593616	67	6593	6545	6545	6545	6529
14	65	1055793617	66	6545	6529	6529	6497	6545
14	66	1055993623	69	6545	6529	6529	6513	6545
14	67	1056193622	68	6577	6529	6529	6497	6497
14	68	1056393620	67	6657	6625	6593	6609	6593
14	69	1056593613	66	6593	6609	6545	6545	6577
14	70	1056793627	67	6609	6577	6593	6561	6577
14	71	1056993623	68	6593	6561	6561	6561	6561
14	72	1057193636	81	6465	6449	6449	6449	6449
14	73	1057393631	73	6593	6561	6577	6577	6545
14	74	1057593633	69	6641	6625	6609	6609	6593
14	75	1057793627	69	6641	6593	6593	6609	6577
14	76	1057993628	71	6545	6545	6529	6529	6513
14	77	1058193637	66	6529	6529	6513	6481	6481
14	78	1058393630	68	6481	6545	6481	6465	6465
14	79	1058593632	74	6497	6497	6481	6465	6465
14	80	1058793640	65	6577	6609	6577	6609	6561
14	81	1058993634	69	6561	6545	6529	6513	6545
14	82	1059193632	66	6577	6577	6561	6561	6561
14	83	1059393651	69	6593	6577	6577	6561	6561
14	84	1059593645	73	6593	6577	6561	6561	6545
14	85	1059793645	68	6577	6561	6561	6545	6545
14	86	1059993647	65	6609	6561	6561	6545	6545
14	87	1060193643	65	6481	6497	6497	6481	6449
14	88	1060393648	74	6449	6449	6417	6417	6417
14	89	1060593657	72	6465	6465	6465	6449	6449
14	90	1060793651	73	6561	6513	6497	6497	6497
14	91	1060993649	69	6577	6577	6545	6561	6545
14	92	1061193652	66	6449	6433	6465	6433	6417
14	93	1061393653	71	6433	6417	6433	6417	6401
14	94	1061593657	70	6481	6449	6497	6449	6433
14	95	1061793655	76	6577	6545	6545	6545	6529
14	96	1061993665	65	6593	6593	6577	6577	6561
14	97	1062193671	69	6497	6497	6481	6481	6465
14	98	1062393657	73	6497	6465	6481	6481	6465
14	99	1062593659	65	6497	6481	6497	6465	6481
14	100	1062793660	70	6465	6433	6433	6433	6417
16	1	1067895421	80	7361	7329	7345	7329	7329
16	2	1068095454	72	7265	7233	7249	7265	7217
16	3	1068295441	67	7409	7361	7345	7361	7345
16	4	1068495444	70	7345	7313	7313	7297	7297
16	5	1068695451	69	7249	7249	7233	7233	7233
16	6	1068895449	73	7345	7345	7345	7313	7313
16	7	1069095451	78	7297	7249	7265	7233	7233
16	8	1069295450	74	7297	7265	7249	7233	7249
16	9	1069495446	74	7377	7329	7393	7345	7329
16	10	1069695444	81	7377	7361	7329	7329	7313
16	11	1069895447	68	7425	7457	7393	7377	7377
16	12	1070095458	72	7265	7249	7233	7233	7217
16	13	1070295447	69	7377	7377	7345	7361	7361
16	14	1070495455	67	7377	7377	7329	7329	7329
16	15	1070695455	71	7297	7281	7265	7265	7249
16	16	1070895460	74	7265	7265	7249	7265	7233
16	17	1071095456	69	7329	7297	7313	7265	7297
16	18	1071295467	69	7377	7361	7361	7345	7329
16	19	1071495464	69	7265	7249	7233	7217	7217
16	20	1071695457	68	7393	7377	7361	7361	7345
16	21	1071895459	67	7345	7361	7313	7313	7313
16	22	1072095466	67	7313	7297	7265	7265	7265
16	23	1072295471	68	7425	7377	7425	7377	7345
16	24	1072495463	67	7313	7313	7297	7281	7297
16	25	1072695461	71	7393	7361	7361	7345	7329
16	26	1072895464	73	7297	7313	7281	7265	7265
16	27	1073095484	69	7361	7345	7377	7345	7313
16	28	1073295481	70	7361	7313	7297	7297	7297
16	29	1073495484	72	7345	7313	7297	7297	7265
16	30	1073695487	72	7377	7361	7345	7329	7329
16	31	153648	67	7361	7345	7329	7345	7313
16	32	353656	72	7393	7377	7361	7329	7345
16	33	553655	71	7329	7281	7265	7265	7265
16	34	753670	68	7377	7361	7377	7361	7361
16	35	953654	66	7361	7345	7345	7329	7329
16	36	1153655	65	7425	7425	7377	7361	7361
16	37	1353662	65	7393	7393	7361	7361	7345
16	38	1553657	69	7297	7265	7249	7233	7233
16	39	1753664	72	7377	7393	7361	7361	7361
16	40	1953673	71	7345	7297	7297	7297	7265
