ADC_value[0-65535]
1	6865	0
2	15651	0
3	9554	0
4	13299	0
5	12995	0
6	10178	0
7	10882	0
8	15635	0
9	17604	0
10	16804	0
11	14051	0
12	13635	0
13	10690	0
14	22309	0
15	11714	0
16	7009	0
17	17492	0
18	13635	0
19	15763	0
20	13795	0
21	12563	0
22	9826	0
23	9458	0
24	23173	0
25	15763	0
26	8562	0
27	17348	0
28	11650	0
29	8450	0
30	16756	0
31	20485	0
32	9474	0
33	8498	0
34	22581	0
35	7185	0
36	17636	0
37	12803	0
38	15603	0
39	7345	0
40	14291	0
41	15699	0
42	18436	0
43	11106	0
44	14787	0
45	19892	0
46	9298	0
47	14819	0
48	12114	0
49	14899	0
50	11426	0
51	14355	0
52	14739	0
53	9186	0
54	17380	0
55	20052	0
56	12771	0
57	12563	0
58	5889	0
59	17956	0
60	13315	0
61	11650	0
62	23685	0
63	17060	0
64	17092	0
65	8226	0
66	13283	0
67	14387	0
68	9890	0
69	23285	0
70	10674	0
71	12595	0
72	7745	0
73	14019	0
74	23493	0
75	19876	0
76	11330	0
77	12915	0
78	6449	0
79	9746	0
80	16307	0
81	16083	0
82	18276	0
83	15891	0
84	11474	0
85	13603	0
86	9522	0
87	13331	0
88	9202	0
89	15443	0
90	11554	0
91	10290	0
92	13955	0
93	19300	0
94	16484	0
95	10946	0
96	21269	0
97	16820	0
98	14979	0
99	13491	0
100	10914	0
101	15827	0
102	15507	0
103	14083	0
104	10418	0
105	5905	0
106	4257	0
107	7889	0
108	9538	0
109	17188	0
110	8610	0
111	16420	0
112	15363	0
113	23317	0
114	10962	0
115	12547	0
116	22629	0
117	11074	0
118	14163	0
119	23525	0
120	16676	0
121	17748	0
122	16468	0
123	14563	0
124	18532	0
125	3408	0
126	13587	0
127	10466	0
128	13907	0
129	20885	0
130	6625	0
131	14291	0
132	23013	0
133	18212	0
134	10162	0
135	15635	0
136	13267	0
137	19332	0
138	15619	0
139	12274	0
140	21445	0
141	19972	0
142	11714	0
143	14547	0
144	14531	0
145	14339	0
146	16067	0
147	14259	0
148	7681	0
149	12675	0
150	13011	0
151	6481	0
152	18468	0
153	14611	0
154	12947	0
155	15139	0
156	11282	0
157	12307	0
158	14467	0
159	9858	0
160	21717	0
161	16051	0
162	18324	0
163	11730	0
164	12835	0
165	11682	0
166	13395	0
167	16083	0
168	10994	0
169	12899	0
170	6545	0
171	15667	0
172	14467	0
173	11714	0
174	23301	0
175	7345	0
176	12162	0
177	12226	0
178	10162	0
179	12755	0
180	19396	0
181	7137	0
182	18564	0
183	15395	0
184	19476	0
185	14899	0
186	13139	0
187	14611	0
188	7985	0
189	11538	0
190	18260	0
191	14403	0
192	17476	0
193	13011	0
194	11970	0
195	16660	0
196	12210	0
197	8914	0
198	10178	0
199	13123	0
200	7185	0
201	15955	0
202	15491	0
203	11250	0
204	15651	0
205	13987	0
206	13507	0
207	18612	0
208	13747	0
209	17396	0
210	18708	0
211	12595	0
212	15907	0
213	15203	0
214	15107	0
215	18724	0
216	27318	0
217	16307	0
218	9634	0
219	7313	0
220	14083	0
221	19988	0
222	10674	0
223	11986	0
224	24533	0
225	10834	0
226	13235	0
227	11810	0
228	10066	0
229	11090	0
230	14547	0
231	12034	0
232	18708	0
233	10658	0
234	11010	0
235	10226	0
236	28470	0
237	9170	0
238	12675	0
239	15107	0
240	12675	0
241	9858	0
242	6465	0
243	11218	0
244	2576	0
245	12995	0
246	9122	0
247	13955	0
248	11842	0
249	7201	0
250	20565	0
251	8161	0
252	12339	0
253	14659	0
254	16179	0
255	12723	0
256	14403	0
257	16900	0
258	11186	0
259	8578	0
260	26438	0
261	8402	0
262	16323	0
263	22789	0
264	22181	0
265	16900	0
266	10850	0
267	14643	0
268	17828	0
269	8177	0
270	9106	0
271	11522	0
272	13363	0
273	14419	0
274	16420	0
275	10370	0
276	11154	0
277	12467	0
278	9298	0
279	9906	0
280	15075	0
281	19348	0
282	19652	0
283	12755	0
284	13619	0
285	8338	0
286	8546	0
287	11970	0
288	8161	0
289	13571	0
290	7217	0
291	14115	0
292	11906	0
293	12419	0
294	5473	0
295	17780	0
296	10930	0
297	18004	0
298	22533	0
299	13987	0
300	9922	0
301	17028	0
302	9858	0
303	17924	0
304	4817	0
305	10578	0
306	9298	0
307	16516	0
308	18836	0
309	13827	0
310	15587	0
311	15923	0
312	22405	0
313	8338	0
314	13491	0
315	16436	0
316	7841	0
317	13955	0
318	19940	0
319	7761	0
320	4465	0
321	7585	0
322	19988	0
323	17908	0
324	8866	0
325	18900	0
326	9730	0
327	13523	0
328	13299	0
329	18532	0
330	17092	0
331	6449	0
332	14147	0
333	8738	0
334	10674	0
335	13907	0
336	16596	0
337	17172	0
338	19508	0
339	15011	0
340	10818	0
341	6929	0
342	9122	0
343	26950	0
344	19220	0
345	13283	0
346	12883	0
347	8546	0
348	10306	0
349	12483	0
350	19988	0
351	14467	0
352	14259	0
353	8722	0
354	17732	0
355	14803	0
356	10994	0
357	16916	0
358	10674	0
359	9346	0
360	13027	0
361	11170	0
362	16820	0
363	10946	0
364	15251	0
365	23493	0
366	8658	0
367	14083	0
368	11842	0
369	23061	0
370	12419	0
371	14627	0
372	11970	0
373	16131	0
374	11746	0
375	5761	0
376	6401	0
377	11010	0
378	15059	0
379	4513	0
380	14115	0
381	16291	0
382	12307	0
383	18836	0
384	14643	0
385	16436	0
386	11826	0
387	10498	0
388	13635	0
389	9218	0
390	18676	0
391	14915	0
392	12947	0
393	7361	0
394	3072	0
395	13283	0
396	8338	0
397	14003	0
398	13107	0
399	10514	0
400	13923	0
401	11138	0
402	6881	0
403	11074	0
404	17156	0
405	16388	0
406	12323	0
407	8450	0
408	8546	0
409	12643	0
410	19620	0
411	11874	0
412	9698	0
413	16644	0
414	19604	0
415	8290	0
416	11042	0
417	7089	0
418	7569	0
419	13347	0
420	15955	0
421	12435	0
422	12002	0
423	7841	0
424	16996	0
425	2640	0
426	14723	0
427	2576	0
428	8242	0
429	16580	0
430	21045	0
431	12130	0
432	12355	0
433	5473	0
434	13155	0
435	11778	0
436	15363	0
437	8226	0
438	14659	0
439	14483	0
440	12963	0
441	9794	0
442	12979	0
443	10850	0
444	15091	0
445	5729	0
446	20228	0
447	10578	0
448	15475	0
449	23253	0
450	3328	0
451	12595	0
452	16195	0
453	12066	0
454	24149	0
455	18820	0
456	7825	0
457	16195	0
458	21301	0
459	8658	0
460	14899	0
461	5777	0
462	7073	0
463	12451	0
464	27846	0
465	12947	0
466	13859	0
467	16900	0
468	12803	0
469	10290	0
470	13859	0
471	14451	0
472	10562	0
473	13123	0
474	4817	0
475	19188	0
476	18020	0
477	13779	0
478	27366	0
479	10466	0
480	13875	0
481	10530	0
482	18932	0
483	16692	0
484	15779	0
485	14691	0
486	8914	0
487	10626	0
488	13923	0
489	7633	0
490	12739	0
491	17508	0
492	13763	0
493	19988	0
494	11234	0
495	12419	0
496	9874	0
497	11554	0
498	28054	0
499	9506	0
500	12034	0
501	13091	0
502	11714	0
503	9714	0
504	8322	0
505	6977	0
506	11282	0
507	9554	0
508	15379	0
509	7841	0
510	6081	0
511	13379	0
512	8722	0
513	14883	0
514	6561	0
515	22741	0
516	14787	0
517	14883	0
518	19908	0
519	18852	0
520	12595	0
521	6849	0
522	12114	0
523	10882	0
524	4257	0
525	8434	0
526	6753	0
527	12226	0
528	2768	0
529	23541	0
530	14579	0
531	14147	0
532	11698	0
533	2576	0
534	14547	0
535	14515	0
536	22293	0
537	13315	0
538	13459	0
539	8386	0
540	11298	0
541	21381	0
542	7329	0
543	13107	0
544	12178	0
545	7857	0
546	11778	0
547	12883	0
548	14915	0
549	16452	0
550	15027	0
551	18068	0
552	9298	0
553	14195	0
554	12355	0
555	6833	0
556	19732	0
557	8177	0
558	11522	0
559	13123	0
560	17796	0
561	7521	0
562	8402	0
563	10034	0
564	9666	0
565	12483	0
566	8177	0
567	9906	0
568	13875	0
569	12979	0
570	14819	0
571	9266	0
572	17076	0
573	11378	0
574	14563	0
575	14643	0
576	8033	0
577	13859	0
578	11650	0
579	8418	0
580	8514	0
581	11426	0
582	11650	0
583	9314	0
584	13251	0
585	12467	0
586	18452	0
587	15763	0
588	2576	0
589	11906	0
590	6081	0
591	8962	0
592	16500	0
593	14611	0
594	13027	0
595	12739	0
596	14803	0
597	9778	0
598	14915	0
599	15891	0
600	12627	0
601	8338	0
602	8177	0
603	28118	0
604	15235	0
605	14131	0
606	12851	0
607	10754	0
608	9058	0
609	17380	0
610	9106	0
611	13987	0
612	16323	0
613	16355	0
614	10466	0
615	14291	0
616	14355	0
617	19044	0
618	18340	0
619	18980	0
620	8482	0
621	8097	0
622	12611	0
623	19044	0
624	9410	0
625	19780	0
626	11426	0
627	14467	0
628	13251	0
629	12098	0
630	23397	0
631	13059	0
632	7729	0
633	2560	0
634	17028	0
635	10882	0
636	14483	0
637	9698	0
638	7761	0
639	18916	0
640	16580	0
641	13379	0
642	21797	0
643	5921	0
644	10258	0
645	10530	0
646	12291	0
647	16436	0
648	17300	0
649	5969	0
650	13475	0
651	14723	0
652	11714	0
653	12355	0
654	11538	0
655	17332	0
656	16852	0
657	11842	0
658	13827	0
659	12995	0
660	13635	0
661	13683	0
662	9714	0
663	11218	0
664	14419	0
665	15427	0
666	10402	0
667	4913	0
668	13331	0
669	14995	0
670	18516	0
671	4097	0
672	2528	0
673	2640	0
674	8177	0
675	9426	0
676	16916	0
677	11730	0
678	14275	0
679	9362	0
680	8514	0
681	13011	0
682	12819	0
683	18148	0
684	10722	0
685	17844	0
686	15059	0
687	7825	0
688	20036	0
689	11970	0
690	10178	0
691	13267	0
692	12691	0
693	16996	0
694	18308	0
695	13331	0
696	8258	0
697	14931	0
698	7441	0
699	12307	0
700	15619	0
701	7937	0
702	20260	0
703	14403	0
704	11906	0
705	8418	0
706	17556	0
707	14051	0
708	6241	0
709	10338	0
710	16083	0
711	13667	0
712	10722	0
713	12066	0
714	11266	0
715	18724	0
716	18916	0
717	16772	0
718	10082	0
719	12002	0
720	13059	0
721	15907	0
722	11218	0
723	12483	0
724	16580	0
725	15459	0
726	12002	0
727	6369	0
728	12723	0
729	14579	0
730	17636	0
731	10770	0
732	10674	0
733	13507	0
734	9986	0
735	17092	0
736	8210	0
737	9890	0
738	19492	0
739	11778	0
740	16980	0
741	12339	0
742	16724	0
743	14003	0
744	12339	0
745	14003	0
746	11330	0
747	12002	0
748	19604	0
749	10962	0
750	9346	0
751	10258	0
752	19300	0
753	12547	0
754	21653	0
755	14675	0
756	10642	0
757	12130	0
758	18244	0
759	19892	0
760	13955	0
761	15491	0
762	14499	0
763	15555	0
764	8177	0
765	12371	0
766	11970	0
767	7681	0
768	11842	0
769	16323	0
770	17796	0
771	19284	0
772	11010	0
773	12771	0
774	6737	0
775	18788	0
776	19076	0
777	20324	0
778	9426	0
779	7777	0
780	13635	0
781	12499	0
782	10082	0
783	20789	0
784	15219	0
785	7905	0
786	19396	0
787	13923	0
788	10338	0
789	13763	0
790	13635	0
791	22933	0
792	17348	0
793	20549	0
794	11266	0
795	16548	0
796	12018	0
797	14019	0
798	12963	0
799	14547	0
800	8530	0
801	14643	0
802	12787	0
803	17428	0
804	12595	0
805	11762	0
806	11714	0
807	15155	0
808	11698	0
809	17508	0
810	14339	0
811	12595	0
812	8402	0
813	13171	0
814	20949	0
815	8081	0
816	8626	0
817	13283	0
818	12403	0
819	11842	0
820	19748	0
821	16019	0
822	15827	0
823	23397	0
824	20276	0
825	5281	0
826	15299	0
827	14531	0
828	25478	0
829	10642	0
830	10818	0
831	8994	0
832	10146	0
833	11842	0
834	10818	0
835	20533	0
836	13587	0
837	10530	0
838	18020	0
839	11794	0
840	7969	0
841	9922	0
842	14435	0
843	11330	0
844	12995	0
845	22981	0
846	17428	0
847	12291	0
848	9906	0
849	10514	0
850	7185	0
851	12819	0
852	8274	0
853	19284	0
854	12435	0
855	10546	0
856	17268	0
857	8818	0
858	11746	0
859	13635	0
860	12579	0
861	5745	0
862	9090	0
863	15827	0
864	10962	0
865	16820	0
866	14035	0
867	11426	0
868	14131	0
869	10690	0
870	11106	0
871	14819	0
872	7361	0
873	7537	0
874	14051	0
875	11746	0
876	17444	0
877	5041	0
878	19908	0
